,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.013573,0.21,0.193,0.10678,0.172741,
Normalized EBITDA,-1460868.0,-947516.0,-535767.0,-267804.0,-163230.0,
Total Unusual Items,,,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Reconciled Depreciation,226666.0,226544.0,226424.0,226306.0,226186.0,
Reconciled Cost Of Revenue,760166.0,810493.0,819075.0,835078.0,826662.0,
EBITDA,-1460868.0,-947516.0,-535767.0,-267804.0,-163230.0,
EBIT,-1687534.0,-1174060.0,-762191.0,-494110.0,-389416.0,
Net Interest Income,157517.0,144231.0,151984.0,177178.0,169925.0,
Normalized Income,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Net Income From Continuing And Discontinued Operation,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Total Expenses,3808768.0,3398685.0,3359921.0,3185996.0,3157355.0,
Total Operating Income As Reported,-1687534.0,-1174060.0,-762191.0,-494110.0,-389416.0,
Diluted Average Shares,9227307.0,9222157.0,9222157.0,,9222157.0,9222157.0
Basic Average Shares,9227307.0,9222157.0,9222157.0,,9222157.0,9222157.0
Diluted EPS,-0.16,-0.1,-0.05,,-0.02,0.01
Basic EPS,-0.16,-0.1,-0.05,,-0.02,0.01
Diluted NI Availto Com Stockholders,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Net Income Common Stockholders,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Net Income,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Net Income Including Noncontrolling Interests,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Net Income Continuous Operations,-1509250.0,-934151.0,-492307.0,-283090.0,-181576.0,
Tax Provision,-20767.0,50591.0,-117900.0,-33842.0,-37915.0,
Pretax Income,-1530017.0,-883560.0,-610207.0,-316932.0,-219491.0,
Other Income Expense,,146269.0,,0.0,,343045.0
Other Non Operating Income Expenses,,146269.0,,0.0,,343045.0
Special Income Charges,,,,0.0,0.0,0.0
Impairment Of Capital Assets,,,,0.0,0.0,0.0
Net Non Operating Interest Income Expense,157517.0,144231.0,151984.0,177178.0,169925.0,
Total Other Finance Cost,-157517.0,-144231.0,-151984.0,,-169925.0,-171341.0
Operating Income,-1687534.0,-1174060.0,-762191.0,-494110.0,-389416.0,
Operating Expense,3048602.0,2588192.0,2540846.0,2350918.0,2330693.0,
Research And Development,1209326.0,1212220.0,1211701.0,1254955.0,1193430.0,
Selling General And Administration,1839276.0,1375972.0,1329145.0,1095963.0,1137263.0,
Selling And Marketing Expense,202876.0,192517.0,190594.0,192704.0,210573.0,
General And Administrative Expense,1636400.0,1183455.0,1138551.0,903259.0,926690.0,
Other Gand A,1636400.0,1183455.0,1138551.0,903259.0,926690.0,
Gross Profit,1361068.0,1414132.0,1778655.0,1856808.0,1941277.0,
Cost Of Revenue,760166.0,810493.0,819075.0,835078.0,826662.0,
Total Revenue,2121234.0,2224625.0,2597730.0,2691886.0,2767939.0,
Operating Revenue,2121234.0,2224625.0,2597730.0,2691886.0,2767939.0,
