,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.327103,0.259,0.37136,0.307,0.352915
Normalized EBITDA,64216000.0,72056000.0,47835000.0,68879000.0,47119000.0
Net Income From Continuing Operation Net Minority Interest,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Reconciled Depreciation,9477000.0,9284000.0,9408000.0,9406000.0,9274000.0
Reconciled Cost Of Revenue,246115000.0,234843000.0,264333000.0,245060000.0,227507000.0
EBITDA,64216000.0,72056000.0,47835000.0,68879000.0,47119000.0
EBIT,54739000.0,62772000.0,38427000.0,59473000.0,37845000.0
Net Interest Income,-22529000.0,-21396000.0,-21360000.0,-24103000.0,-21980000.0
Interest Expense,22529000.0,21396000.0,21360000.0,24103000.0,21980000.0
Normalized Income,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Net Income From Continuing And Discontinued Operation,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Total Expenses,287897000.0,277034000.0,306082000.0,285902000.0,267705000.0
Rent Expense Supplemental,15578000.0,16009000.0,16248000.0,16240000.0,15516000.0
Diluted Average Shares,11349049.0,11277939.0,11389040.0,11277865.0,11111903.0
Basic Average Shares,10520219.0,10465771.0,10331401.0,10332927.0,10327818.0
Diluted EPS,1.91,2.72,0.92,2.16,0.92
Basic EPS,2.06,2.93,1.04,2.38,0.99
Diluted NI Availto Com Stockholders,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Net Income Common Stockholders,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Net Income,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Minority Interests,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Net Income Continuous Operations,21674000.0,30655000.0,10729000.0,24508000.0,10266000.0
Tax Provision,10536000.0,10721000.0,6338000.0,10862000.0,5599000.0
Pretax Income,32210000.0,41376000.0,17067000.0,35370000.0,15865000.0
Other Income Expense,-30542000.0,-28019000.0,-30908000.0,-27977000.0,-25039000.0
Other Non Operating Income Expenses,-30542000.0,-28019000.0,-30908000.0,-27977000.0,-25039000.0
Net Non Operating Interest Income Expense,-22529000.0,-21396000.0,-21360000.0,-24103000.0,-21980000.0
Interest Expense Non Operating,22529000.0,21396000.0,21360000.0,24103000.0,21980000.0
Operating Income,85281000.0,90791000.0,69335000.0,87450000.0,62884000.0
Operating Expense,41782000.0,42191000.0,41749000.0,40842000.0,40198000.0
Selling General And Administration,41782000.0,42191000.0,41749000.0,40842000.0,40198000.0
General And Administrative Expense,41782000.0,42191000.0,41749000.0,40842000.0,40198000.0
Other Gand A,26204000.0,26182000.0,25501000.0,24602000.0,24682000.0
Rent And Landing Fees,15578000.0,16009000.0,16248000.0,16240000.0,15516000.0
Gross Profit,127063000.0,132982000.0,111084000.0,128292000.0,103082000.0
Cost Of Revenue,246115000.0,234843000.0,264333000.0,245060000.0,227507000.0
Total Revenue,373178000.0,367825000.0,375417000.0,373352000.0,330589000.0
Operating Revenue,360389000.0,362723000.0,368398000.0,364168000.0,323096000.0
