,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-891780.821918,-77600.0,2630329.67033,23112.659698,-171457.696228,,
Tax Rate For Calcs,0.254795,0.194,0.205495,0.231127,0.285763,,
Normalized EBITDA,429100000.0,229400000.0,205900000.0,210100000.0,418900000.0,,
Total Unusual Items,-3500000.0,-400000.0,12800000.0,100000.0,-600000.0,,
Total Unusual Items Excluding Goodwill,-3500000.0,-400000.0,12800000.0,100000.0,-600000.0,,
Net Income From Continuing Operation Net Minority Interest,216900000.0,76700000.0,71700000.0,65400000.0,209300000.0,,
Reconciled Depreciation,59400000.0,60800000.0,54900000.0,51000000.0,50500000.0,,
Reconciled Cost Of Revenue,542300000.0,453100000.0,444500000.0,442900000.0,502700000.0,,
EBITDA,425600000.0,229000000.0,218700000.0,210200000.0,418300000.0,,
EBIT,366200000.0,168200000.0,163800000.0,159200000.0,367800000.0,,
Net Interest Income,-74200000.0,-72300000.0,-72800000.0,-73100000.0,-73500000.0,,
Interest Expense,74200000.0,72300000.0,72800000.0,73100000.0,73500000.0,,
Normalized Income,219508219.178082,77022400.0,61530329.67033,65323112.659698,209728542.303772,,
Net Income From Continuing And Discontinued Operation,216900000.0,76700000.0,71700000.0,65400000.0,209300000.0,,
Total Expenses,603200000.0,507600000.0,510200000.0,502700000.0,560100000.0,,
Total Operating Income As Reported,327700000.0,134600000.0,126800000.0,125900000.0,330000000.0,,
Diluted Average Shares,72300000.0,74400000.0,74600000.0,74600000.0,74600000.0,,
Basic Average Shares,71700000.0,73700000.0,73900000.0,73900000.0,73900000.0,,
Diluted EPS,2.99,1.02,0.95,0.86,2.79,,
Basic EPS,3.02,1.02,0.95,0.87,2.82,,
Diluted NI Availto Com Stockholders,216900000.0,76700000.0,71700000.0,65400000.0,209300000.0,,
Net Income Common Stockholders,216900000.0,76700000.0,71700000.0,65400000.0,209300000.0,,
Net Income,216900000.0,76700000.0,71700000.0,65400000.0,209300000.0,,
Minority Interests,-700000.0,-500000.0,-600000.0,-800000.0,-900000.0,,
Net Income Including Noncontrolling Interests,217600000.0,77200000.0,72300000.0,66200000.0,210200000.0,,
Net Income Continuous Operations,217600000.0,77200000.0,72300000.0,66200000.0,210200000.0,,
Tax Provision,74400000.0,18700000.0,18700000.0,19900000.0,84100000.0,,
Pretax Income,292000000.0,95900000.0,91000000.0,86100000.0,294300000.0,,
Other Income Expense,35000000.0,33200000.0,49800000.0,33400000.0,37200000.0,,
Other Non Operating Income Expenses,1400000.0,300000.0,1000000.0,-100000.0,100000.0,,
Special Income Charges,-3500000.0,-400000.0,12800000.0,100000.0,-600000.0,,
Gain On Sale Of Ppe,,,0.0,0.0,0.0,0.0,0.0
Impairment Of Capital Assets,2400000.0,,0.0,3900000.0,0.0,,100000.0
Restructuring And Mergern Acquisition,1100000.0,400000.0,-12800000.0,-4000000.0,600000.0,,
Earnings From Equity Interest,37100000.0,33300000.0,36000000.0,33400000.0,37700000.0,,
Net Non Operating Interest Income Expense,-74200000.0,-72300000.0,-72800000.0,-73100000.0,-73500000.0,,
Interest Expense Non Operating,74200000.0,72300000.0,72800000.0,73100000.0,73500000.0,,
Operating Income,331200000.0,135000000.0,114000000.0,125800000.0,330600000.0,,
Operating Expense,60900000.0,54500000.0,65700000.0,59800000.0,57400000.0,,
Selling General And Administration,60900000.0,54500000.0,65700000.0,59800000.0,57400000.0,,
Gross Profit,392100000.0,189500000.0,179700000.0,185600000.0,388000000.0,,
Cost Of Revenue,542300000.0,453100000.0,444500000.0,442900000.0,502700000.0,,
Total Revenue,934400000.0,642600000.0,624200000.0,628500000.0,890700000.0,,
Operating Revenue,934300000.0,642600000.0,624200000.0,628500000.0,890600000.0,,
