,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,420.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-9957000.0,-7127000.0,-6321000.0,-5238000.0,31878000.0,,
Total Unusual Items,2000.0,17000.0,0.0,6000.0,-37255000.0,,
Total Unusual Items Excluding Goodwill,2000.0,17000.0,0.0,6000.0,-37255000.0,,
Net Income From Continuing Operation Net Minority Interest,-37116000.0,-9563000.0,-6359000.0,-5092000.0,-42665000.0,,
Reconciled Depreciation,2504000.0,2321000.0,11000.0,11000.0,28000.0,,
Reconciled Cost Of Revenue,1700000.0,560000.0,680000.0,946000.0,334000.0,,
EBITDA,-9955000.0,-7110000.0,-6321000.0,-5232000.0,-5377000.0,,
EBIT,-12459000.0,-9431000.0,-6332000.0,-5243000.0,-5405000.0,,
Net Interest Income,-17202000.0,-120000.0,-12000.0,9000.0,-4000.0,,
Interest Expense,,,,,4000.0,1265000.0,120000.0
Normalized Income,-37117580.0,-9580000.0,-6359000.0,-5098000.0,-5410000.0,,
Net Income From Continuing And Discontinued Operation,-37116000.0,-9563000.0,-6359000.0,-5092000.0,-42665000.0,,
Total Expenses,14194000.0,10060000.0,7234000.0,6415000.0,5750000.0,,
Total Operating Income As Reported,-12459000.0,-9431000.0,-6332000.0,-5243000.0,-5405000.0,,
Diluted Average Shares,68174418.0,53681828.0,,17026.0,3587122.0,585500.0,
Basic Average Shares,68174418.0,53681828.0,,5278064.0,3587122.0,585500.0,
Diluted EPS,-0.54,-0.18,,-1.39,-11.89,-5.35,
Basic EPS,-0.54,-0.18,,-1.39,-11.89,-5.35,
Diluted NI Availto Com Stockholders,-37116000.0,-9563000.0,-14581000.0,-7345000.0,-42665000.0,,
Net Income Common Stockholders,-37116000.0,-9563000.0,-14581000.0,-7345000.0,-42665000.0,,
Preferred Stock Dividends,,,-2253000.0,2253000.0,,5842000.0,
Net Income,-37116000.0,-9563000.0,-6359000.0,-5092000.0,-42665000.0,,
Net Income Including Noncontrolling Interests,-37116000.0,-9563000.0,-6359000.0,-5092000.0,-42665000.0,,
Net Income Continuous Operations,-37116000.0,-9563000.0,-6359000.0,-5092000.0,-42665000.0,,
Tax Provision,5000.0,0.0,0.0,0.0,0.0,,
Pretax Income,-37111000.0,-9563000.0,-6359000.0,-5092000.0,-42665000.0,,
Other Income Expense,-7450000.0,-12000.0,-15000.0,142000.0,-37256000.0,,
Other Non Operating Income Expenses,-7452000.0,-29000.0,-15000.0,136000.0,-1000.0,,
Special Income Charges,,,0.0,0.0,0.0,,0.0
Other Special Charges,,,,,,,0.0
Gain On Sale Of Security,2000.0,17000.0,0.0,6000.0,-37255000.0,,
Net Non Operating Interest Income Expense,-17202000.0,-120000.0,-12000.0,9000.0,-4000.0,,
Total Other Finance Cost,17202000.0,120000.0,12000.0,-9000.0,4000.0,,
Interest Expense Non Operating,,,,,4000.0,1265000.0,120000.0
Operating Income,-12459000.0,-9431000.0,-6332000.0,-5243000.0,-5405000.0,,
Operating Expense,12494000.0,9500000.0,6554000.0,5469000.0,5416000.0,,
Research And Development,4224000.0,2361000.0,2089000.0,2225000.0,1789000.0,,
Selling General And Administration,8270000.0,7139000.0,4465000.0,3244000.0,3627000.0,,
Selling And Marketing Expense,1742000.0,1495000.0,1197000.0,983000.0,865000.0,,
General And Administrative Expense,6528000.0,5644000.0,3268000.0,2261000.0,2762000.0,,
Other Gand A,6528000.0,5644000.0,3268000.0,2261000.0,2762000.0,,
Gross Profit,35000.0,69000.0,222000.0,226000.0,11000.0,,
Cost Of Revenue,1700000.0,560000.0,680000.0,946000.0,334000.0,,
Total Revenue,1735000.0,629000.0,902000.0,1172000.0,345000.0,,
Operating Revenue,1735000.0,629000.0,902000.0,1172000.0,345000.0,,
