,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.248796,0.29,0.231101,0.24,0.250762,,
Normalized EBITDA,75169000.0,34823000.0,94988000.0,81724000.0,79505000.0,,
Net Income From Continuing Operation Net Minority Interest,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Reconciled Depreciation,13145000.0,13152000.0,12484000.0,12089000.0,12085000.0,,
Reconciled Cost Of Revenue,188323000.0,149406000.0,220102000.0,200713000.0,199193000.0,,
EBITDA,75169000.0,34823000.0,94988000.0,81724000.0,79505000.0,,
EBIT,62024000.0,21671000.0,82504000.0,69635000.0,67420000.0,,
Net Interest Income,295000.0,308000.0,165000.0,384000.0,-548000.0,,
Interest Income,,308000.0,,,,659000.0,
Normalized Income,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Net Income From Continuing And Discontinued Operation,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Total Expenses,383868000.0,329457000.0,464036000.0,408805000.0,396079000.0,,
Total Operating Income As Reported,62024000.0,21671000.0,82504000.0,69635000.0,67420000.0,,
Diluted Average Shares,83463000.0,83543000.0,84901000.0,85492000.0,85468000.0,,
Basic Average Shares,82732000.0,82598000.0,83886000.0,84707000.0,84794000.0,,
Diluted EPS,0.61,0.2,0.63,0.66,0.59,,
Basic EPS,0.62,0.2,0.63,0.66,0.59,,
Diluted NI Availto Com Stockholders,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Net Income Common Stockholders,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Net Income,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Net Income Including Noncontrolling Interests,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Net Income Continuous Operations,51151000.0,16609000.0,53154000.0,56284000.0,50396000.0,,
Tax Provision,16941000.0,6746000.0,15976000.0,17796000.0,16867000.0,,
Pretax Income,68092000.0,23355000.0,69130000.0,74080000.0,67263000.0,,
Other Income Expense,5773000.0,1376000.0,-13539000.0,4061000.0,391000.0,,
Other Non Operating Income Expenses,5773000.0,1376000.0,-13539000.0,4061000.0,391000.0,,
Net Non Operating Interest Income Expense,295000.0,308000.0,165000.0,384000.0,-548000.0,,
Total Other Finance Cost,-295000.0,,,-384000.0,548000.0,-659000.0,-668000.0
Interest Income Non Operating,,308000.0,,,,659000.0,
Operating Income,62024000.0,21671000.0,82504000.0,69635000.0,67420000.0,,
Operating Expense,195545000.0,180051000.0,243934000.0,208092000.0,196886000.0,,
Selling General And Administration,195545000.0,180051000.0,243934000.0,208092000.0,196886000.0,,
Gross Profit,257569000.0,201722000.0,326438000.0,277727000.0,264306000.0,,
Cost Of Revenue,188323000.0,149406000.0,220102000.0,200713000.0,199193000.0,,
Total Revenue,445892000.0,351128000.0,546540000.0,478440000.0,463499000.0,,
Operating Revenue,445892000.0,351128000.0,546540000.0,478440000.0,463499000.0,,
