,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.249759,0.084288,0.205,0.109,0.176427,,
Normalized EBITDA,160039000.0,-16643000.0,234109000.0,257063000.0,191470000.0,,
Net Income From Continuing Operation Net Minority Interest,30396000.0,-142689000.0,78281000.0,114658000.0,34400000.0,,
Reconciled Depreciation,6114000.0,4448000.0,4645000.0,3911000.0,4154000.0,,
Reconciled Cost Of Revenue,272160000.0,279080000.0,275833000.0,223731000.0,189264000.0,,
EBITDA,160039000.0,-16643000.0,234109000.0,257063000.0,191470000.0,,
EBIT,153925000.0,-21091000.0,229464000.0,253152000.0,187316000.0,,
Net Interest Income,-113410000.0,-134376000.0,-131136000.0,-124665000.0,-145718000.0,,
Interest Expense,113410000.0,134376000.0,131136000.0,124665000.0,145718000.0,,
Normalized Income,30396000.0,-142689000.0,78281000.0,114658000.0,34400000.0,,
Net Income From Continuing And Discontinued Operation,30396000.0,-142689000.0,78281000.0,114658000.0,34400000.0,,
Total Expenses,379498000.0,460338000.0,351175000.0,261831000.0,267683000.0,,
Diluted Average Shares,61057627.0,,60548794.0,60460173.0,60255593.0,,59289256.0
Basic Average Shares,59853479.0,,59372323.0,59363122.0,59258085.0,,58578691.0
Diluted EPS,0.5,,1.29,1.89,0.57,,1.63
Basic EPS,0.51,,1.32,1.93,0.58,,1.65
Diluted NI Availto Com Stockholders,30396000.0,-142689000.0,78281000.0,114658000.0,34400000.0,,
Net Income Common Stockholders,30396000.0,-142689000.0,78281000.0,114658000.0,34400000.0,,
Net Income,30396000.0,-142689000.0,78281000.0,114658000.0,34400000.0,,
Minority Interests,0.0,-326000.0,144000.0,170000.0,141000.0,,
Net Income Including Noncontrolling Interests,30396000.0,-142363000.0,78137000.0,114488000.0,34259000.0,,
Net Income Discontinuous Operations,,,,,,0.0,0.0
Net Income Continuous Operations,30396000.0,-142363000.0,78137000.0,114488000.0,34259000.0,,
Tax Provision,10119000.0,-13104000.0,20191000.0,13999000.0,7339000.0,,
Pretax Income,40515000.0,-155467000.0,98328000.0,128487000.0,41598000.0,,
Other Income Expense,8561000.0,-6534000.0,4196000.0,8077000.0,10397000.0,,
Other Non Operating Income Expenses,8561000.0,-6534000.0,4196000.0,8077000.0,10397000.0,,
Net Non Operating Interest Income Expense,-113410000.0,-134376000.0,-131136000.0,-124665000.0,-145718000.0,,
Interest Expense Non Operating,113410000.0,134376000.0,131136000.0,124665000.0,145718000.0,,
Operating Income,145364000.0,-14557000.0,225268000.0,245075000.0,176919000.0,,
Operating Expense,107338000.0,181258000.0,75342000.0,38100000.0,78419000.0,,
Other Operating Expenses,,,-74551000.0,-65917000.0,,,14442000.0
Provision For Doubtful Accounts,4822000.0,23176000.0,30612000.0,10427000.0,-1770000.0,,
Selling General And Administration,102516000.0,82557000.0,119281000.0,93590000.0,80189000.0,,
Selling And Marketing Expense,24463000.0,65905000.0,21472000.0,20049000.0,21896000.0,,
General And Administrative Expense,78053000.0,16652000.0,97809000.0,73541000.0,58293000.0,,
Other Gand A,54999000.0,-6852000.0,84392000.0,61485000.0,47678000.0,,
Salaries And Wages,23054000.0,23504000.0,13417000.0,12056000.0,10615000.0,,
Gross Profit,252702000.0,166701000.0,300610000.0,283175000.0,255338000.0,,
Cost Of Revenue,272160000.0,279080000.0,275833000.0,223731000.0,189264000.0,,
Total Revenue,524862000.0,445781000.0,576443000.0,506906000.0,444602000.0,,
Operating Revenue,524862000.0,445781000.0,576443000.0,506906000.0,444602000.0,,
