,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-2293234.23674,-3669900.0,1456392.661397,3301406.777871,-674654.114387,
Tax Rate For Calcs,0.2993,0.3,0.276251,0.253253,0.292565,
Normalized EBITDA,151568000.0,95753000.0,133034000.0,154656000.0,125583000.0,
Total Unusual Items,-7662000.0,-12233000.0,5272000.0,13036000.0,-2306000.0,
Total Unusual Items Excluding Goodwill,-7662000.0,-12233000.0,5272000.0,13036000.0,-2306000.0,
Net Income From Continuing Operation Net Minority Interest,46098000.0,2803000.0,32476000.0,60533000.0,35058000.0,
Reconciled Depreciation,45632000.0,44176000.0,47828000.0,41409000.0,39225000.0,
Reconciled Cost Of Revenue,935334000.0,841468000.0,911361000.0,936573000.0,862463000.0,
EBITDA,143906000.0,83520000.0,138306000.0,167692000.0,123277000.0,
EBIT,98274000.0,39344000.0,90478000.0,126283000.0,84052000.0,
Net Interest Income,-19166000.0,-19264000.0,-21146000.0,-22150000.0,-20531000.0,
Interest Expense,19166000.0,19264000.0,21146000.0,22150000.0,20531000.0,
Normalized Income,51466765.76326,11366100.0,28660392.661397,50798406.777871,36689345.885613,
Net Income From Continuing And Discontinued Operation,46098000.0,2803000.0,32476000.0,60533000.0,35058000.0,
Total Expenses,1310793000.0,1199335000.0,1281006000.0,1283175000.0,1211216000.0,
Total Operating Income As Reported,97278000.0,39258000.0,89615000.0,125902000.0,83937000.0,
Diluted Average Shares,45656000.0,45610000.0,45583000.0,45336000.0,45100000.0,
Basic Average Shares,45449000.0,45368000.0,45194000.0,45047000.0,44984000.0,
Diluted EPS,1.01,0.06,0.71,1.34,0.78,
Basic EPS,1.01,0.06,0.72,1.34,0.78,
Diluted NI Availto Com Stockholders,46098000.0,2803000.0,32476000.0,60533000.0,35058000.0,
Net Income Common Stockholders,46098000.0,2803000.0,32476000.0,60533000.0,35058000.0,
Net Income,46098000.0,2803000.0,32476000.0,60533000.0,35058000.0,
Minority Interests,-9333000.0,-11277000.0,-17703000.0,-17228000.0,-9879000.0,
Net Income Including Noncontrolling Interests,55431000.0,14080000.0,50179000.0,77761000.0,44937000.0,
Net Income Continuous Operations,55431000.0,14080000.0,50179000.0,77761000.0,44937000.0,
Tax Provision,23677000.0,6000000.0,19153000.0,26372000.0,18584000.0,
Pretax Income,79108000.0,20080000.0,69332000.0,104133000.0,63521000.0,
Other Income Expense,-6666000.0,-12147000.0,6135000.0,13417000.0,-2191000.0,
Other Non Operating Income Expenses,996000.0,86000.0,863000.0,381000.0,115000.0,
Special Income Charges,-7662000.0,-12233000.0,5272000.0,13036000.0,-2306000.0,
Gain On Sale Of Ppe,,,,,0.0,0.0
Restructuring And Mergern Acquisition,7662000.0,12233000.0,-5272000.0,-13036000.0,2306000.0,
Net Non Operating Interest Income Expense,-19166000.0,-19264000.0,-21146000.0,-22150000.0,-20531000.0,
Interest Expense Non Operating,19166000.0,19264000.0,21146000.0,22150000.0,20531000.0,
Operating Income,104940000.0,51491000.0,84343000.0,112866000.0,86243000.0,
Operating Expense,375459000.0,357867000.0,369645000.0,346602000.0,348753000.0,
Depreciation Amortization Depletion Income Statement,45632000.0,44176000.0,47828000.0,41409000.0,39225000.0,
Depreciation And Amortization In Income Statement,45632000.0,44176000.0,47828000.0,41409000.0,39225000.0,
Amortization,19706000.0,18517000.0,22331000.0,17825000.0,17009000.0,
Amortization Of Intangibles Income Statement,19706000.0,18517000.0,22331000.0,17825000.0,17009000.0,
Depreciation Income Statement,25926000.0,25659000.0,25497000.0,23584000.0,22216000.0,
Selling General And Administration,329827000.0,313691000.0,321817000.0,305193000.0,309528000.0,
Gross Profit,480399000.0,409358000.0,453988000.0,459468000.0,434996000.0,
Cost Of Revenue,935334000.0,841468000.0,911361000.0,936573000.0,862463000.0,
Total Revenue,1415733000.0,1250826000.0,1365349000.0,1396041000.0,1297459000.0,
Operating Revenue,1415733000.0,1250826000.0,1365349000.0,1396041000.0,1297459000.0,
