,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,,
Net Income From Continuing Operation Net Minority Interest,7689000.0,8988000.0,27146000.0,31936000.0,19144000.0,,
Net Interest Income,16402000.0,16319000.0,16577000.0,17942000.0,17690000.0,,
Interest Expense,4451000.0,5019000.0,4743000.0,5442000.0,5509000.0,,
Interest Income,20853000.0,21338000.0,21320000.0,23384000.0,23199000.0,,
Normalized Income,7689000.0,8988000.0,27146000.0,31936000.0,19144000.0,,
Net Income From Continuing And Discontinued Operation,7689000.0,8988000.0,27146000.0,31936000.0,19144000.0,,
Diluted Average Shares,22329852.0,22329852.0,22311501.0,,21754456.0,21754449.0,
Basic Average Shares,22329852.0,22329852.0,22311501.0,,21754456.0,21754449.0,
Diluted EPS,0.33,0.39,1.21,,0.88,1.09,
Basic EPS,0.33,0.39,1.21,,0.88,1.09,
Diluted NI Availto Com Stockholders,7448000.0,8797000.0,26975000.0,31817000.0,19056000.0,,
Net Income Common Stockholders,7448000.0,8797000.0,26975000.0,31817000.0,19056000.0,,
Preferred Stock Dividends,241000.0,191000.0,171000.0,119000.0,88000.0,,
Net Income,7689000.0,8988000.0,27146000.0,31936000.0,19144000.0,,
Net Income Including Noncontrolling Interests,7689000.0,8988000.0,27146000.0,31936000.0,19144000.0,,
Net Income Continuous Operations,7689000.0,8988000.0,27146000.0,31936000.0,19144000.0,,
Pretax Income,7689000.0,8988000.0,27146000.0,31936000.0,19144000.0,,
Gain On Sale Of Security,-3620000.0,7706000.0,57814000.0,214000.0,3315000.0,,
Operating Expense,-28000.0,-543000.0,-263000.0,1170000.0,1252000.0,,
Other Operating Expenses,-3324000.0,-3897000.0,-4005000.0,-2226000.0,-2397000.0,,
Selling General And Administration,3296000.0,3354000.0,3742000.0,3396000.0,3649000.0,,
General And Administrative Expense,3296000.0,3354000.0,3742000.0,3396000.0,3649000.0,,
Other Gand A,,,,,,1107000.0,949000.0
Total Revenue,7661000.0,8445000.0,26883000.0,33106000.0,20396000.0,,
Operating Revenue,7661000.0,8445000.0,26883000.0,33106000.0,20396000.0,,
Professional Expense And Contract Services Expense,,,,,,2947000.0,3214000.0
Other Non Interest Expense,,,,,,441000.0,429000.0
