,2024-10-31,2024-07-31,2024-04-30,2024-01-31,2023-10-31
Tax Effect Of Unusual Items,10150.0,11648.0,2520.0,27984.0,-742.0
Tax Rate For Calcs,0.05,0.052,0.21,0.044,0.007
Normalized EBITDA,2617000.0,2365000.0,2487000.0,-473000.0,938000.0
Total Unusual Items,203000.0,224000.0,12000.0,636000.0,-106000.0
Total Unusual Items Excluding Goodwill,203000.0,224000.0,12000.0,636000.0,-106000.0
Net Income From Continuing Operation Net Minority Interest,2654000.0,2430000.0,2625000.0,130000.0,797000.0
Reconciled Cost Of Revenue,8201000.0,8379000.0,9295000.0,10610000.0,9245000.0
EBITDA,2820000.0,2589000.0,2499000.0,163000.0,832000.0
EBIT,2820000.0,2589000.0,2499000.0,163000.0,832000.0
Net Interest Income,-27000.0,-26000.0,-23000.0,-27000.0,-29000.0
Interest Expense,27000.0,26000.0,23000.0,27000.0,29000.0
Normalized Income,2461150.0,2217648.0,2615520.0,-478016.0,902258.0
Net Income From Continuing And Discontinued Operation,2654000.0,2430000.0,2625000.0,130000.0,797000.0
Total Expenses,13202000.0,12712000.0,13082000.0,14187000.0,12637000.0
Total Operating Income As Reported,2618000.0,2365000.0,2494000.0,-473000.0,938000.0
Diluted Average Shares,9585000.0,9538000.0,9502000.0,9440000.0,9399000.0
Basic Average Shares,9585000.0,9538000.0,9502000.0,9440000.0,9399000.0
Diluted EPS,0.28,0.25,0.28,0.01,0.08
Basic EPS,0.28,0.25,0.28,0.01,0.08
Diluted NI Availto Com Stockholders,2654000.0,2430000.0,2625000.0,130000.0,797000.0
Net Income Common Stockholders,2654000.0,2430000.0,2625000.0,130000.0,797000.0
Net Income,2654000.0,2430000.0,2625000.0,130000.0,797000.0
Net Income Including Noncontrolling Interests,2654000.0,2430000.0,2625000.0,130000.0,797000.0
Net Income Continuous Operations,2654000.0,2430000.0,2625000.0,130000.0,797000.0
Tax Provision,139000.0,133000.0,-149000.0,6000.0,6000.0
Pretax Income,2793000.0,2563000.0,2476000.0,136000.0,803000.0
Other Income Expense,202000.0,224000.0,5000.0,636000.0,-106000.0
Other Non Operating Income Expenses,-1000.0,,,,
Gain On Sale Of Security,203000.0,224000.0,12000.0,636000.0,-106000.0
Net Non Operating Interest Income Expense,-27000.0,-26000.0,-23000.0,-27000.0,-29000.0
Interest Expense Non Operating,27000.0,26000.0,23000.0,27000.0,29000.0
Operating Income,2618000.0,2365000.0,2494000.0,-473000.0,938000.0
Operating Expense,5001000.0,4333000.0,3787000.0,3577000.0,3392000.0
Research And Development,1613000.0,1488000.0,1076000.0,958000.0,840000.0
Selling General And Administration,3388000.0,2845000.0,2711000.0,2619000.0,2552000.0
Gross Profit,7619000.0,6698000.0,6281000.0,3104000.0,4330000.0
Cost Of Revenue,8201000.0,8379000.0,9295000.0,10610000.0,9245000.0
Total Revenue,15820000.0,15077000.0,15576000.0,13714000.0,13575000.0
Operating Revenue,15820000.0,15077000.0,15576000.0,13714000.0,13575000.0
