,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-1164744.949157,-610605.6,84652.829817,-354524.2,-581235.815192
Tax Rate For Calcs,0.0674,0.2424,0.200125,0.2474,0.268469
Total Unusual Items,-17281000.0,-2519000.0,423000.0,-1433000.0,-2165000.0
Total Unusual Items Excluding Goodwill,-17281000.0,-2519000.0,423000.0,-1433000.0,-2165000.0
Net Income From Continuing Operation Net Minority Interest,-27881000.0,21096000.0,24337000.0,24159000.0,25270000.0
Net Interest Income,117533000.0,100817000.0,102135000.0,104809000.0,105860000.0
Interest Expense,121637000.0,116349000.0,124486000.0,130275000.0,126741000.0
Interest Income,239170000.0,217166000.0,226621000.0,235084000.0,232601000.0
Normalized Income,-11764744.949157,23004394.4,23998652.829817,25237475.8,26853764.184808
Net Income From Continuing And Discontinued Operation,-27881000.0,21096000.0,24337000.0,24159000.0,25270000.0
Diluted Average Shares,128223991.0,121433080.0,121401285.0,121159977.0,120939429.0
Basic Average Shares,128001605.0,120811472.0,120755658.0,120734581.0,120664472.0
Diluted EPS,-0.22,0.17,0.2,0.2,0.21
Basic EPS,-0.22,0.17,0.201539,0.2,0.21
Diluted NI Availto Com Stockholders,-27881000.0,21096000.0,24337000.0,24159000.0,25270000.0
Net Income Common Stockholders,-27881000.0,21096000.0,24337000.0,24159000.0,25270000.0
Net Income,-27881000.0,21096000.0,24337000.0,24159000.0,25270000.0
Net Income Including Noncontrolling Interests,-27881000.0,21096000.0,24337000.0,24159000.0,25270000.0
Net Income Continuous Operations,-27881000.0,21096000.0,24337000.0,24159000.0,25270000.0
Tax Provision,-2015000.0,6748000.0,6089000.0,7941000.0,9274000.0
Pretax Income,-29896000.0,27844000.0,30426000.0,32100000.0,34544000.0
Special Income Charges,-17281000.0,-2519000.0,423000.0,-1433000.0,-2165000.0
Restructuring And Mergern Acquisition,17281000.0,2519000.0,583000.0,1433000.0,2165000.0
Securities Amortization,2430000.0,1961000.0,2428000.0,2206000.0,2284000.0
Gain On Sale Of Security,-38856000.0,,,,425000.0
Selling General And Administration,55322000.0,50962000.0,44700000.0,46360000.0,46801000.0
General And Administrative Expense,55322000.0,50962000.0,44700000.0,46360000.0,46801000.0
Insurance And Claims,2488000.0,2502000.0,2684000.0,2200000.0,2694000.0
Salaries And Wages,52834000.0,48460000.0,42016000.0,44160000.0,44107000.0
Total Revenue,94577000.0,116505000.0,117010000.0,116648000.0,116931000.0
Operating Revenue,94577000.0,116505000.0,117010000.0,116648000.0,116931000.0
Occupancy And Equipment,16701000.0,12879000.0,12273000.0,12281000.0,12381000.0
Professional Expense And Contract Services Expense,1921000.0,1920000.0,2288000.0,1969000.0,2191000.0
Other Non Interest Expense,15818000.0,13620000.0,15318000.0,17019000.0,15165000.0
