,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,5277090.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0,,
Normalized EBITDA,-12243000.0,-35029000.0,-5743000.0,25612000.0,-7730000.0,,
Total Unusual Items,2012000.0,25129000.0,-2342000.0,-32846000.0,1816000.0,,
Total Unusual Items Excluding Goodwill,2012000.0,25129000.0,-2342000.0,-32846000.0,1816000.0,,
Net Income From Continuing Operation Net Minority Interest,-7998000.0,15193000.0,-12113000.0,-40217000.0,-4262000.0,,
Reconciled Depreciation,29000.0,22000.0,20000.0,21000.0,21000.0,,
EBITDA,-10231000.0,-9900000.0,-8085000.0,-7234000.0,-5914000.0,,
EBIT,-10260000.0,-9922000.0,-8105000.0,-7255000.0,-5935000.0,,
Net Interest Income,639000.0,525000.0,508000.0,566000.0,434000.0,,
Interest Income,639000.0,525000.0,508000.0,566000.0,434000.0,,
Normalized Income,-10010000.0,-4658910.0,-9771000.0,-7371000.0,-6078000.0,,
Net Income From Continuing And Discontinued Operation,-7998000.0,15193000.0,-12113000.0,-40217000.0,-4262000.0,,
Total Expenses,10260000.0,9922000.0,8105000.0,7255000.0,5935000.0,,
Total Operating Income As Reported,-10260000.0,-9922000.0,-8105000.0,-7255000.0,-5935000.0,,
Diluted Average Shares,77774344.0,75152514.0,68347016.0,66701086.0,59710265.0,,
Basic Average Shares,77774344.0,72126496.0,68347016.0,66701086.0,59710265.0,,
Diluted EPS,-0.1,-0.13,-0.18,-0.6,-0.07,,
Basic EPS,-0.1,0.21,-0.18,-0.6,-0.07,,
Diluted NI Availto Com Stockholders,-7998000.0,-9936000.0,-12113000.0,-40217000.0,-4262000.0,,
Average Dilution Earnings,0.0,-25129000.0,,,0.0,0.0,
Net Income Common Stockholders,-7998000.0,15193000.0,-12113000.0,-40217000.0,-4262000.0,,
Net Income,-7998000.0,15193000.0,-12113000.0,-40217000.0,-4262000.0,,
Net Income Including Noncontrolling Interests,-7998000.0,15193000.0,-12113000.0,-40217000.0,-4262000.0,,
Net Income Continuous Operations,-7998000.0,15193000.0,-12113000.0,-40217000.0,-4262000.0,,
Pretax Income,-7998000.0,15193000.0,-12113000.0,-40217000.0,-4262000.0,,
Other Income Expense,1623000.0,24590000.0,-4516000.0,-33528000.0,1239000.0,,
Other Non Operating Income Expenses,,,,,,,22000.0
Earnings From Equity Interest,-389000.0,-539000.0,-2174000.0,-682000.0,-577000.0,,
Gain On Sale Of Security,2012000.0,25129000.0,-2347000.0,-32846000.0,1816000.0,,
Net Non Operating Interest Income Expense,639000.0,525000.0,508000.0,566000.0,434000.0,,
Interest Income Non Operating,639000.0,525000.0,508000.0,566000.0,434000.0,,
Operating Income,-10260000.0,-9922000.0,-8105000.0,-7255000.0,-5935000.0,,
Operating Expense,10260000.0,9922000.0,8105000.0,7255000.0,5935000.0,,
Research And Development,7873000.0,7453000.0,5974000.0,5222000.0,4114000.0,,
Selling General And Administration,2387000.0,2469000.0,2131000.0,2033000.0,1821000.0,,
General And Administrative Expense,2387000.0,2469000.0,2131000.0,2033000.0,1821000.0,,
Other Gand A,2387000.0,2469000.0,2131000.0,2033000.0,1821000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
