,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1278060.0,-1184832.0,2671200.0,-119586.059655,-187950.0,,
Tax Rate For Calcs,0.21,0.136,0.21,0.185118,0.21,,
Normalized EBITDA,88014000.0,88519000.0,103005000.0,90812000.0,110687000.0,,
Total Unusual Items,-6086000.0,-8712000.0,12720000.0,-646000.0,-895000.0,,
Total Unusual Items Excluding Goodwill,-6086000.0,-8712000.0,12720000.0,-646000.0,-895000.0,,
Net Income From Continuing Operation Net Minority Interest,-50132000.0,-19472000.0,33511000.0,-12977000.0,-1430000.0,,
Reconciled Depreciation,68088000.0,68665000.0,66749000.0,70545000.0,68880000.0,,
Reconciled Cost Of Revenue,189674000.0,173785000.0,183052000.0,177642000.0,183575000.0,,
EBITDA,81928000.0,79807000.0,115725000.0,90166000.0,109792000.0,,
EBIT,13840000.0,11142000.0,48976000.0,19621000.0,40912000.0,,
Net Interest Income,-34549000.0,-33673000.0,-33159000.0,-35546000.0,-37135000.0,,
Interest Expense,34549000.0,33673000.0,33159000.0,35546000.0,37135000.0,,
Normalized Income,-45324060.0,-11944832.0,23462200.0,-12450586.059655,-722950.0,,
Net Income From Continuing And Discontinued Operation,-50132000.0,-19472000.0,33511000.0,-12977000.0,-1430000.0,,
Total Expenses,401578000.0,382240000.0,386580000.0,392094000.0,402514000.0,,
Total Operating Income As Reported,20554000.0,10319000.0,29511000.0,34363000.0,36515000.0,,
Diluted Average Shares,59300000.0,59834256.0,62000000.0,60772972.0,60700000.0,,
Basic Average Shares,59300000.0,59834256.0,60500000.0,60772972.0,60700000.0,,
Diluted EPS,-0.85,-0.33,0.54,-0.213532,-0.02,,
Basic EPS,-0.85,-0.33,0.55,-0.213532,-0.02,,
Diluted NI Availto Com Stockholders,-50132000.0,-19472000.0,33511000.0,-12977000.0,-1430000.0,,
Net Income Common Stockholders,-50132000.0,-19472000.0,33511000.0,-12977000.0,-1430000.0,,
Net Income,-50132000.0,-19472000.0,33511000.0,-12977000.0,-1430000.0,,
Minority Interests,,,,,,,0.0
Net Income Including Noncontrolling Interests,-50132000.0,-19472000.0,33511000.0,-12977000.0,-1430000.0,,
Net Income Continuous Operations,-50132000.0,-19472000.0,33511000.0,-12977000.0,-1430000.0,,
Tax Provision,29423000.0,-3059000.0,-17694000.0,-2948000.0,5207000.0,,
Pretax Income,-20709000.0,-22531000.0,15817000.0,-15925000.0,3777000.0,,
Other Income Expense,-12800000.0,-7618000.0,15486000.0,-15388000.0,3502000.0,,
Other Non Operating Income Expenses,-6714000.0,1094000.0,2766000.0,-14742000.0,4397000.0,,
Special Income Charges,-6086000.0,-8441000.0,-2612000.0,-646000.0,-895000.0,,
Gain On Sale Of Business,-176000.0,626000.0,-293000.0,-187000.0,-144000.0,,
Other Special Charges,,,-75000.0,-325000.0,,-576000.0,-1126000.0
Impairment Of Capital Assets,13000.0,1282000.0,28000.0,119000.0,23000.0,,
Restructuring And Mergern Acquisition,5897000.0,7785000.0,3987000.0,340000.0,728000.0,,
Gain On Sale Of Security,,-271000.0,18956000.0,-15384000.0,,8119000.0,-1767000.0
Net Non Operating Interest Income Expense,-34549000.0,-33673000.0,-33159000.0,-35546000.0,-37135000.0,,
Interest Expense Non Operating,34549000.0,33673000.0,33159000.0,35546000.0,37135000.0,,
Operating Income,26640000.0,18760000.0,33490000.0,35009000.0,37410000.0,,
Operating Expense,211398000.0,208059000.0,203115000.0,213995000.0,218689000.0,,
Depreciation Amortization Depletion Income Statement,67582000.0,68269000.0,66336000.0,70088000.0,68630000.0,,
Depreciation And Amortization In Income Statement,67582000.0,68269000.0,66336000.0,70088000.0,68630000.0,,
Selling General And Administration,143816000.0,139790000.0,136779000.0,143907000.0,150059000.0,,
Gross Profit,238038000.0,226819000.0,236605000.0,249004000.0,256099000.0,,
Cost Of Revenue,190180000.0,174181000.0,183465000.0,178099000.0,183825000.0,,
Total Revenue,428218000.0,401000000.0,420070000.0,427103000.0,439924000.0,,
Operating Revenue,428218000.0,401000000.0,420070000.0,427103000.0,439924000.0,,
