,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,46548488.008342,-52500000.0,-21750000.0,52500000.0,-35727272.727273,
Tax Rate For Calcs,0.250261,0.25,0.25,0.25,0.290466,
Normalized EBITDA,965000000.0,873000000.0,816000000.0,1096000000.0,768000000.0,
Total Unusual Items,186000000.0,-210000000.0,-87000000.0,210000000.0,-123000000.0,
Total Unusual Items Excluding Goodwill,186000000.0,-210000000.0,-87000000.0,210000000.0,-123000000.0,
Net Income From Continuing Operation Net Minority Interest,717000000.0,346000000.0,373000000.0,827000000.0,319000000.0,
Reconciled Depreciation,102000000.0,95000000.0,97000000.0,91000000.0,98000000.0,
EBITDA,1151000000.0,663000000.0,729000000.0,1306000000.0,645000000.0,
EBIT,1049000000.0,568000000.0,632000000.0,1215000000.0,547000000.0,
Net Interest Income,-42000000.0,-55000000.0,-80000000.0,-50000000.0,-47000000.0,
Interest Expense,90000000.0,94000000.0,117000000.0,102000000.0,96000000.0,
Interest Income,48000000.0,39000000.0,37000000.0,52000000.0,49000000.0,
Normalized Income,577548488.008342,503500000.0,438250000.0,669500000.0,406272727.272727,
Net Income From Continuing And Discontinued Operation,717000000.0,346000000.0,373000000.0,827000000.0,319000000.0,
Total Expenses,2451000000.0,3611000000.0,4398000000.0,2611000000.0,2421000000.0,
Diluted Average Shares,,461000000.0,462000000.0,464000000.0,468000000.0,475000000.0
Basic Average Shares,,453000000.0,457000000.0,461000000.0,468000000.0,474000000.0
Diluted EPS,,0.75,0.81,1.78,0.68,1.4
Basic EPS,,0.76,0.82,1.79,0.68,1.41
Diluted NI Availto Com Stockholders,717000000.0,346000000.0,373000000.0,827000000.0,319000000.0,
Net Income Common Stockholders,717000000.0,346000000.0,373000000.0,827000000.0,319000000.0,
Net Income,717000000.0,346000000.0,373000000.0,827000000.0,319000000.0,
Minority Interests,-2000000.0,-8000000.0,-15000000.0,-5000000.0,-1000000.0,
Net Income Including Noncontrolling Interests,719000000.0,354000000.0,388000000.0,832000000.0,320000000.0,
Net Income Continuous Operations,719000000.0,354000000.0,388000000.0,832000000.0,320000000.0,
Tax Provision,240000000.0,120000000.0,127000000.0,281000000.0,131000000.0,
Pretax Income,959000000.0,474000000.0,515000000.0,1113000000.0,451000000.0,
Other Income Expense,165000000.0,-231000000.0,-85000000.0,210000000.0,-173000000.0,
Other Non Operating Income Expenses,-3000000.0,-3000000.0,-2000000.0,-3000000.0,-6000000.0,
Special Income Charges,-99000000.0,-55000000.0,-170000000.0,-26000000.0,-44000000.0,
Gain On Sale Of Ppe,0.0,0.0,,,-1000000.0,167000000.0
Other Special Charges,22000000.0,40000000.0,167000000.0,18000000.0,30000000.0,
Restructuring And Mergern Acquisition,9000000.0,15000000.0,3000000.0,8000000.0,13000000.0,
Earnings From Equity Interest,-18000000.0,-18000000.0,4000000.0,3000000.0,,-2000000.0
Gain On Sale Of Security,285000000.0,-155000000.0,83000000.0,236000000.0,-79000000.0,
Net Non Operating Interest Income Expense,-42000000.0,-55000000.0,-80000000.0,-50000000.0,-47000000.0,
Interest Expense Non Operating,90000000.0,94000000.0,117000000.0,102000000.0,96000000.0,
Interest Income Non Operating,48000000.0,39000000.0,37000000.0,52000000.0,49000000.0,
Operating Income,836000000.0,760000000.0,680000000.0,953000000.0,671000000.0,
Operating Expense,2451000000.0,3611000000.0,4398000000.0,2611000000.0,2421000000.0,
Other Operating Expenses,1759000000.0,2965000000.0,3776000000.0,2018000000.0,1784000000.0,
Depreciation Amortization Depletion Income Statement,102000000.0,95000000.0,97000000.0,91000000.0,98000000.0,
Depreciation And Amortization In Income Statement,102000000.0,95000000.0,97000000.0,91000000.0,98000000.0,
Selling General And Administration,590000000.0,551000000.0,525000000.0,502000000.0,539000000.0,
Total Revenue,3287000000.0,4371000000.0,5078000000.0,3564000000.0,3092000000.0,
Operating Revenue,2986000000.0,4041000000.0,4322000000.0,3172000000.0,2866000000.0,
