Date,Close,High,Low,Open,Volume,"('Close', 'LYFT')","('High', 'LYFT')","('Low', 'LYFT')","('Open', 'LYFT')","('Volume', 'LYFT')"
2024-06-03,15.800000190734863,15.9399995803833,15.539999961853027,15.81999969482422,8784900.0,,,,,
2024-06-04,15.270000457763672,15.9399995803833,15.039999961853027,15.789999961853027,11835700.0,,,,,
2024-06-05,15.529999732971191,15.59000015258789,15.270000457763672,15.40999984741211,11451500.0,,,,,
2024-06-06,15.6899995803833,17.290000915527344,15.640000343322754,16.850000381469727,40489700.0,,,,,
2024-06-07,15.600000381469728,16.809999465942383,15.5600004196167,16.148000717163086,33498100.0,,,,,
2024-06-10,15.079999923706056,15.630000114440918,14.34000015258789,15.479999542236328,23829900.0,,,,,
2024-06-11,14.609999656677246,15.079999923706056,14.600000381469728,15.039999961853027,13986500.0,,,,,
2024-06-12,15.539999961853027,15.960000038146973,14.989999771118164,15.0,20472400.0,,,,,
2024-06-13,14.479999542236328,15.649999618530272,14.460000038146973,15.59000015258789,13430100.0,,,,,
2024-06-14,14.170000076293944,14.510000228881836,14.024999618530272,14.359999656677246,16914200.0,,,,,
2024-06-17,14.079999923706056,14.289999961853027,13.789999961853027,14.06999969482422,14618400.0,,,,,
2024-06-18,13.779999732971191,14.210000038146973,13.71500015258789,14.079999923706056,9792500.0,,,,,
2024-06-20,13.75,13.9350004196167,13.699999809265137,13.770000457763672,8830500.0,,,,,
2024-06-21,13.449999809265137,13.789999961853027,13.1899995803833,13.789999961853027,17285100.0,,,,,
2024-06-24,13.579999923706056,13.744999885559082,13.420000076293944,13.420000076293944,10369100.0,,,,,
2024-06-25,13.470000267028809,13.899999618530272,13.270000457763672,13.550000190734863,12830900.0,,,,,
2024-06-26,13.329999923706056,13.619999885559082,13.289999961853027,13.359999656677246,8370600.0,,,,,
2024-06-27,13.390000343322754,13.489999771118164,13.279999732971191,13.34000015258789,7552900.0,,,,,
2024-06-28,14.100000381469728,14.210000038146973,13.40999984741211,13.470000267028809,18124200.0,,,,,
2024-07-01,13.970000267028809,14.15999984741211,13.539999961853027,14.109999656677246,8692400.0,,,,,
2024-07-02,13.399999618530272,14.039999961853027,13.390000343322754,13.979999542236328,17359100.0,,,,,
2024-07-03,13.390000343322754,13.625,13.3100004196167,13.40999984741211,8766700.0,,,,,
2024-07-05,13.329999923706056,13.470000267028809,13.170000076293944,13.369999885559082,9552800.0,,,,,
2024-07-08,13.479999542236328,13.5600004196167,13.229999542236328,13.43000030517578,10970500.0,,,,,
2024-07-09,13.43000030517578,13.56999969482422,13.3100004196167,13.470000267028809,9985600.0,,,,,
2024-07-10,12.93000030517578,13.609999656677246,12.739999771118164,13.520000457763672,17688600.0,,,,,
2024-07-11,13.529999732971191,13.949999809265137,13.029999732971191,13.170000076293944,22283000.0,,,,,
2024-07-12,13.109999656677246,13.600000381469728,13.074999809265137,13.449999809265137,12588800.0,,,,,
2024-07-15,13.079999923706056,13.34000015258789,12.84000015258789,13.34000015258789,11629700.0,,,,,
2024-07-16,13.380000114440918,13.53499984741211,13.085000038146973,13.140000343322754,10881600.0,,,,,
2024-07-17,12.729999542236328,13.270000457763672,12.579999923706056,13.100000381469728,18538600.0,,,,,
2024-07-18,12.43000030517578,12.899999618530272,12.369999885559082,12.68000030517578,13422400.0,,,,,
2024-07-19,12.34000015258789,12.53499984741211,12.31999969482422,12.40999984741211,10325900.0,,,,,
2024-07-22,12.479999542236328,12.5600004196167,12.229999542236328,12.43000030517578,12417100.0,,,,,
2024-07-23,12.59000015258789,12.760000228881836,12.44499969482422,12.449999809265137,8029900.0,,,,,
2024-07-24,12.380000114440918,12.470000267028809,11.920000076293944,12.350000381469728,22236200.0,,,,,
2024-07-25,12.210000038146973,13.300000190734863,11.96500015258789,12.300000190734863,23999500.0,,,,,
2024-07-26,12.229999542236328,12.56999969482422,12.15999984741211,12.43000030517578,10392400.0,,,,,
2024-07-29,12.100000381469728,12.4399995803833,12.0600004196167,12.289999961853027,8934100.0,,,,,
2024-07-30,11.9399995803833,12.239999771118164,11.789999961853027,12.130000114440918,10487600.0,,,,,
2024-07-31,12.050000190734863,12.380000114440918,11.970000267028809,12.130000114440918,11953300.0,,,,,
2024-08-01,11.420000076293944,12.15999984741211,11.329999923706056,12.050000190734863,13654500.0,,,,,
2024-08-02,10.920000076293944,11.100000381469728,10.609999656677246,11.010000228881836,16353600.0,,,,,
2024-08-05,10.56999969482422,10.720000267028809,9.8100004196167,9.9350004196167,18485900.0,,,,,
2024-08-06,10.970000267028809,11.166000366210938,10.5649995803833,10.949999809265137,27961600.0,,,,,
2024-08-07,9.079999923706056,9.800000190734863,8.925000190734863,9.25,74249500.0,,,,,
2024-08-08,10.06999969482422,10.074999809265137,9.119999885559082,9.210000038146973,27856300.0,,,,,
2024-08-09,9.760000228881836,10.170000076293944,9.5600004196167,10.0600004196167,18735400.0,,,,,
2024-08-12,9.710000038146973,9.829999923706056,9.529999732971191,9.720000267028809,13006300.0,,,,,
2024-08-13,10.0600004196167,10.079999923706056,9.675000190734863,9.739999771118164,14601800.0,,,,,
2024-08-14,10.079999923706056,10.289999961853027,9.880000114440918,10.239999771118164,10306800.0,,,,,
2024-08-15,10.8100004196167,10.854999542236328,10.329999923706056,10.369999885559082,17785300.0,,,,,
2024-08-16,11.199999809265137,11.550000190734863,10.68000030517578,10.710000038146973,18795000.0,,,,,
2024-08-19,11.600000381469728,11.880000114440918,11.1899995803833,11.239999771118164,16150100.0,,,,,
2024-08-20,11.289999961853027,11.75,11.279999732971191,11.539999961853027,13298100.0,,,,,
2024-08-21,11.6899995803833,11.765000343322754,11.220000267028809,11.449999809265137,13349300.0,,,,,
2024-08-22,11.470000267028809,11.81999969482422,11.43000030517578,11.68000030517578,9458600.0,,,,,
2024-08-23,11.68000030517578,11.760000228881836,11.234999656677246,11.539999961853027,13925600.0,,,,,
2024-08-26,11.779999732971191,11.949999809265137,11.579999923706056,11.770000457763672,11430700.0,,,,,
2024-08-27,11.619999885559082,11.760000228881836,11.479999542236328,11.760000228881836,9434200.0,,,,,
2024-08-28,11.460000038146973,11.579999923706056,11.265000343322754,11.520000457763672,8257600.0,,,,,
2024-08-29,11.550000190734863,11.6850004196167,11.34000015258789,11.550000190734863,7295400.0,,,,,
2024-08-30,11.670000076293944,11.800000190734863,11.489999771118164,11.600000381469728,8450100.0,,,,,
2024-09-03,11.350000381469728,11.869999885559082,11.260000228881836,11.649999618530272,9611500.0,,,,,
2024-09-04,11.34000015258789,11.699999809265137,11.220000267028809,11.279999732971191,6694100.0,,,,,
2024-09-05,11.25,11.890000343322754,11.15999984741211,11.260000228881836,10283400.0,,,,,
2024-09-06,11.0600004196167,11.579999923706056,10.920000076293944,11.239999771118164,9280500.0,,,,,
2024-09-09,10.800000190734863,11.175000190734863,10.720000267028809,11.079999923706056,10120200.0,,,,,
2024-09-10,11.270000457763672,11.579999923706056,10.619999885559082,10.859999656677246,15124100.0,,,,,
2024-09-11,11.949999809265137,11.970000267028809,11.06999969482422,11.223999977111816,14523300.0,,,,,
2024-09-12,11.619999885559082,12.06999969482422,11.609999656677246,11.960000038146973,11647900.0,,,,,
2024-09-13,11.350000381469728,11.520000457763672,11.039999961853027,11.43000030517578,21496900.0,,,,,
2024-09-16,11.68000030517578,11.765000343322754,11.31999969482422,11.31999969482422,11636500.0,,,,,
2024-09-17,12.25,12.3100004196167,11.699999809265137,11.859999656677246,14684100.0,,,,,
2024-09-18,12.170000076293944,12.65999984741211,12.109999656677246,12.289999961853027,11079500.0,,,,,
2024-09-19,12.529999732971191,12.789999961853027,12.40999984741211,12.649999618530272,11163900.0,,,,,
2024-09-20,12.470000267028809,12.65999984741211,12.31999969482422,12.4399995803833,19941300.0,,,,,
2024-09-23,12.720000267028809,12.75,12.369999885559082,12.539999961853027,8891500.0,,,,,
2024-09-24,13.329999923706056,13.390000343322754,12.9399995803833,12.979999542236328,14273600.0,,,,,
2024-09-25,13.350000381469728,13.675000190734863,13.295000076293944,13.380000114440918,9489600.0,,,,,
2024-09-26,13.279999732971191,13.789999961853027,13.100000381469728,13.65999984741211,9942700.0,,,,,
2024-09-27,12.84000015258789,13.390000343322754,12.734999656677246,13.359999656677246,10160500.0,,,,,
2024-09-30,12.75,12.880000114440918,12.630000114440918,12.779999732971191,6983400.0,,,,,
2024-10-01,12.489999771118164,12.829999923706056,12.390000343322754,12.779999732971191,9432000.0,,,,,
2024-10-02,12.539999961853027,12.859999656677246,12.470000267028809,12.489999771118164,9129700.0,,,,,
2024-10-03,12.359999656677246,12.5,12.204999923706056,12.470000267028809,6308100.0,,,,,
2024-10-04,12.56999969482422,12.770000457763672,12.43000030517578,12.75,6705700.0,,,,,
2024-10-07,12.510000228881836,12.63599967956543,12.289999961853027,12.5600004196167,8926500.0,,,,,
2024-10-08,12.4399995803833,12.5,11.989999771118164,12.380000114440918,10134600.0,,,,,
2024-10-09,12.510000228881836,12.699999809265137,12.239999771118164,12.479999542236328,8445500.0,,,,,
2024-10-10,12.40999984741211,12.539999961853027,12.130000114440918,12.479999542236328,10784200.0,,,,,
2024-10-11,13.600000381469728,13.81999969482422,12.84000015258789,12.859999656677246,32506500.0,,,,,
2024-10-14,13.260000228881836,13.5,12.960000038146973,13.460000038146973,15504000.0,,,,,
2024-10-15,13.300000190734863,13.475000381469728,12.9399995803833,13.25,11267100.0,,,,,
2024-10-16,13.390000343322754,13.5649995803833,13.279999732971191,13.5,7658300.0,,,,,
2024-10-17,13.619999885559082,13.65999984741211,13.201000213623049,13.390000343322754,10115600.0,,,,,
2024-10-18,13.989999771118164,14.06999969482422,13.567999839782717,13.710000038146973,11041100.0,,,,,
2024-10-21,14.039999961853027,14.18000030517578,13.710000038146973,13.979999542236328,8409900.0,,,,,
2024-10-22,13.760000228881836,14.140000343322754,13.729999542236328,14.0600004196167,7997200.0,,,,,
2024-10-23,13.65999984741211,13.739999771118164,13.399999618530272,13.6899995803833,8358200.0,,,,,
2024-10-24,13.779999732971191,13.8100004196167,13.270000457763672,13.270000457763672,9302000.0,,,,,
2024-10-25,13.40999984741211,13.9399995803833,13.229999542236328,13.869999885559082,17618600.0,,,,,
2024-10-28,13.890000343322754,13.970000267028809,13.489999771118164,13.510000228881836,10921100.0,,,,,
2024-10-29,13.90999984741211,14.015000343322754,13.619999885559082,13.65999984741211,8212000.0,,,,,
2024-10-30,13.670000076293944,13.975000381469728,13.640000343322754,13.8100004196167,10824700.0,,,,,
2024-10-31,12.970000267028809,13.5600004196167,12.869999885559082,13.329999923706056,12775400.0,,,,,
2024-11-01,13.479999542236328,13.765000343322754,13.06999969482422,13.140000343322754,13461500.0,,,,,
2024-11-04,13.579999923706056,13.920000076293944,13.359999656677246,13.460000038146973,9704400.0,,,,,
2024-11-05,13.800000190734863,13.914999961853027,13.56999969482422,13.729999542236328,13287600.0,,,,,
2024-11-06,14.399999618530272,14.524999618530272,13.779999732971191,14.119999885559082,33833100.0,,,,,
2024-11-07,17.690000534057617,18.81999969482422,17.399999618530273,17.780000686645508,73961400.0,,,,,
2024-11-08,17.780000686645508,17.948999404907227,17.170000076293945,17.690000534057617,28925400.0,,,,,
2024-11-11,18.59000015258789,19.065000534057617,17.760000228881836,17.950000762939453,22088000.0,,,,,
2024-11-12,18.34000015258789,18.57999992370605,18.045000076293945,18.46999931335449,13508200.0,,,,,
2024-11-13,17.780000686645508,18.600000381469727,17.549999237060547,18.520000457763672,14056400.0,,,,,
2024-11-14,17.920000076293945,18.43000030517578,17.59000015258789,17.889999389648438,12402400.0,,,,,
2024-11-15,18.1200008392334,18.56999969482422,17.8700008392334,18.229999542236328,18407200.0,,,,,
2024-11-18,17.299999237060547,17.600000381469727,16.799999237060547,17.530000686645508,19903400.0,,,,,
2024-11-19,16.56999969482422,17.0,16.469999313354492,16.850000381469727,19030000.0,,,,,
2024-11-20,16.770000457763672,16.975000381469727,16.40999984741211,16.549999237060547,11351500.0,,,,,
2024-11-21,16.290000915527344,16.81999969482422,16.260000228881836,16.770000457763672,11762000.0,,,,,
2024-11-22,16.790000915527344,16.864999771118164,16.299999237060547,16.43000030517578,12366800.0,,,,,
2024-11-25,17.889999389648438,18.0049991607666,16.93000030517578,16.940000534057617,17267200.0,,,,,
2024-11-26,17.610000610351562,17.920000076293945,17.420000076293945,17.579999923706055,9460300.0,,,,,
2024-11-27,17.18000030517578,17.8700008392334,17.049999237060547,17.81999969482422,22227000.0,,,,,
2024-11-29,17.360000610351562,17.389999389648438,17.084999084472656,17.260000228881836,4561700.0,,,,,
2024-12-02,17.170000076293945,17.388999938964844,17.059999465942383,17.260000228881836,6847400.0,,,,,
2024-12-03,16.920000076293945,17.31999969482422,16.8799991607666,17.309999465942383,7666300.0,,,,,
2024-12-04,17.239999771118164,17.625,16.940000534057617,17.100000381469727,10434400.0,,,,,
2024-12-05,15.5,17.479999542236328,15.390999794006348,17.25,25984500.0,,,,,
2024-12-06,15.9399995803833,15.984999656677246,15.510000228881836,15.850000381469728,13260200.0,,,,,
2024-12-09,16.299999237060547,16.764999389648438,16.1200008392334,16.15999984741211,14769200.0,,,,,
2024-12-10,16.190000534057617,16.55699920654297,16.104999542236328,16.31999969482422,9394600.0,,,,,
2024-12-11,15.420000076293944,16.290000915527344,14.850000381469728,16.239999771118164,25855200.0,,,,,
2024-12-12,14.850000381469728,15.579999923706056,14.81999969482422,15.460000038146973,15366800.0,,,,,
2024-12-13,14.140000343322754,14.9399995803833,14.090999603271484,14.84000015258789,16070800.0,,,,,
2024-12-16,14.289999961853027,14.354999542236328,13.859999656677246,14.239999771118164,15547200.0,,,,,
2024-12-17,14.010000228881836,14.154999732971191,13.864999771118164,14.039999961853027,8938800.0,,,,,
2024-12-18,13.609999656677246,14.505000114440918,13.53499984741211,14.020000457763672,18535400.0,,,,,
2024-12-19,13.579999923706056,13.885000228881836,13.413000106811523,13.760000228881836,12668600.0,,,,,
2024-12-20,13.56999969482422,13.84000015258789,13.210000038146973,13.4399995803833,18630900.0,,,,,
2024-12-23,13.710000038146973,13.8100004196167,13.460000038146973,13.649999618530272,7903500.0,,,,,
2024-12-24,13.90999984741211,13.920000076293944,13.585000038146973,13.869999885559082,5356800.0,,,,,
2024-12-26,13.770000457763672,14.0,13.640000343322754,13.800000190734863,8635700.0,,,,,
2024-12-27,13.3100004196167,13.710000038146973,13.154999732971191,13.704999923706056,11502600.0,,,,,
2024-12-30,13.050000190734863,13.149999618530272,12.76200008392334,13.119999885559082,16952100.0,,,,,
2024-12-31,12.899999618530272,13.239999771118164,12.850000381469728,13.199999809265137,11161400.0,,,,,
2025-01-02,13.649999618530272,13.800000190734863,12.960000038146973,13.079999923706056,25295700.0,,,,,
2025-01-03,14.270000457763672,14.539999961853027,13.760000228881836,13.789999961853027,17118900.0,,,,,
2025-01-06,14.390000343322754,14.880000114440918,14.34000015258789,14.824999809265137,12612700.0,,,,,
2025-01-07,14.31999969482422,14.664999961853027,14.17199993133545,14.579999923706056,13853500.0,,,,,
2025-01-08,13.359999656677246,14.130000114440918,13.239999771118164,14.130000114440918,16543600.0,,,,,
2025-01-10,12.979999542236328,13.289999961853027,12.770000457763672,13.0600004196167,18895300.0,,,,,
2025-01-13,12.989999771118164,13.039999961853027,12.579999923706056,12.789999961853027,16917000.0,,,,,
