Date,Close,High,Low,Open,Volume,"('Close', 'NAD')","('High', 'NAD')","('Low', 'NAD')","('Open', 'NAD')","('Volume', 'NAD')"
2024-06-03,10.128036499023438,10.163887920861391,10.092185077185482,10.119073429872618,496000.0,,,,,
2024-06-04,10.253517150878906,10.307294716802485,10.208703509835573,10.262480220993735,856900.0,,,,,
2024-06-05,10.271444320678713,10.352110250267014,10.226629820377932,10.262481249665456,1333600.0,,,,,
2024-06-06,10.325220108032228,10.361071531125448,10.289367830173656,10.316257038567583,1035900.0,,,,,
2024-06-07,10.316259384155272,10.334184672394848,10.24455652166589,10.289370169647595,653700.0,,,,,
2024-06-10,10.352109909057615,10.352109909057615,10.298332339516111,10.334183767621958,526000.0,,,,,
2024-06-11,10.44173812866211,10.44173812866211,10.370035271923564,10.387961413490938,732400.0,,,,,
2024-06-12,10.486550331115724,10.585142378612307,10.468625048239709,10.558253172150357,779800.0,,,,,
2024-06-13,10.549290657043455,10.55825287084306,10.504476168984388,10.54032758847859,440400.0,,,,,
2024-06-14,10.635893821716309,10.635893821716309,10.545682333770216,10.545682333770216,674600.0,,,,,
2024-06-17,10.572747230529783,10.64491608313513,10.563725908873971,10.608831656832455,569600.0,,,,,
2024-06-18,10.626873016357422,10.671978762518506,10.599809912788992,10.599809912788992,551900.0,,,,,
2024-06-20,10.599811553955078,10.626874661713682,10.563727123503378,10.626874661713682,903400.0,,,,,
2024-06-21,10.572747230529783,10.635894761479314,10.554704587218158,10.608831656832455,342500.0,,,,,
2024-06-24,10.590787887573242,10.62687231003964,10.554703465106844,10.61785184966341,764400.0,,,,,
2024-06-25,10.617852210998535,10.617852210998535,10.58176692698363,10.58176692698363,618500.0,,,,,
2024-06-26,10.617852210998535,10.626872671681738,10.572746466300426,10.608830889994808,539900.0,,,,,
2024-06-27,10.653936386108398,10.680999488167602,10.608830642462726,10.662956846581132,624400.0,,,,,
2024-06-28,10.590787887573242,10.762189539529,10.590787887573242,10.726105117062602,1005200.0,,,,,
2024-07-01,10.581767082214355,10.61785236675862,10.545682657990628,10.572746621398824,987900.0,,,,,
2024-07-02,10.608830451965332,10.66295665511182,10.599809131334087,10.626872232907331,730100.0,,,,,
2024-07-03,10.599811553955078,10.653938629792972,10.599811553955078,10.608832876648174,514500.0,,,,,
2024-07-05,10.626873016357422,10.644915658950076,10.590788591492664,10.60883123408532,547600.0,,,,,
2024-07-08,10.599811553955078,10.626874661713682,10.590790231261982,10.608832876648174,557700.0,,,,,
2024-07-09,10.599811553955078,10.626874661713682,10.563727123503378,10.626874661713682,631500.0,,,,,
2024-07-10,10.626873016357422,10.635894337653747,10.581767270196336,10.635894337653747,735900.0,,,,,
2024-07-11,10.744147300720217,10.771210403503948,10.66295713204849,10.671978453083245,622600.0,,,,,
2024-07-12,10.789254188537598,10.807295972197842,10.744148438906064,10.744148438906064,710100.0,,,,,
2024-07-15,10.712992668151855,10.785623056479189,10.69483463815876,10.77654404148264,481600.0,,,,,
2024-07-16,10.75838565826416,10.767463806409523,10.72207046821542,10.731148616360784,601800.0,,,,,
2024-07-17,10.72206974029541,10.758384927878716,10.694832700241154,10.71299072694399,763100.0,,,,,
2024-07-18,10.694833755493164,10.758385989401384,10.67667659282114,10.749306975154145,588500.0,,,,,
2024-07-19,10.676673889160156,10.694831047234231,10.64035870718977,10.667594877212002,1120300.0,,,,,
2024-07-22,10.667598724365234,10.722071949877105,10.649440693920427,10.676677739587635,786300.0,,,,,
2024-07-23,10.694833755493164,10.703912769740404,10.67667659282114,10.68575560706838,419300.0,,,,,
2024-07-24,10.640360832214355,10.685755035198737,10.640360832214355,10.676676021437377,761800.0,,,,,
2024-07-25,10.658516883850098,10.676674909481688,10.640359724040824,10.667595896665892,749600.0,,,,,
2024-07-26,10.676673889160156,10.694831047234231,10.667594877212002,10.667594877212002,625500.0,,,,,
2024-07-29,10.685752868652344,10.70391002667127,10.658515832890606,10.694831014750692,595800.0,,,,,
2024-07-30,10.658516883850098,10.712990094922551,10.649437871034303,10.694832069290962,854400.0,,,,,
2024-07-31,10.731148719787598,10.749306747898189,10.6675973530454,10.68575538115599,1281300.0,,,,,
2024-08-01,10.89456844329834,10.903647458131823,10.785622862764058,10.812859041442,968600.0,,,,,
2024-08-02,10.95811939239502,10.976277421360908,10.903647037142308,10.903647037142308,1409600.0,,,,,
2024-08-05,10.785621643066406,10.930882400685228,10.731148426048144,10.831015846277891,1658800.0,,,,,
2024-08-06,10.85825252532959,10.894567716418084,10.80377930578562,10.840094496874116,605100.0,,,,,
2024-08-07,10.885486602783203,10.939959811821309,10.849171418698562,10.885486602783203,627500.0,,,,,
2024-08-08,10.912724494934082,10.912724494934082,10.831015107888318,10.912724494934082,495300.0,,,,,
2024-08-09,10.930882453918455,10.949040481620443,10.885488250485905,10.930882453918455,636900.0,,,,,
2024-08-12,10.95811939239502,10.967198406877962,10.894568022659366,10.894568022659366,679300.0,,,,,
2024-08-13,10.985355377197266,10.994433524982885,10.967197349981246,10.985355377197266,883800.0,,,,,
2024-08-14,11.00351333618164,11.012592350447743,10.98535617347189,11.012592350447743,615900.0,,,,,
2024-08-15,10.95417594909668,10.990720288417744,10.94503964644497,10.9724485544001,818100.0,,,,,
2024-08-16,10.972451210021973,10.98158751488491,10.9541786002961,10.98158751488491,468400.0,,,,,
2024-08-19,10.999858856201172,10.999858856201172,10.95417820482167,10.99072255166808,449900.0,,,,,
2024-08-20,10.999858856201172,11.008995160734264,10.972450813887852,10.99072255166808,685700.0,,,,,
2024-08-21,11.018132209777832,11.02726764364226,10.981587860462067,10.990723294326498,548400.0,,,,,
2024-08-22,10.981586456298828,11.036402537620392,10.954177544352142,11.00899449695961,455400.0,,,,,
2024-08-23,10.999858856201172,11.008995160734264,10.99072255166808,11.008995160734264,645800.0,,,,,
2024-08-26,10.990723609924316,11.027267960289448,10.981588175797564,11.027267960289448,401400.0,,,,,
2024-08-27,11.008993148803713,11.018129451667113,10.9724488086359,10.990720543076907,694100.0,,,,,
2024-08-28,10.963315963745115,11.018132926929711,10.963315963745115,11.008996621184602,507300.0,,,,,
2024-08-29,10.972451210021973,10.990722948461858,10.963314905159036,10.972451210021973,417000.0,,,,,
2024-08-30,10.990723609924316,11.008996220749903,10.972451870384772,10.99985991533711,632100.0,,,,,
2024-09-03,10.999858856201172,11.045539507580674,10.981587118420943,11.008995160734264,779400.0,,,,,
2024-09-04,11.03640365600586,11.03640365600586,10.981587569129449,11.008995612567654,1092300.0,,,,,
2024-09-05,11.045538902282717,11.045538902282717,10.981586516627589,11.036402598250294,886200.0,,,,,
2024-09-06,11.06381130218506,11.08208391134509,11.036403259730973,11.054675868891003,968800.0,,,,,
2024-09-09,11.06381130218506,11.08208391134509,11.054675868891003,11.08208391134509,910100.0,,,,,
2024-09-10,11.07294750213623,11.091220111123604,11.054675764434808,11.054675764434808,1084400.0,,,,,
2024-09-11,11.127764701843262,11.127764701843262,11.054676006862843,11.100355787761126,1003400.0,,,,,
2024-09-12,11.24653434753418,11.24653434753418,11.146036735804032,11.18258108426427,926900.0,,,,,
2024-09-13,11.298013687133787,11.316399809693944,11.26124231871206,11.316399809693944,803000.0,,,,,
2024-09-16,11.288820266723633,11.334784694963178,11.261241960459326,11.334784694963178,980000.0,,,,,
