Date,Close,High,Low,Open,Volume,"('Close', 'IE')","('High', 'IE')","('Low', 'IE')","('Open', 'IE')","('Volume', 'IE')"
2024-06-03,10.8100004196167,11.56999969482422,10.65999984741211,11.550000190734863,672900.0,,,,,
2024-06-04,9.90999984741211,10.539999961853027,9.369999885559082,10.510000228881836,1461500.0,,,,,
2024-06-05,9.850000381469728,10.130000114440918,9.75,9.770000457763672,829500.0,,,,,
2024-06-06,9.920000076293944,10.100000381469728,9.800000190734863,9.81999969482422,481100.0,,,,,
2024-06-07,9.100000381469728,9.670000076293944,8.949999809265137,9.539999961853027,836000.0,,,,,
2024-06-10,10.8100004196167,11.029999732971191,9.25,9.289999961853027,1707100.0,,,,,
2024-06-11,10.449999809265137,10.699999809265137,10.229999542236328,10.5600004196167,872600.0,,,,,
2024-06-12,10.600000381469728,11.079999923706056,10.56999969482422,10.93000030517578,788000.0,,,,,
2024-06-13,10.789999961853027,10.859999656677246,10.289999961853027,10.640000343322754,639000.0,,,,,
2024-06-14,10.6899995803833,10.899999618530272,10.529999732971191,10.619999885559082,525000.0,,,,,
2024-06-17,9.6899995803833,10.609999656677246,9.670000076293944,10.539999961853027,759100.0,,,,,
2024-06-18,9.739999771118164,10.130000114440918,9.57699966430664,9.640000343322754,570700.0,,,,,
2024-06-20,9.470000267028809,9.920000076293944,9.390000343322754,9.850000381469728,690200.0,,,,,
2024-06-21,9.630000114440918,9.630000114440918,9.029999732971191,9.359999656677246,7575200.0,,,,,
2024-06-24,9.550000190734863,9.920000076293944,9.539999961853027,9.640000343322754,439700.0,,,,,
2024-06-25,9.420000076293944,9.75,9.399999618530272,9.579999923706056,386700.0,,,,,
2024-06-26,9.579999923706056,9.59000015258789,9.279999732971191,9.369999885559082,427900.0,,,,,
2024-06-27,9.579999923706056,9.84000015258789,9.34000015258789,9.539999961853027,380100.0,,,,,
2024-06-28,9.380000114440918,9.78499984741211,9.229999542236328,9.579999923706056,3307000.0,,,,,
2024-07-01,9.5,9.59000015258789,9.1850004196167,9.350000381469728,466700.0,,,,,
2024-07-02,9.609999656677246,9.9399995803833,9.404999732971191,9.539999961853027,462000.0,,,,,
2024-07-03,10.06999969482422,10.25,9.710000038146973,9.779999732971191,308000.0,,,,,
2024-07-05,10.760000228881836,10.789999961853027,9.960000038146973,10.239999771118164,447900.0,,,,,
2024-07-08,10.470000267028809,10.850000381469728,10.18000030517578,10.699999809265137,529700.0,,,,,
2024-07-09,10.18000030517578,10.640000343322754,10.15999984741211,10.43000030517578,478100.0,,,,,
2024-07-10,10.119999885559082,10.489999771118164,9.914999961853027,10.270000457763672,425900.0,,,,,
2024-07-11,10.40999984741211,10.720000267028809,9.93000030517578,10.34000015258789,765400.0,,,,,
2024-07-12,11.619999885559082,11.630000114440918,10.5,10.65999984741211,587500.0,,,,,
2024-07-15,12.039999961853027,12.039999961853027,11.539999961853027,11.75,675300.0,,,,,
2024-07-16,11.890000343322754,12.130000114440918,11.81999969482422,12.130000114440918,777600.0,,,,,
2024-07-17,11.5,11.899999618530272,11.0600004196167,11.84000015258789,471800.0,,,,,
2024-07-18,10.31999969482422,11.489999771118164,10.270000457763672,11.3100004196167,597300.0,,,,,
2024-07-19,10.100000381469728,10.399999618530272,10.050000190734863,10.289999961853027,499900.0,,,,,
2024-07-22,10.050000190734863,10.220000267028809,9.789999961853027,10.220000267028809,517400.0,,,,,
2024-07-23,10.229999542236328,10.399999618530272,9.829999923706056,9.880000114440918,366600.0,,,,,
2024-07-24,9.859999656677246,10.470000267028809,9.84000015258789,10.170000076293944,334500.0,,,,,
2024-07-25,9.8100004196167,10.09000015258789,9.640000343322754,9.760000228881836,505700.0,,,,,
2024-07-26,10.170000076293944,10.18000030517578,9.779999732971191,9.989999771118164,420600.0,,,,,
2024-07-29,9.420000076293944,10.15999984741211,9.390000343322754,10.15999984741211,563300.0,,,,,
2024-07-30,9.420000076293944,9.510000228881836,9.25,9.43000030517578,535900.0,,,,,
2024-07-31,9.920000076293944,10.079999923706056,9.600000381469728,9.640000343322754,465700.0,,,,,
2024-08-01,9.300000190734863,9.75,9.010000228881836,9.6899995803833,641400.0,,,,,
2024-08-02,8.479999542236328,9.3100004196167,8.420000076293945,9.020000457763672,578300.0,,,,,
2024-08-05,7.230000019073486,7.980000019073486,7.190000057220459,7.889999866485596,1160700.0,,,,,
2024-08-06,7.199999809265137,7.400000095367432,6.960000038146973,7.21999979019165,1383700.0,,,,,
2024-08-07,6.900000095367432,7.460000038146973,6.840000152587891,7.389999866485596,1064300.0,,,,,
2024-08-08,7.130000114440918,7.364999771118164,6.849999904632568,7.0,2406600.0,,,,,
2024-08-09,7.239999771118164,7.320000171661377,7.010000228881836,7.179999828338623,794000.0,,,,,
2024-08-12,7.260000228881836,7.519999980926514,7.0,7.260000228881836,1217500.0,,,,,
2024-08-13,7.139999866485596,7.375,7.050000190734863,7.28000020980835,803300.0,,,,,
2024-08-14,7.25,7.300000190734863,7.010000228881836,7.150000095367432,936000.0,,,,,
2024-08-15,7.570000171661377,7.599999904632568,7.329999923706055,7.360000133514404,586100.0,,,,,
2024-08-16,7.239999771118164,7.559999942779541,7.195000171661377,7.5,1001300.0,,,,,
2024-08-19,7.340000152587891,7.409999847412109,7.150000095367432,7.309999942779541,1115800.0,,,,,
2024-08-20,6.980000019073486,7.449999809265137,6.789999961853027,7.320000171661377,985700.0,,,,,
2024-08-21,7.25,7.260000228881836,6.949999809265137,6.960000038146973,477000.0,,,,,
2024-08-22,6.980000019073486,7.300000190734863,6.929999828338623,7.230000019073486,876100.0,,,,,
2024-08-23,7.079999923706055,7.320000171661377,6.940000057220459,6.960000038146973,566500.0,,,,,
2024-08-26,7.150000095367432,7.309999942779541,7.050000190734863,7.139999866485596,425300.0,,,,,
2024-08-27,7.21999979019165,7.28000020980835,7.059999942779541,7.130000114440918,419100.0,,,,,
2024-08-28,7.019999980926514,7.070000171661377,6.929999828338623,7.050000190734863,393100.0,,,,,
2024-08-29,7.0,7.170000076293945,6.989999771118164,7.090000152587891,516400.0,,,,,
2024-08-30,7.059999942779541,7.150000095367432,6.949999809265137,6.980000019073486,467900.0,,,,,
2024-09-03,6.570000171661377,7.050000190734863,6.434999942779541,6.869999885559082,1272800.0,,,,,
2024-09-04,6.449999809265137,6.789999961853027,6.440000057220459,6.510000228881836,806100.0,,,,,
2024-09-05,6.460000038146973,6.619999885559082,6.369999885559082,6.550000190734863,488200.0,,,,,
2024-09-06,6.699999809265137,6.75,6.309999942779541,6.409999847412109,890600.0,,,,,
2024-09-09,6.659999847412109,7.440000057220459,6.619999885559082,6.71999979019165,1664600.0,,,,,
2024-09-10,6.820000171661377,6.974999904632568,6.519999980926514,6.679999828338623,1025200.0,,,,,
2024-09-11,6.929999828338623,7.090000152587891,6.760000228881836,6.840000152587891,638800.0,,,,,
2024-09-12,7.610000133514404,7.650000095367432,6.960000038146973,6.960000038146973,686300.0,,,,,
2024-09-13,7.75,7.875,7.489999771118164,7.730000019073486,586000.0,,,,,
2024-09-16,7.300000190734863,8.039999961853027,7.130000114440918,7.880000114440918,1629000.0,,,,,
2024-09-17,7.360000133514404,7.519999980926514,7.179999828338623,7.300000190734863,931600.0,,,,,
2024-09-18,7.389999866485596,7.815000057220459,7.210000038146973,7.409999847412109,1585400.0,,,,,
2024-09-19,7.599999904632568,7.71999979019165,7.369999885559082,7.639999866485596,1436300.0,,,,,
2024-09-20,7.21999979019165,7.599999904632568,7.150000095367432,7.599999904632568,3600900.0,,,,,
2024-09-23,7.409999847412109,7.429999828338623,7.150000095367432,7.340000152587891,1081000.0,,,,,
2024-09-24,8.40999984741211,8.489999771118164,7.579999923706055,7.610000133514404,1787500.0,,,,,
2024-09-25,7.940000057220459,8.46399974822998,7.920000076293945,8.329999923706055,606000.0,,,,,
2024-09-26,8.819999694824219,8.890000343322754,8.350000381469727,8.359999656677246,892800.0,,,,,
2024-09-27,8.710000038146973,9.010000228881836,8.670000076293945,8.829999923706055,508900.0,,,,,
2024-09-30,8.460000038146973,8.729000091552734,8.319999694824219,8.59000015258789,393000.0,,,,,
2024-10-01,8.479999542236328,8.807999610900879,8.399999618530273,8.529999732971191,568100.0,,,,,
2024-10-02,8.760000228881836,8.989999771118164,8.37600040435791,8.529999732971191,425000.0,,,,,
2024-10-03,8.609999656677246,8.649999618530273,8.350000381469727,8.510000228881836,469900.0,,,,,
2024-10-04,8.760000228881836,9.079999923706056,8.725000381469727,8.899999618530273,348700.0,,,,,
2024-10-07,9.15999984741211,9.1899995803833,8.710000038146973,8.760000228881836,330200.0,,,,,
2024-10-08,8.9399995803833,9.119999885559082,8.670000076293945,9.029999732971191,443900.0,,,,,
2024-10-09,8.520000457763672,8.90999984741211,8.510000228881836,8.899999618530273,392800.0,,,,,
2024-10-10,8.5,8.609999656677246,8.3100004196167,8.470000267028809,369900.0,,,,,
2024-10-11,8.880000114440918,8.9399995803833,8.579999923706055,8.579999923706055,304600.0,,,,,
2024-10-14,9.109999656677246,9.199999809265137,8.699999809265137,8.789999961853027,265500.0,,,,,
2024-10-15,9.239999771118164,9.425000190734863,9.0,9.039999961853027,480800.0,,,,,
2024-10-16,9.899999618530272,9.96500015258789,9.350000381469728,9.350000381469728,770400.0,,,,,
2024-10-17,9.899999618530272,10.279999732971191,9.829999923706056,9.890000343322754,425900.0,,,,,
2024-10-18,10.020000457763672,10.350000381469728,9.90999984741211,10.039999961853027,446000.0,,,,,
2024-10-21,10.029999732971191,10.34000015258789,9.859999656677246,10.119999885559082,384100.0,,,,,
2024-10-22,10.600000381469728,10.609999656677246,10.06999969482422,10.06999969482422,373200.0,,,,,
2024-10-23,10.68000030517578,10.8100004196167,10.149999618530272,10.390000343322754,387100.0,,,,,
2024-10-24,10.550000190734863,10.8100004196167,10.25100040435791,10.630000114440918,363400.0,,,,,
2024-10-25,10.920000076293944,11.09000015258789,10.4399995803833,10.739999771118164,462200.0,,,,,
2024-10-28,11.140000343322754,11.34000015258789,10.890000343322754,11.0,527600.0,,,,,
2024-10-29,11.130000114440918,11.229999542236328,10.789999961853027,11.109999656677246,531100.0,,,,,
2024-10-30,10.670000076293944,11.09000015258789,10.550000190734863,11.020000457763672,392900.0,,,,,
2024-10-31,10.149999618530272,10.699999809265137,10.119999885559082,10.699999809265137,460100.0,,,,,
2024-11-01,10.359999656677246,10.640000343322754,10.1899995803833,10.300000190734863,655100.0,,,,,
2024-11-04,10.640000343322754,10.649999618530272,10.199999809265137,10.34000015258789,417800.0,,,,,
2024-11-05,10.850000381469728,10.850000381469728,10.369999885559082,10.699999809265137,663400.0,,,,,
2024-11-06,10.899999618530272,11.619999885559082,10.40999984741211,11.350000381469728,1150300.0,,,,,
2024-11-07,11.199999809265137,11.369999885559082,11.029999732971191,11.210000038146973,732200.0,,,,,
2024-11-08,10.949999809265137,11.1899995803833,10.829999923706056,10.9399995803833,534600.0,,,,,
2024-11-11,10.8100004196167,10.880000114440918,10.270000457763672,10.880000114440918,481900.0,,,,,
2024-11-12,10.5,10.880000114440918,10.3100004196167,10.81999969482422,532000.0,,,,,
2024-11-13,10.010000228881836,10.739999771118164,9.93000030517578,10.59000015258789,586400.0,,,,,
2024-11-14,10.0600004196167,10.199999809265137,9.619999885559082,10.010000228881836,647300.0,,,,,
2024-11-15,9.460000038146973,10.34000015258789,9.4399995803833,10.170000076293944,2442800.0,,,,,
2024-11-18,9.130000114440918,9.5600004196167,9.050000190734863,9.479999542236328,527700.0,,,,,
2024-11-19,9.420000076293944,9.494999885559082,9.130000114440918,9.1899995803833,725400.0,,,,,
2024-11-20,9.079999923706056,9.600000381469728,8.970000267028809,9.380000114440918,357800.0,,,,,
2024-11-21,9.479999542236328,9.5,9.079999923706056,9.079999923706056,342300.0,,,,,
2024-11-22,9.59000015258789,9.720000267028809,9.350000381469728,9.5600004196167,321000.0,,,,,
2024-11-25,9.479999542236328,9.6850004196167,9.210000038146973,9.640000343322754,718700.0,,,,,
2024-11-26,8.739999771118164,9.449999809265137,8.640000343322754,9.449999809265137,447900.0,,,,,
2024-11-27,9.229999542236328,9.229999542236328,8.710000038146973,8.760000228881836,373900.0,,,,,
2024-11-29,9.510000228881836,9.800000190734863,9.25,9.25,281400.0,,,,,
2024-12-02,9.279999732971191,9.56999969482422,9.18000030517578,9.56999969482422,334900.0,,,,,
2024-12-03,9.06999969482422,9.40999984741211,8.960000038146973,9.40999984741211,546400.0,,,,,
2024-12-04,8.899999618530273,9.234999656677246,8.65999984741211,9.06999969482422,762600.0,,,,,
2024-12-05,8.850000381469727,9.020000457763672,8.65999984741211,8.949999809265137,368400.0,,,,,
2024-12-06,8.869999885559082,9.0,8.699000358581543,8.930000305175781,769100.0,,,,,
2024-12-09,9.1899995803833,9.760000228881836,8.6899995803833,8.869999885559082,433000.0,,,,,
2024-12-10,8.5,9.359999656677246,8.390000343322754,9.210000038146973,519400.0,,,,,
2024-12-11,8.510000228881836,8.84000015258789,8.510000228881836,8.59000015258789,544300.0,,,,,
2024-12-12,8.210000038146973,8.600000381469727,8.15999984741211,8.40999984741211,344300.0,,,,,
2024-12-13,7.699999809265137,8.1850004196167,7.599999904632568,8.100000381469727,425400.0,,,,,
2024-12-16,7.739999771118164,8.0,7.489999771118164,7.650000095367432,529000.0,,,,,
2024-12-17,7.710000038146973,7.880000114440918,7.449999809265137,7.579999923706055,427100.0,,,,,
2024-12-18,7.070000171661377,8.0,7.0,7.769999980926514,669800.0,,,,,
2024-12-19,6.920000076293945,7.329999923706055,6.789999961853027,7.210000038146973,773500.0,,,,,
2024-12-20,7.230000019073486,7.255000114440918,6.889999866485596,6.889999866485596,1343900.0,,,,,
2024-12-23,7.179999828338623,7.46999979019165,7.079999923706055,7.170000076293945,292800.0,,,,,
2024-12-24,7.800000190734863,7.909999847412109,7.199999809265137,7.25,394700.0,,,,,
2024-12-26,7.940000057220459,8.020000457763672,7.570000171661377,7.690000057220459,291900.0,,,,,
2024-12-27,7.800000190734863,8.039999961853027,7.664999961853027,7.829999923706055,330200.0,,,,,
2024-12-30,7.630000114440918,7.730000019073486,7.460000038146973,7.690000057220459,275000.0,,,,,
2024-12-31,7.550000190734863,7.809000015258789,7.519999980926514,7.639999866485596,220300.0,,,,,
2025-01-02,7.980000019073486,8.180000305175781,7.650000095367432,7.650000095367432,384300.0,,,,,
2025-01-03,7.989999771118164,8.109999656677246,7.829999923706055,8.069999694824219,250200.0,,,,,
2025-01-06,7.300000190734863,8.187999725341797,7.190000057220459,7.949999809265137,746000.0,,,,,
2025-01-07,7.190000057220459,7.670000076293945,7.039999961853027,7.349999904632568,525600.0,,,,,
2025-01-08,6.980000019073486,7.188000202178955,6.659999847412109,7.099999904632568,643800.0,,,,,
2025-01-10,7.269999980926514,7.340000152587891,6.889999866485596,6.940000057220459,744400.0,,,,,
2025-01-13,6.860000133514404,7.260000228881836,6.599999904632568,7.190000057220459,674600.0,,,,,
2025-01-14,6.829999923706055,6.960000038146973,6.465000152587891,6.760000228881836,722600.0,,,,,
2025-01-15,6.820000171661377,7.010000228881836,6.739999771118164,7.010000228881836,497300.0,,,,,
2025-01-16,6.889999866485596,7.059999942779541,6.739999771118164,6.880000114440918,542500.0,,,,,
2025-01-17,6.710000038146973,7.01200008392334,6.679999828338623,6.929999828338623,363700.0,,,,,
2025-01-21,6.579999923706055,6.880000114440918,6.539999961853027,6.880000114440918,498400.0,,,,,
2025-01-22,6.349999904632568,6.610000133514404,6.309999942779541,6.590000152587891,597000.0,,,,,
2025-01-23,6.260000228881836,6.480000019073486,6.210000038146973,6.340000152587891,820100.0,,,,,
2025-01-24,6.380000114440918,6.584000110626221,6.239999771118164,6.309999942779541,821600.0,,,,,
2025-01-27,6.349999904632568,6.409999847412109,6.010000228881836,6.409999847412109,592100.0,,,,,
2025-01-28,6.139999866485596,6.320000171661377,6.090000152587891,6.320000171661377,429600.0,,,,,
2025-01-29,6.050000190734863,6.329999923706055,6.010000228881836,6.170000076293945,1219900.0,,,,,
2025-01-30,6.019999980926514,6.269999980926514,5.989999771118164,6.099999904632568,689300.0,,,,,
2025-01-31,5.920000076293945,6.099999904632568,5.840000152587891,6.0,569400.0,,,,,
2025-02-03,5.949999809265137,6.010000228881836,5.760000228881836,5.900000095367432,558000.0,,,,,
