Date,Close,High,Low,Open,Volume,"('Close', 'GEVO')","('High', 'GEVO')","('Low', 'GEVO')","('Open', 'GEVO')","('Volume', 'GEVO')"
2024-06-03,0.6499999761581421,0.699999988079071,0.6399999856948853,0.6899999976158142,4024400.0,,,,,
2024-06-04,0.6499999761581421,0.6700000166893005,0.6299999952316284,0.6600000262260437,1855700.0,,,,,
2024-06-05,0.6499999761581421,0.6600000262260437,0.6399999856948853,0.6600000262260437,1703200.0,,,,,
2024-06-06,0.6399999856948853,0.6499999761581421,0.6299999952316284,0.6499999761581421,1657800.0,,,,,
2024-06-07,0.6100000143051147,0.6499999761581421,0.6100000143051147,0.6299999952316284,2351400.0,,,,,
2024-06-10,0.6299999952316284,0.6399999856948853,0.6100000143051147,0.6299999952316284,1886400.0,,,,,
2024-06-11,0.6299999952316284,0.6399999856948853,0.6100000143051147,0.6200000047683716,1721200.0,,,,,
2024-06-12,0.6100000143051147,0.6700000166893005,0.6100000143051147,0.6299999952316284,2608600.0,,,,,
2024-06-13,0.6100000143051147,0.6299999952316284,0.5899999737739563,0.6200000047683716,2025900.0,,,,,
2024-06-14,0.5799999833106995,0.6100000143051147,0.5799999833106995,0.6000000238418579,2555100.0,,,,,
2024-06-17,0.6200000047683716,0.6200000047683716,0.5600000023841858,0.6000000238418579,3003200.0,,,,,
2024-06-18,0.5699999928474426,0.6200000047683716,0.5699999928474426,0.6200000047683716,2860200.0,,,,,
2024-06-20,0.5899999737739563,0.6100000143051147,0.5699999928474426,0.5699999928474426,2732500.0,,,,,
2024-06-21,0.5899999737739563,0.6000000238418579,0.5799999833106995,0.5899999737739563,3968100.0,,,,,
2024-06-24,0.6399999856948853,0.6399999856948853,0.5799999833106995,0.5899999737739563,3604700.0,,,,,
2024-06-25,0.6399999856948853,0.6399999856948853,0.6100000143051147,0.6200000047683716,2144600.0,,,,,
2024-06-26,0.6399999856948853,0.6700000166893005,0.6200000047683716,0.6399999856948853,2629600.0,,,,,
2024-06-27,0.6200000047683716,0.6499999761581421,0.6100000143051147,0.6399999856948853,2860900.0,,,,,
2024-06-28,0.5600000023841858,0.6399999856948853,0.5600000023841858,0.6299999952316284,33855300.0,,,,,
2024-07-01,0.5699999928474426,0.6100000143051147,0.5600000023841858,0.5600000023841858,6241800.0,,,,,
2024-07-02,0.5400000214576721,0.5699999928474426,0.5299999713897705,0.5699999928474426,4640100.0,,,,,
2024-07-03,0.5799999833106995,0.5799999833106995,0.550000011920929,0.550000011920929,2032400.0,,,,,
2024-07-05,0.5600000023841858,0.5899999737739563,0.5400000214576721,0.5899999737739563,3321400.0,,,,,
2024-07-08,0.5600000023841858,0.5699999928474426,0.5400000214576721,0.5600000023841858,2509500.0,,,,,
2024-07-09,0.5899999737739563,0.6000000238418579,0.550000011920929,0.5600000023841858,3275800.0,,,,,
2024-07-10,0.5699999928474426,0.6000000238418579,0.5699999928474426,0.5899999737739563,3006000.0,,,,,
2024-07-11,0.6000000238418579,0.6100000143051147,0.5699999928474426,0.5699999928474426,3190600.0,,,,,
2024-07-12,0.6299999952316284,0.6399999856948853,0.6000000238418579,0.6100000143051147,2593300.0,,,,,
2024-07-15,0.6200000047683716,0.6600000262260437,0.6200000047683716,0.6200000047683716,4641700.0,,,,,
2024-07-16,0.6499999761581421,0.6600000262260437,0.6399999856948853,0.6399999856948853,2651400.0,,,,,
2024-07-17,0.6800000071525574,0.6899999976158142,0.6499999761581421,0.6499999761581421,3930000.0,,,,,
2024-07-18,0.6499999761581421,0.699999988079071,0.6399999856948853,0.6800000071525574,2136500.0,,,,,
2024-07-19,0.6200000047683716,0.6600000262260437,0.6100000143051147,0.6600000262260437,1019900.0,,,,,
2024-07-22,0.5899999737739563,0.6299999952316284,0.5699999928474426,0.6200000047683716,3526900.0,,,,,
2024-07-23,0.6200000047683716,0.6299999952316284,0.5899999737739563,0.6000000238418579,2534600.0,,,,,
2024-07-24,0.6000000238418579,0.6299999952316284,0.6000000238418579,0.6100000143051147,1433100.0,,,,,
2024-07-25,0.6100000143051147,0.6299999952316284,0.5899999737739563,0.6000000238418579,629300.0,,,,,
2024-07-26,0.6100000143051147,0.6299999952316284,0.6000000238418579,0.6100000143051147,735500.0,,,,,
2024-07-29,0.5899999737739563,0.6100000143051147,0.5799999833106995,0.6000000238418579,1280000.0,,,,,
2024-07-30,0.6000000238418579,0.6100000143051147,0.5799999833106995,0.6000000238418579,1184600.0,,,,,
2024-07-31,0.5799999833106995,0.6000000238418579,0.5799999833106995,0.6000000238418579,1460000.0,,,,,
2024-08-01,0.5699999928474426,0.5899999737739563,0.5600000023841858,0.5799999833106995,1681100.0,,,,,
2024-08-02,0.5400000214576721,0.5600000023841858,0.5400000214576721,0.550000011920929,2116200.0,,,,,
2024-08-05,0.5099999904632568,0.5299999713897705,0.4799999892711639,0.5099999904632568,2239200.0,,,,,
2024-08-06,0.5,0.5299999713897705,0.5,0.5199999809265137,1845700.0,,,,,
2024-08-07,0.5099999904632568,0.5400000214576721,0.5099999904632568,0.5099999904632568,1321600.0,,,,,
2024-08-08,0.5400000214576721,0.5400000214576721,0.5099999904632568,0.5400000214576721,2093300.0,,,,,
2024-08-09,0.5400000214576721,0.550000011920929,0.5199999809265137,0.550000011920929,1252300.0,,,,,
2024-08-12,0.6800000071525574,0.6899999976158142,0.5400000214576721,0.5400000214576721,9622600.0,,,,,
2024-08-13,0.6600000262260437,0.6800000071525574,0.6299999952316284,0.6600000262260437,2338600.0,,,,,
2024-08-14,0.6299999952316284,0.6800000071525574,0.6299999952316284,0.6700000166893005,1644600.0,,,,,
2024-08-15,0.6600000262260437,0.6600000262260437,0.6299999952316284,0.6399999856948853,1089300.0,,,,,
2024-08-16,0.75,0.7699999809265137,0.6600000262260437,0.6700000166893005,7140800.0,,,,,
2024-08-19,0.7900000214576721,0.7900000214576721,0.7200000286102295,0.75,3648600.0,,,,,
2024-08-20,0.75,0.800000011920929,0.7200000286102295,0.800000011920929,2028200.0,,,,,
2024-08-21,0.7799999713897705,0.7799999713897705,0.7300000190734863,0.7599999904632568,1614800.0,,,,,
2024-08-22,0.7200000286102295,0.8199999928474426,0.7099999785423279,0.800000011920929,3418300.0,,,,,
2024-08-23,0.8199999928474426,0.8500000238418579,0.7300000190734863,0.7300000190734863,5021400.0,,,,,
2024-08-26,0.8700000047683716,1.0,0.800000011920929,0.8299999833106995,10115800.0,,,,,
2024-08-27,0.9300000071525574,0.9800000190734864,0.8600000143051147,0.9100000262260436,7707000.0,,,,,
2024-08-28,0.8899999856948853,0.949999988079071,0.8799999952316284,0.9200000166893004,3405200.0,,,,,
2024-08-29,0.800000011920929,0.9100000262260436,0.7900000214576721,0.8999999761581421,3425400.0,,,,,
2024-08-30,0.7900000214576721,0.8399999737739563,0.7599999904632568,0.8299999833106995,1584300.0,,,,,
2024-09-03,0.7300000190734863,0.8299999833106995,0.7300000190734863,0.800000011920929,2096400.0,,,,,
2024-09-04,0.7200000286102295,0.7699999809265137,0.7099999785423279,0.7300000190734863,2333100.0,,,,,
2024-09-05,0.7400000095367432,0.7699999809265137,0.7200000286102295,0.7300000190734863,1042400.0,,,,,
2024-09-06,0.7300000190734863,0.7799999713897705,0.7200000286102295,0.7400000095367432,780200.0,,,,,
2024-09-09,0.7099999785423279,0.7400000095367432,0.7099999785423279,0.7300000190734863,891700.0,,,,,
2024-09-10,0.6899999976158142,0.7099999785423279,0.6700000166893005,0.699999988079071,1247800.0,,,,,
2024-09-11,0.7400000095367432,0.7699999809265137,0.6800000071525574,0.6800000071525574,1151900.0,,,,,
2024-09-12,0.9200000166893004,1.0,0.7599999904632568,0.7699999809265137,15200200.0,,,,,
2024-09-13,1.1699999570846558,1.2000000476837158,0.9300000071525574,0.949999988079071,17698200.0,,,,,
2024-09-16,1.3799999952316284,1.4299999475479126,1.2100000381469729,1.25,20366200.0,,,,,
2024-09-17,1.6100000143051147,1.830000042915344,1.440000057220459,1.5199999809265137,29950100.0,,,,,
2024-09-18,1.5,1.7000000476837158,1.440000057220459,1.5199999809265137,15867200.0,,,,,
2024-09-19,1.350000023841858,1.6799999475479126,1.2799999713897705,1.6100000143051147,15138500.0,,,,,
2024-09-20,1.340000033378601,1.4299999475479126,1.2799999713897705,1.3600000143051147,4686100.0,,,,,
2024-09-23,1.4700000286102295,1.5099999904632568,1.3300000429153442,1.3700000047683716,5724500.0,,,,,
2024-09-24,1.4199999570846558,1.5800000429153442,1.399999976158142,1.4700000286102295,5237700.0,,,,,
2024-09-25,1.3799999952316284,1.4199999570846558,1.3600000143051147,1.409999966621399,2887100.0,,,,,
