Date,Close,High,Low,Open,Volume,"('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')"
2025-07-15,208.8729553222656,211.64980271899068,208.6831682659836,208.9828312368767,42296300.0,,,,,
2025-07-16,209.92176818847656,212.1592191902425,208.40348697906975,210.06160887608692,47490500.0,,,,,
2025-07-17,209.78192138671875,211.5599023237274,209.35240091776063,210.3313009439948,48068100.0,,,,,
2025-07-18,210.9405975341797,211.54990664350103,209.46227954032304,210.63095139102305,48974600.0,,,,,
2025-07-21,212.23912048339844,215.53538252867688,211.39009321998003,211.8595616297783,51377400.0,,,,,
2025-07-22,214.15695190429688,214.7063314773177,211.9894136266437,212.89838571641525,46404100.0,,,,,
2025-07-23,213.9072265625,214.90609293027535,212.1692088371252,214.75626907170556,46989300.0,,,,,
2025-07-24,213.5176696777344,215.44548969662856,213.28793468034505,213.65751035981805,46022600.0,,,,,
2025-07-25,213.63754272460935,214.9960015887686,213.15807589620647,214.45660521718813,40268800.0,,,,,
2025-07-28,213.80735778808597,214.6064539631857,212.81847455673216,213.78737619229815,37858000.0,,,,,
2025-07-29,211.03050231933597,214.5664825639156,210.58101550100253,213.93719187335407,51411700.0,,,,,
2025-07-30,208.81301879882807,212.14922883427735,207.48452469073797,211.65977882345743,45512500.0,,,,,
2025-07-31,207.33470153808597,209.60211724381097,206.92516266487007,208.25365677749065,80698400.0,,,,,
2025-08-01,202.1505889892578,213.33788973606852,201.27158167093611,210.63095505795985,104434500.0,,,,,
2025-08-04,203.11949157714844,207.64435521756303,201.4513712516652,204.27816503495924,75109300.0,,,,,
2025-08-05,202.68995666503903,205.1072113881769,201.93082373064988,203.1694082424696,44155100.0,,,,,
2025-08-06,213.0082550048828,215.1358452662651,205.3569348951669,205.39689808550256,108483100.0,,,,,
2025-08-07,219.7805633544922,220.5996410833085,216.33447747046455,218.63187314031333,90224800.0,,,,,
2025-08-08,229.0900115966797,230.73813503605493,219.00145500716468,220.57966572513484,113854000.0,,,,,
2025-08-11,227.17999267578125,229.55999755859372,224.75999450683597,227.9199981689453,61806100.0,,,,,
2025-08-12,229.6499938964844,230.8000030517578,227.07000732421875,228.00999450683597,55626200.0,,,,,
2025-08-13,233.3300018310547,235.0,230.42999267578125,231.07000732421875,69878500.0,,,,,
2025-08-14,232.77999877929688,235.1199951171875,230.8500061035156,234.05999755859372,51916300.0,,,,,
2025-08-15,231.58999633789065,234.27999877929688,229.33999633789065,234.0,56038700.0,,,,,
2025-08-18,230.88999938964844,233.1199951171875,230.1100006103516,231.6999969482422,37476200.0,,,,,
2025-08-19,230.55999755859372,232.8699951171875,229.3500061035156,231.27999877929688,39402600.0,,,,,
2025-08-20,226.00999450683597,230.47000122070312,225.7700042724609,229.97999572753903,42263900.0,,,,,
2025-08-21,224.8999938964844,226.5200042724609,223.77999877929688,226.2700042724609,30621200.0,,,,,
2025-08-22,227.75999450683597,229.08999633789065,225.41000366210935,226.1699981689453,42477800.0,,,,,
2025-08-25,227.16000366210935,229.3000030517578,226.22999572753903,226.47999572753903,30983100.0,,,,,
2025-08-26,229.30999755859372,229.4900054931641,224.69000244140625,226.8699951171875,54575100.0,,,,,
2025-08-27,230.4900054931641,230.8999938964844,228.25999450683597,228.6100006103516,31259500.0,,,,,
2025-08-28,232.55999755859372,233.41000366210935,229.33999633789065,230.82000732421875,38074700.0,,,,,
2025-08-29,232.13999938964844,233.3800048828125,231.3699951171875,232.50999450683597,39418400.0,,,,,
2025-09-02,229.72000122070312,230.8500061035156,226.97000122070312,229.25,44075600.0,,,,,
2025-09-03,238.47000122070312,238.8500061035156,234.3600006103516,237.2100067138672,66427800.0,,,,,
2025-09-04,239.77999877929688,239.8999938964844,236.7400054931641,238.4499969482422,47549400.0,,,,,
2025-09-05,239.69000244140625,241.32000732421875,238.4900054931641,240.0,54870400.0,,,,,
2025-09-08,237.8800048828125,240.1499938964844,236.33999633789065,239.3000030517578,48999500.0,,,,,
2025-09-09,234.3500061035156,238.77999877929688,233.3600006103516,237.0,66313900.0,,,,,
2025-09-10,226.7899932861328,232.4199981689453,225.9499969482422,232.19000244140625,83440800.0,,,,,
2025-09-11,230.02999877929688,230.4499969482422,226.6499938964844,226.8800048828125,50208600.0,,,,,
2025-09-12,234.07000732421875,234.50999450683597,229.0200042724609,229.22000122070312,55824200.0,,,,,
2025-09-15,236.6999969482422,238.19000244140625,235.02999877929688,237.0,42699500.0,,,,,
2025-09-16,238.1499938964844,241.22000122070312,236.32000732421875,237.17999267578125,63421100.0,,,,,
2025-09-17,238.9900054931641,240.1000061035156,237.72999572753903,238.97000122070312,46508000.0,,,,,
2025-09-18,237.8800048828125,241.1999969482422,236.6499938964844,239.97000122070312,44249600.0,,,,,
2025-09-19,245.5,246.3000030517578,240.2100067138672,241.22999572753903,163741300.0,,,,,
2025-09-22,256.0799865722656,256.6400146484375,248.1199951171875,248.3000030517578,105517400.0,,,,,
2025-09-23,254.42999267578125,257.3399963378906,253.5800018310547,255.8800048828125,60275200.0,,,,,
2025-09-24,252.30999755859372,255.7400054931641,251.0399932861328,255.22000122070312,42303700.0,,,,,
2025-09-25,256.8699951171875,257.1700134277344,251.7100067138672,253.2100067138672,55202100.0,,,,,
2025-09-26,255.4600067138672,257.6000061035156,253.77999877929688,254.1000061035156,46076300.0,,,,,
2025-09-29,254.42999267578125,255.0,253.00999450683597,254.55999755859372,40127700.0,,,,,
2025-09-30,254.6300048828125,255.9199981689453,253.1100006103516,254.8600006103516,37704300.0,,,,,
2025-10-01,255.4499969482422,258.7900085449219,254.92999267578125,255.0399932861328,48713900.0,,,,,
2025-10-02,257.1300048828125,258.17999267578125,254.1499938964844,256.5799865722656,42630200.0,,,,,
2025-10-03,258.0199890136719,259.239990234375,253.9499969482422,254.6699981689453,49155600.0,,,,,
2025-10-06,256.69000244140625,259.07000732421875,255.0500030517578,257.989990234375,44664100.0,,,,,
2025-10-07,256.4800109863281,257.3999938964844,255.42999267578125,256.8099975585937,31955800.0,,,,,
2025-10-08,258.0599975585937,258.5199890136719,256.1099853515625,256.5199890136719,36496900.0,,,,,
2025-10-09,254.0399932861328,258.0,253.13999938964844,257.8099975585937,38322000.0,,,,,
2025-10-10,245.2700042724609,256.3800048828125,244.0,254.94000244140625,61999100.0,,,,,
2025-10-13,247.66000366210935,249.69000244140625,245.55999755859372,249.3800048828125,38142900.0,,,,,
2025-10-14,247.7700042724609,248.8500061035156,244.6999969482422,246.6000061035156,35478000.0,,,,,
2025-10-15,249.33999633789065,251.82000732421875,247.47000122070312,249.4900054931641,33893600.0,,,,,
2025-10-16,247.4499969482422,249.0399932861328,245.1300048828125,248.25,39777000.0,,,,,
2025-10-17,252.2899932861328,253.3800048828125,247.2700042724609,248.0200042724609,48876500.0,,,,,
2025-10-20,,,,,,261.98602294921875,264.1239650925819,255.3824390623343,255.64218177653177,90483000.0
2025-10-21,,,,,,262.5155029296875,265.03308188579996,261.5764108568555,261.6263807259345,46695900.0
2025-10-22,,,,,,258.19970703125,262.5954395959732,255.18261234613632,262.3956210979312,45015300.0
2025-10-23,,,,,,259.3285827636719,260.36758405794774,257.76012648314656,259.68824995662277,32754900.0
2025-10-24,,,,,,262.56549072265625,263.87421967110856,258.9290010880386,260.93706434715574,38253700.0
2025-10-27,,,,,,268.5496520996094,268.8593494221352,264.3936774471076,264.6234656652487,44888200.0
2025-10-28,,,,,,268.7394714355469,269.6286240979669,267.8902885694659,268.7294713644567,41534800.0
2025-10-29,,,,,,269.4388122558594,271.1471476128123,266.85129379808274,269.01920560410514,51086700.0
2025-10-30,,,,,,271.13714599609375,273.87451306817263,268.2199910571769,271.72657092903916,69886500.0
2025-10-31,,,,,,270.108154296875,277.05143573891627,268.89933466249033,276.721738255342,86167100.0
2025-11-03,,,,,,268.7894287109375,270.5877038096653,265.9921525413924,270.15812755648943,50194600.0
2025-11-04,,,,,,269.7784729003906,271.22705027239556,267.36080327265466,268.0701070960229,49274800.0
2025-11-05,,,,,,269.8783874511719,271.43687417180433,266.67147434431234,268.3498399683747,43683100.0
2025-11-06,,,,,,269.50872802734375,273.1352174017799,267.6305743388968,267.6305743388968,51204000.0
2025-11-07,,,,,,268.2099914550781,272.02629915101613,266.51162568814635,269.5386899523433,48227400.0
2025-11-10,,,,,,269.42999267578125,273.7300109863281,267.4599914550781,268.9599914550781,41312400.0
2025-11-11,,,,,,275.25,275.9100036621094,269.79998779296875,269.80999755859375,46208300.0
2025-11-12,,,,,,273.4700012207031,275.7300109863281,271.70001220703125,275.0,48398000.0
2025-11-13,,,,,,272.95001220703125,276.70001220703125,272.0899963378906,274.1099853515625,49602800.0
2025-11-14,,,,,,272.4100036621094,275.9599914550781,269.6000061035156,271.04998779296875,47431300.0
2025-11-17,,,,,,267.4599914550781,270.489990234375,265.7300109863281,268.82000732421875,45018300.0
2025-11-18,,,,,,267.44000244140625,270.7099914550781,265.32000732421875,269.989990234375,45677300.0
2025-11-19,,,,,,268.55999755859375,272.2099914550781,265.5,265.5299987792969,40424500.0
2025-11-20,,,,,,266.25,275.42999267578125,265.9200134277344,270.8299865722656,45823600.0
2025-11-21,,,,,,271.489990234375,273.3299865722656,265.6700134277344,265.95001220703125,59030800.0
2025-11-24,,,,,,275.9200134277344,277.0,270.8999938964844,270.8999938964844,65585800.0
2025-11-25,,,,,,276.9700012207031,280.3800048828125,275.25,275.2699890136719,46914200.0
2025-11-26,,,,,,277.54998779296875,279.5299987792969,276.6300048828125,276.9599914550781,33431400.0
2025-11-28,,,,,,278.8500061035156,279.0,275.989990234375,277.260009765625,20135600.0
2025-12-01,,,,,,283.1000061035156,283.4200134277344,276.1400146484375,278.010009765625,46587700.0
2025-12-02,,,,,,286.19000244140625,287.3999938964844,282.6300048828125,283.0,53669500.0
2025-12-03,,,,,,284.1499938964844,288.6199951171875,283.29998779296875,286.20001220703125,43538700.0
2025-12-04,,,,,,280.70001220703125,284.7300109863281,278.5899963378906,284.1000061035156,43989100.0
2025-12-05,,,,,,278.7799987792969,281.1400146484375,278.04998779296875,280.5400085449219,47265800.0
2025-12-08,,,,,,277.8900146484375,279.6700134277344,276.1499938964844,278.1300048828125,38211800.0
2025-12-09,,,,,,277.17999267578125,280.0299987792969,276.9200134277344,278.1600036621094,32193300.0
2025-12-10,,,,,,278.7799987792969,279.75,276.44000244140625,277.75,33038300.0
2025-12-11,,,,,,278.0299987792969,279.5899963378906,273.80999755859375,279.1000061035156,33248000.0
2025-12-12,,,,,,278.2799987792969,279.2200012207031,276.82000732421875,277.8999938964844,39532900.0
2025-12-15,,,,,,274.1099853515625,280.1499938964844,272.8399963378906,280.1499938964844,50409100.0
2025-12-16,,,,,,274.6099853515625,275.5,271.7900085449219,272.82000732421875,37648600.0
2025-12-17,,,,,,271.8399963378906,276.1600036621094,271.6400146484375,275.010009765625,50138700.0
2025-12-18,,,,,,272.19000244140625,273.6300048828125,266.95001220703125,273.6099853515625,51630700.0
2025-12-19,,,,,,273.6700134277344,274.6000061035156,269.8999938964844,272.1499938964844,144632000.0
2025-12-22,,,,,,270.9700012207031,273.8800048828125,270.510009765625,272.8599853515625,36492700.0
