,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-126510.074665,394205.0,292692.734838,238656.0,336399.300675
Tax Rate For Calcs,0.240513,0.245,0.252757,0.264,0.293031
Normalized EBITDA,62902000.0,55554000.0,66453000.0,102415000.0,28860000.0
Total Unusual Items,-526000.0,1609000.0,1158000.0,904000.0,1148000.0
Total Unusual Items Excluding Goodwill,-526000.0,1609000.0,1158000.0,904000.0,1148000.0
Net Income From Continuing Operation Net Minority Interest,29702000.0,26517000.0,48313000.0,30026000.0,20625000.0
Reconciled Depreciation,21569000.0,20624000.0,-22808000.0,60948000.0,20847000.0
Reconciled Cost Of Revenue,201451000.0,186705000.0,232441000.0,203423000.0,192056000.0
EBITDA,62376000.0,57163000.0,67611000.0,103319000.0,30008000.0
EBIT,40807000.0,36539000.0,67611000.0,42371000.0,30008000.0
Net Interest Income,-1733000.0,-1128000.0,-3364000.0,-1141000.0,54000.0
Interest Expense,1699000.0,1430000.0,2960000.0,1582000.0,837000.0
Interest Income,39000.0,360000.0,81000.0,532000.0,974000.0
Normalized Income,30101489.925335,25302205.0,47447692.734838,29360656.0,19813399.300675
Net Income From Continuing And Discontinued Operation,29702000.0,26517000.0,48313000.0,30026000.0,20625000.0
Total Expenses,238669000.0,221968000.0,263738000.0,236841000.0,231610000.0
Total Operating Income As Reported,41368000.0,34628000.0,66857000.0,41026000.0,27969000.0
Diluted Average Shares,272923002.0,272908463.0,272900000.0,272879886.0,272808616.0
Basic Average Shares,272918250.0,272898625.0,272900000.0,272870175.0,272789169.0
Diluted EPS,0.11,0.1,0.18,0.11,0.08
Basic EPS,0.11,0.1,0.18,0.11,0.08
Diluted NI Availto Com Stockholders,29702000.0,26517000.0,48313000.0,30026000.0,20625000.0
Net Income Common Stockholders,29702000.0,26517000.0,48313000.0,30026000.0,20625000.0
Net Income,29702000.0,26517000.0,48313000.0,30026000.0,20625000.0
Minority Interests,0.0,3000.0,3000.0,5000.0,2000.0
Net Income Including Noncontrolling Interests,29702000.0,26514000.0,48310000.0,30021000.0,20623000.0
Net Income Continuous Operations,29702000.0,26514000.0,48310000.0,30021000.0,20623000.0
Tax Provision,9406000.0,8595000.0,16341000.0,10768000.0,8548000.0
Pretax Income,39108000.0,35109000.0,64651000.0,40789000.0,29171000.0
Other Income Expense,-526000.0,1609000.0,1158000.0,904000.0,1148000.0
Gain On Sale Of Security,-526000.0,1609000.0,1158000.0,904000.0,1148000.0
Net Non Operating Interest Income Expense,-1733000.0,-1128000.0,-3364000.0,-1141000.0,54000.0
Total Other Finance Cost,73000.0,58000.0,485000.0,91000.0,83000.0
Interest Expense Non Operating,1699000.0,1430000.0,2960000.0,1582000.0,837000.0
Interest Income Non Operating,39000.0,360000.0,81000.0,532000.0,974000.0
Operating Income,41368000.0,34628000.0,66857000.0,41026000.0,27969000.0
Operating Expense,37218000.0,35263000.0,31297000.0,33418000.0,39554000.0
Other Operating Expenses,-915000.0,-1138000.0,-5532000.0,-1275000.0,-941000.0
Research And Development,6045000.0,5931000.0,5565000.0,6609000.0,8741000.0
Selling General And Administration,32088000.0,30470000.0,31264000.0,28084000.0,31754000.0
Selling And Marketing Expense,7330000.0,5951000.0,5903000.0,5769000.0,7389000.0
General And Administrative Expense,24758000.0,24519000.0,25361000.0,22315000.0,24365000.0
Other Gand A,24758000.0,24519000.0,25361000.0,22315000.0,24365000.0
Gross Profit,78586000.0,69891000.0,98154000.0,74444000.0,67523000.0
Cost Of Revenue,201451000.0,186705000.0,232441000.0,203423000.0,192056000.0
Total Revenue,280037000.0,256596000.0,330595000.0,277867000.0,259579000.0
Operating Revenue,280037000.0,256596000.0,330595000.0,277867000.0,259579000.0
