,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.0,0.0,0.21,
Normalized EBITDA,-5106000.0,-5829000.0,-5133000.0,-4677000.0,-4261000.0,
Net Income From Continuing Operation Net Minority Interest,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Reconciled Depreciation,626000.0,334000.0,471000.0,495000.0,463000.0,
Reconciled Cost Of Revenue,3659000.0,3353000.0,3009000.0,3275000.0,2870000.0,
EBITDA,-5106000.0,-5829000.0,-5133000.0,-4677000.0,-4261000.0,
EBIT,-5732000.0,-6163000.0,-5604000.0,-5172000.0,-4724000.0,
Net Interest Income,-80000.0,151000.0,226000.0,209000.0,326000.0,
Interest Expense,80000.0,,,,,
Interest Income,,151000.0,226000.0,209000.0,326000.0,111000.0
Normalized Income,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Net Income From Continuing And Discontinued Operation,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Total Expenses,14895000.0,14648000.0,13375000.0,13294000.0,12582000.0,
Total Operating Income As Reported,-5680000.0,-6163000.0,-5604000.0,-5172000.0,-4724000.0,
Diluted Average Shares,28258305.0,27718918.0,,27591623.0,27468378.0,25452096.0
Basic Average Shares,28258305.0,27718918.0,,27591623.0,27468378.0,25452096.0
Diluted EPS,-0.21,-0.22,,-0.18,-0.16,-0.16
Basic EPS,-0.21,-0.22,,-0.18,-0.16,-0.16
Diluted NI Availto Com Stockholders,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Net Income Common Stockholders,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Net Income,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Net Income Including Noncontrolling Interests,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Net Income Continuous Operations,-5837000.0,-6026000.0,-5386000.0,-4974000.0,-4408000.0,
Tax Provision,25000.0,18000.0,,,15000.0,15000.0
Pretax Income,-5812000.0,-6008000.0,-5386000.0,-4974000.0,-4393000.0,
Other Income Expense,-52000.0,4000.0,-8000.0,-11000.0,5000.0,
Other Non Operating Income Expenses,-52000.0,4000.0,-8000.0,-11000.0,5000.0,
Net Non Operating Interest Income Expense,-80000.0,151000.0,226000.0,209000.0,326000.0,
Interest Expense Non Operating,80000.0,,,,,
Interest Income Non Operating,,151000.0,226000.0,209000.0,326000.0,111000.0
Operating Income,-5680000.0,-6163000.0,-5604000.0,-5172000.0,-4724000.0,
Operating Expense,11236000.0,11295000.0,10366000.0,10019000.0,9712000.0,
Research And Development,3829000.0,3379000.0,3332000.0,3315000.0,3120000.0,
Selling General And Administration,7407000.0,7916000.0,7034000.0,6704000.0,6592000.0,
Selling And Marketing Expense,4019000.0,3834000.0,3805000.0,3549000.0,3834000.0,
General And Administrative Expense,3388000.0,4082000.0,3229000.0,3155000.0,2758000.0,
Other Gand A,3388000.0,4082000.0,3229000.0,3155000.0,2758000.0,
Gross Profit,5556000.0,5132000.0,4762000.0,4847000.0,4988000.0,
Cost Of Revenue,3659000.0,3353000.0,3009000.0,3275000.0,2870000.0,
Total Revenue,9215000.0,8485000.0,7771000.0,8122000.0,7858000.0,
Operating Revenue,9215000.0,8485000.0,7771000.0,8122000.0,7858000.0,
