,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-2981000.0,-2526000.0,4572000.0,-1713000.0,1107000.0,
Total Unusual Items,2745000.0,-877000.0,-7902000.0,-43279000.0,-5260000.0,
Total Unusual Items Excluding Goodwill,2745000.0,-877000.0,-7902000.0,-43279000.0,-5260000.0,
Net Income From Continuing Operation Net Minority Interest,-2941000.0,-5772000.0,-12169000.0,-45467000.0,-9223000.0,
Reconciled Depreciation,14000.0,15000.0,14000.0,14000.0,12000.0,
EBITDA,-236000.0,-3403000.0,-3330000.0,-44992000.0,-4153000.0,
EBIT,-250000.0,-3418000.0,-3344000.0,-45006000.0,-4165000.0,
Net Interest Income,-2691000.0,-1420000.0,-983000.0,-667000.0,84000.0,
Interest Expense,2691000.0,,,461000.0,4436000.0,
Interest Income,,,,,84000.0,13322000.0
Normalized Income,-5686000.0,-4895000.0,-4267000.0,-2188000.0,-3963000.0,
Net Income From Continuing And Discontinued Operation,-2941000.0,-5772000.0,-12169000.0,-45467000.0,-9223000.0,
Total Expenses,3505000.0,3418000.0,3344000.0,1491000.0,4165000.0,
Total Operating Income As Reported,-3505000.0,-3418000.0,-3344000.0,-1491000.0,-4165000.0,
Diluted Average Shares,57270145.0,57198468.0,56066030.0,,46686581.0,56637198.0
Basic Average Shares,57270145.0,57198468.0,56066030.0,,46686581.0,35972480.0
Diluted EPS,-0.05,-0.1,-0.22,,-0.2,-0.02
Basic EPS,-0.05,-0.1,-0.22,,-0.2,0.33
Diluted NI Availto Com Stockholders,-2941000.0,-5772000.0,-12169000.0,-52150000.0,-9223000.0,
Average Dilution Earnings,,0.0,,-6683000.0,0.0,-13004000.0
Net Income Common Stockholders,-2941000.0,-5772000.0,-12169000.0,-45467000.0,-9223000.0,
Net Income,-2941000.0,-5772000.0,-12169000.0,-45467000.0,-9223000.0,
Net Income Including Noncontrolling Interests,-2941000.0,-5772000.0,-12169000.0,-45467000.0,-9223000.0,
Net Income Continuous Operations,-2941000.0,-5772000.0,-12169000.0,-45467000.0,-9223000.0,
Pretax Income,-2941000.0,-5772000.0,-12169000.0,-45467000.0,-9223000.0,
Other Income Expense,3255000.0,-934000.0,-7842000.0,-43309000.0,-5142000.0,
Other Non Operating Income Expenses,510000.0,-57000.0,60000.0,-30000.0,118000.0,
Gain On Sale Of Security,2745000.0,-877000.0,-7902000.0,8605000.0,-5260000.0,
Net Non Operating Interest Income Expense,-2691000.0,-1420000.0,-983000.0,-667000.0,84000.0,
Total Other Finance Cost,,1420000.0,983000.0,,,-78000.0
Interest Expense Non Operating,2691000.0,,,461000.0,4436000.0,
Interest Income Non Operating,,,,,84000.0,13322000.0
Operating Income,-3505000.0,-3418000.0,-3344000.0,-1491000.0,-4165000.0,
Operating Expense,3505000.0,3418000.0,3344000.0,1491000.0,4165000.0,
Other Operating Expenses,66000.0,81000.0,63000.0,-46000.0,259000.0,
Research And Development,,0.0,0.0,-1587000.0,628000.0,335000.0
Selling General And Administration,3439000.0,3337000.0,3281000.0,3124000.0,3906000.0,
Selling And Marketing Expense,279000.0,126000.0,178000.0,245000.0,194000.0,
General And Administrative Expense,3160000.0,3211000.0,3103000.0,2879000.0,3712000.0,
Other Gand A,1457000.0,1994000.0,1646000.0,1654000.0,2504000.0,
Salaries And Wages,1703000.0,1217000.0,1457000.0,1225000.0,1208000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
