,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,919418.758256,1674620.390456,-8381578.947368,68006198.347107,4183783.783784,,
Tax Rate For Calcs,0.229855,0.209328,0.149671,0.234504,0.232432,,
Normalized EBITDA,1708000000.0,1848000000.0,1567000000.0,1582000000.0,1416000000.0,,
Total Unusual Items,4000000.0,8000000.0,-56000000.0,290000000.0,18000000.0,,
Total Unusual Items Excluding Goodwill,4000000.0,8000000.0,-56000000.0,290000000.0,18000000.0,,
Net Income From Continuing Operation Net Minority Interest,546000000.0,691000000.0,486000000.0,706000000.0,401000000.0,,
Reconciled Depreciation,605000000.0,585000000.0,565000000.0,566000000.0,540000000.0,,
Reconciled Cost Of Revenue,1083000000.0,1228000000.0,1187000000.0,1090000000.0,981000000.0,,
EBITDA,1712000000.0,1856000000.0,1511000000.0,1872000000.0,1434000000.0,,
EBIT,1107000000.0,1271000000.0,946000000.0,1306000000.0,894000000.0,,
Net Interest Income,-350000000.0,-349000000.0,-271000000.0,-338000000.0,-339000000.0,,
Interest Expense,350000000.0,349000000.0,338000000.0,338000000.0,339000000.0,,
Normalized Income,542919418.758256,684674620.390456,533618421.052632,484006198.347107,387183783.783784,,
Net Income From Continuing And Discontinued Operation,546000000.0,691000000.0,486000000.0,706000000.0,401000000.0,,
Total Expenses,1836000000.0,1954000000.0,1950000000.0,1815000000.0,1640000000.0,,
Total Operating Income As Reported,945000000.0,1094000000.0,793000000.0,838000000.0,696000000.0,,
Diluted Average Shares,1224284000.0,1224641000.0,,1222869000.0,1222236000.0,1222222000.0,
Basic Average Shares,1221650000.0,1220661000.0,,1219537000.0,1219367000.0,1218155000.0,
Diluted EPS,0.45,0.56,,0.58,0.33,0.52,
Basic EPS,0.45,0.57,,0.58,0.33,0.52,
Diluted NI Availto Com Stockholders,546000000.0,690000000.0,485000000.0,705000000.0,401000000.0,,
Net Income Common Stockholders,546000000.0,690000000.0,485000000.0,705000000.0,401000000.0,,
Preferred Stock Dividends,,1000000.0,1000000.0,1000000.0,,1000000.0,1000000.0
Net Income,546000000.0,691000000.0,486000000.0,706000000.0,401000000.0,,
Minority Interests,-37000000.0,-38000000.0,-31000000.0,-35000000.0,-25000000.0,,
Net Income Including Noncontrolling Interests,583000000.0,729000000.0,517000000.0,741000000.0,426000000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,,-9000000.0
Net Income Continuous Operations,583000000.0,729000000.0,517000000.0,741000000.0,426000000.0,,
Tax Provision,174000000.0,193000000.0,91000000.0,227000000.0,129000000.0,,
Pretax Income,757000000.0,922000000.0,608000000.0,968000000.0,555000000.0,,
Other Income Expense,162000000.0,177000000.0,86000000.0,468000000.0,198000000.0,,
Other Non Operating Income Expenses,16000000.0,14000000.0,13000000.0,31000000.0,33000000.0,,
Special Income Charges,,,149000000.0,0.0,,,533000000.0
Gain On Sale Of Business,,,149000000.0,0.0,,,-1000000.0
Earnings From Equity Interest,142000000.0,155000000.0,129000000.0,147000000.0,147000000.0,,
Gain On Sale Of Security,4000000.0,8000000.0,-205000000.0,290000000.0,18000000.0,,
Net Non Operating Interest Income Expense,-350000000.0,-349000000.0,-271000000.0,-338000000.0,-339000000.0,,
Interest Expense Non Operating,350000000.0,349000000.0,338000000.0,338000000.0,339000000.0,,
Operating Income,945000000.0,1094000000.0,793000000.0,838000000.0,696000000.0,,
Operating Expense,753000000.0,726000000.0,763000000.0,725000000.0,659000000.0,,
Other Operating Expenses,13000000.0,-10000000.0,9000000.0,-25000000.0,-27000000.0,,
Selling General And Administration,168000000.0,194000000.0,188000000.0,170000000.0,164000000.0,,
Gross Profit,1698000000.0,1820000000.0,1556000000.0,1563000000.0,1355000000.0,,
Cost Of Revenue,1083000000.0,1228000000.0,1187000000.0,1090000000.0,981000000.0,,
Total Revenue,2781000000.0,3048000000.0,2743000000.0,2653000000.0,2336000000.0,,
Operating Revenue,2745000000.0,3110000000.0,2860000000.0,2648000000.0,2465000000.0,,
