,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-9023946.784922,943500.0,-8148000.0,-16200900.0,1344638.40399,,
Tax Rate For Calcs,0.263858,0.255,0.21,0.383,0.280133,,
Normalized EBITDA,176800000.0,132800000.0,147100000.0,184400000.0,193100000.0,,
Total Unusual Items,-34200000.0,3700000.0,-38800000.0,-42300000.0,4800000.0,,
Total Unusual Items Excluding Goodwill,-34200000.0,3700000.0,-38800000.0,-42300000.0,4800000.0,,
Net Income From Continuing Operation Net Minority Interest,33200000.0,30600000.0,-16700000.0,39300000.0,86600000.0,,
Reconciled Depreciation,61000000.0,59200000.0,48600000.0,39200000.0,38700000.0,,
Reconciled Cost Of Revenue,195800000.0,197400000.0,178800000.0,168100000.0,168200000.0,,
EBITDA,142600000.0,136500000.0,108300000.0,142100000.0,197900000.0,,
EBIT,81600000.0,77300000.0,59700000.0,102900000.0,159200000.0,,
Net Interest Income,-30800000.0,-30400000.0,-27500000.0,-20800000.0,-25200000.0,,
Interest Expense,36500000.0,36200000.0,38100000.0,39200000.0,38900000.0,,
Interest Income,5700000.0,5800000.0,11000000.0,18400000.0,13700000.0,,
Normalized Income,58376053.215078,27843500.0,13952000.0,65399100.0,83144638.40399,,
Net Income From Continuing And Discontinued Operation,33200000.0,30600000.0,-16700000.0,39300000.0,86600000.0,,
Total Expenses,585900000.0,638200000.0,562400000.0,494000000.0,486300000.0,,
Total Operating Income As Reported,109700000.0,67800000.0,55300000.0,97500000.0,140700000.0,,
Diluted Average Shares,375600000.0,376000000.0,374800000.0,372500000.0,371800000.0,,
Basic Average Shares,375500000.0,375400000.0,373000000.0,372200000.0,371400000.0,,
Diluted EPS,0.09,0.08,-0.04,0.11,0.23,,
Basic EPS,0.09,0.08,-0.04,0.11,0.23,,
Diluted NI Availto Com Stockholders,33200000.0,30600000.0,-16700000.0,39300000.0,86600000.0,,
Net Income Common Stockholders,33200000.0,30600000.0,-16700000.0,39300000.0,86600000.0,,
Net Income,33200000.0,30600000.0,-16700000.0,39300000.0,86600000.0,,
Net Income Including Noncontrolling Interests,33200000.0,30600000.0,-16700000.0,39300000.0,86600000.0,,
Net Income Continuous Operations,33200000.0,30600000.0,-16700000.0,39300000.0,86600000.0,,
Tax Provision,11900000.0,10500000.0,38300000.0,24400000.0,33700000.0,,
Pretax Income,45100000.0,41100000.0,21600000.0,63700000.0,120300000.0,,
Other Income Expense,-34200000.0,3700000.0,-38800000.0,-42300000.0,4800000.0,,
Special Income Charges,-400000.0,0.0,-32600000.0,-29300000.0,0.0,,
Write Off,400000.0,,32600000.0,29300000.0,0.0,,
Impairment Of Capital Assets,,0.0,,,0.0,7000000.0,0.0
Gain On Sale Of Security,-33800000.0,3700000.0,-6200000.0,-13000000.0,4800000.0,,
Net Non Operating Interest Income Expense,-30800000.0,-30400000.0,-27500000.0,-20800000.0,-25200000.0,,
Interest Expense Non Operating,36500000.0,36200000.0,38100000.0,39200000.0,38900000.0,,
Interest Income Non Operating,5700000.0,5800000.0,11000000.0,18400000.0,13700000.0,,
Operating Income,110100000.0,67800000.0,87900000.0,126800000.0,140700000.0,,
Operating Expense,390100000.0,440800000.0,383600000.0,325900000.0,318100000.0,,
Research And Development,114500000.0,103800000.0,96300000.0,99200000.0,100600000.0,,
Selling General And Administration,275600000.0,337000000.0,287300000.0,226700000.0,217500000.0,,
Selling And Marketing Expense,257700000.0,271800000.0,195300000.0,149900000.0,169400000.0,,
General And Administrative Expense,17900000.0,65200000.0,92000000.0,76800000.0,48100000.0,,
Other Gand A,17900000.0,65200000.0,92000000.0,76800000.0,48100000.0,,
Gross Profit,500200000.0,508600000.0,471500000.0,452700000.0,458800000.0,,
Cost Of Revenue,195800000.0,197400000.0,178800000.0,168100000.0,168200000.0,,
Total Revenue,696000000.0,706000000.0,650300000.0,620800000.0,627000000.0,,
Operating Revenue,696000000.0,706000000.0,650300000.0,620800000.0,627000000.0,,
