,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,15973230.0,0.0,4776240.0,
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.21,
Normalized EBITDA,-24425000.0,-28525000.0,-109005000.0,10545000.0,-43062000.0,
Total Unusual Items,1437000.0,3104000.0,76063000.0,-40184000.0,22744000.0,
Total Unusual Items Excluding Goodwill,1437000.0,3104000.0,76063000.0,-40184000.0,22744000.0,
Net Income From Continuing Operation Net Minority Interest,-21330000.0,-21825000.0,44007000.0,-68591000.0,2898000.0,
Reconciled Depreciation,110000.0,104000.0,80000.0,104000.0,122000.0,
EBITDA,-22988000.0,-25421000.0,-32942000.0,-29639000.0,-20318000.0,
EBIT,-23098000.0,-25525000.0,-33022000.0,-29743000.0,-20440000.0,
Net Interest Income,364000.0,621000.0,962000.0,1357000.0,628000.0,
Interest Income,364000.0,621000.0,962000.0,1357000.0,628000.0,
Normalized Income,-22767000.0,-24929000.0,-16082770.0,-28407000.0,-15069760.0,
Net Income From Continuing And Discontinued Operation,-21330000.0,-21825000.0,44007000.0,-68591000.0,2898000.0,
Total Expenses,23098000.0,25525000.0,33022000.0,29865000.0,20584000.0,
Total Operating Income As Reported,-23098000.0,-25525000.0,-33022000.0,-29743000.0,-20440000.0,
Diluted Average Shares,145091474.0,144787971.0,,144345781.0,152392748.0,125318993.0
Basic Average Shares,145091474.0,144787971.0,,144345781.0,143934239.0,125318993.0
Diluted EPS,-0.15,-0.15,,-0.48,-0.13,-0.67
Basic EPS,-0.15,-0.15,,-0.48,0.02,-0.67
Diluted NI Availto Com Stockholders,-21330000.0,-21825000.0,44007000.0,-68591000.0,-19846000.0,
Average Dilution Earnings,0.0,,,,-22744000.0,
Net Income Common Stockholders,-21330000.0,-21825000.0,44007000.0,-68591000.0,2898000.0,
Net Income,-21330000.0,-21825000.0,44007000.0,-68591000.0,2898000.0,
Net Income Including Noncontrolling Interests,-21330000.0,-21825000.0,44007000.0,-68591000.0,2898000.0,
Net Income Continuous Operations,-21330000.0,-21825000.0,44007000.0,-68591000.0,2898000.0,
Pretax Income,-21330000.0,-21825000.0,44007000.0,-68591000.0,2898000.0,
Other Income Expense,1404000.0,3079000.0,76067000.0,-40205000.0,22710000.0,
Other Non Operating Income Expenses,-33000.0,-25000.0,4000.0,-21000.0,-34000.0,
Gain On Sale Of Security,1437000.0,3104000.0,76063000.0,-40184000.0,22744000.0,
Net Non Operating Interest Income Expense,364000.0,621000.0,962000.0,1357000.0,628000.0,
Interest Income Non Operating,364000.0,621000.0,962000.0,1357000.0,628000.0,
Operating Income,-23098000.0,-25525000.0,-33022000.0,-29743000.0,-20440000.0,
Operating Expense,23098000.0,25525000.0,33022000.0,29865000.0,20584000.0,
Research And Development,9923000.0,7837000.0,11695000.0,14828000.0,10004000.0,
Selling General And Administration,13175000.0,17688000.0,21327000.0,15037000.0,10580000.0,
General And Administrative Expense,13175000.0,17688000.0,21327000.0,15037000.0,10580000.0,
Other Gand A,9322000.0,14010000.0,13264000.0,11485000.0,7241000.0,
Insurance And Claims,278000.0,327000.0,327000.0,328000.0,421000.0,
Salaries And Wages,3575000.0,3351000.0,7736000.0,3224000.0,2918000.0,
Total Revenue,0.0,0.0,0.0,122000.0,144000.0,
Operating Revenue,0.0,0.0,0.0,122000.0,144000.0,
