,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.336581,0.268,0.196422,0.256,0.257365
Normalized EBITDA,19797000.0,16057000.0,12649000.0,15545000.0,17717000.0
Net Income From Continuing Operation Net Minority Interest,10161000.0,11819000.0,12336000.0,10971000.0,15377000.0
Reconciled Depreciation,1794000.0,1369000.0,1248000.0,1292000.0,1282000.0
Reconciled Cost Of Revenue,141909000.0,142423000.0,139430000.0,138279000.0,129850000.0
EBITDA,19797000.0,16057000.0,12649000.0,15545000.0,17717000.0
EBIT,18003000.0,14688000.0,11401000.0,14253000.0,16435000.0
Normalized Income,10161000.0,11819000.0,12336000.0,10971000.0,15377000.0
Net Income From Continuing And Discontinued Operation,10161000.0,11819000.0,12336000.0,10971000.0,15377000.0
Total Expenses,290968000.0,282021000.0,282327000.0,268893000.0,266021000.0
Total Operating Income As Reported,18003000.0,14688000.0,11401000.0,14253000.0,16435000.0
Diluted Average Shares,71898000.0,72271000.0,72135000.0,71523000.0,71544000.0
Basic Average Shares,71283000.0,71256000.0,70975000.0,70673000.0,70833000.0
Diluted EPS,0.14,0.16,0.17,0.15,0.21
Basic EPS,0.14,0.17,0.17,0.16,0.22
Diluted NI Availto Com Stockholders,10161000.0,11819000.0,12336000.0,10971000.0,15377000.0
Net Income Common Stockholders,10161000.0,11819000.0,12336000.0,10971000.0,15377000.0
Net Income,10161000.0,11819000.0,12336000.0,10971000.0,15377000.0
Minority Interests,150000.0,413000.0,566000.0,220000.0,0.0
Net Income Including Noncontrolling Interests,10011000.0,11406000.0,11770000.0,10751000.0,15377000.0
Net Income Continuous Operations,10011000.0,11406000.0,11770000.0,10751000.0,15377000.0
Tax Provision,5079000.0,4175000.0,2877000.0,3694000.0,5329000.0
Pretax Income,15090000.0,15581000.0,14647000.0,14445000.0,20706000.0
Other Income Expense,-2913000.0,893000.0,3246000.0,192000.0,4271000.0
Other Non Operating Income Expenses,-2913000.0,893000.0,7946000.0,192000.0,4271000.0
Operating Income,18003000.0,14688000.0,11401000.0,14253000.0,16435000.0
Operating Expense,149059000.0,139598000.0,142897000.0,130614000.0,136171000.0
Other Operating Expenses,9828000.0,9358000.0,9456000.0,9268000.0,9272000.0
Selling General And Administration,139231000.0,130240000.0,133441000.0,121346000.0,126899000.0
Selling And Marketing Expense,100903000.0,92358000.0,91685000.0,87440000.0,93403000.0
General And Administrative Expense,38328000.0,37882000.0,41756000.0,33906000.0,33496000.0
Other Gand A,38328000.0,37882000.0,41756000.0,33906000.0,33496000.0
Gross Profit,167062000.0,154286000.0,154298000.0,144867000.0,152606000.0
Cost Of Revenue,141909000.0,142423000.0,139430000.0,138279000.0,129850000.0
Total Revenue,308971000.0,296709000.0,293728000.0,283146000.0,282456000.0
Operating Revenue,308971000.0,296709000.0,293728000.0,283146000.0,282456000.0
