,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,2342000.0,3300.0,-12358710.0,-106226.129206,-1934310.0
Tax Rate For Calcs,0.4,0.022,0.21,0.012561,0.21
Normalized EBITDA,24818000.0,64703000.0,-19817000.0,-10489000.0,20280000.0
Total Unusual Items,5855000.0,150000.0,-58851000.0,-8457000.0,-9211000.0
Total Unusual Items Excluding Goodwill,5855000.0,150000.0,-58851000.0,-8457000.0,-9211000.0
Net Income From Continuing Operation Net Minority Interest,7112000.0,49735000.0,-99479000.0,-27436000.0,-9928000.0
Reconciled Depreciation,7814000.0,8530000.0,13057000.0,9984000.0,10148000.0
Reconciled Cost Of Revenue,369946000.0,464479000.0,216225000.0,166058000.0,356637000.0
EBITDA,30673000.0,64853000.0,-78668000.0,-18946000.0,11069000.0
EBIT,22859000.0,56323000.0,-91725000.0,-28930000.0,921000.0
Net Interest Income,-5083000.0,-5463000.0,-7618000.0,-10827000.0,-10620000.0
Interest Expense,5083000.0,5463000.0,7618000.0,-1145000.0,10620000.0
Normalized Income,3599000.0,49588300.0,-52986710.0,-19085226.129206,-2651310.0
Net Income From Continuing And Discontinued Operation,7112000.0,49735000.0,-99479000.0,-27364000.0,-9639000.0
Total Expenses,449321000.0,545949000.0,296305000.0,244423000.0,446541000.0
Rent Expense Supplemental,25330000.0,22387000.0,6800000.0,22377000.0,23909000.0
Total Operating Income As Reported,22859000.0,56323000.0,-91725000.0,-16958000.0,921000.0
Diluted Average Shares,30662000.0,1217842.0,13511000.0,,2673000.0
Basic Average Shares,30508000.0,1217154.0,13511000.0,,2673000.0
Diluted EPS,0.23,40.755311,-7.36,,-3.6
Basic EPS,0.23,40.755311,-7.36,,-3.6
Diluted NI Availto Com Stockholders,7112000.0,49735000.0,-99479000.0,-27364000.0,-9639000.0
Net Income Common Stockholders,7112000.0,49735000.0,-99479000.0,-27364000.0,-9639000.0
Net Income,7112000.0,49735000.0,-99479000.0,-27364000.0,-9639000.0
Net Income Including Noncontrolling Interests,7112000.0,49735000.0,-99479000.0,-27364000.0,-9639000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,72000.0,289000.0
Net Income Continuous Operations,7112000.0,49735000.0,-99479000.0,-27436000.0,-9928000.0
Tax Provision,10664000.0,1125000.0,136000.0,-349000.0,229000.0
Pretax Income,17776000.0,50860000.0,-99343000.0,-27785000.0,-9699000.0
Other Income Expense,5855000.0,150000.0,-58851000.0,-8457000.0,-9211000.0
Special Income Charges,5855000.0,150000.0,-58851000.0,-8457000.0,-9211000.0
Other Special Charges,,,55233000.0,,
Impairment Of Capital Assets,1713000.0,,,1368000.0,5798000.0
Restructuring And Mergern Acquisition,-7568000.0,-150000.0,3618000.0,7089000.0,3413000.0
Net Non Operating Interest Income Expense,-5083000.0,-5463000.0,-7618000.0,-10827000.0,-10620000.0
Interest Expense Non Operating,5083000.0,5463000.0,7618000.0,-1145000.0,10620000.0
Operating Income,17004000.0,56173000.0,-32874000.0,-8501000.0,10132000.0
Operating Expense,79375000.0,81470000.0,80080000.0,78365000.0,89904000.0
Depreciation Amortization Depletion Income Statement,7814000.0,8530000.0,13057000.0,9984000.0,10148000.0
Depreciation And Amortization In Income Statement,7814000.0,8530000.0,13057000.0,9984000.0,10148000.0
Selling General And Administration,71561000.0,72940000.0,67023000.0,68381000.0,79756000.0
Gross Profit,96379000.0,137643000.0,47206000.0,69864000.0,100036000.0
Cost Of Revenue,369946000.0,464479000.0,216225000.0,166058000.0,356637000.0
Total Revenue,466325000.0,602122000.0,263431000.0,235922000.0,456673000.0
Operating Revenue,466325000.0,602122000.0,263431000.0,235922000.0,456673000.0
