,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-1234000.0,-1885000.0,-1106000.0,-1354000.0,-1507000.0
Total Unusual Items,0.0,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Reconciled Depreciation,68000.0,67000.0,67000.0,105000.0,108000.0
Reconciled Cost Of Revenue,1308000.0,3000.0,665000.0,61000.0,21000.0
EBITDA,-1234000.0,-1885000.0,-1106000.0,-1354000.0,-1507000.0
EBIT,-1302000.0,-1952000.0,-1173000.0,-1459000.0,-1615000.0
Net Interest Income,146000.0,77000.0,61000.0,85000.0,94000.0
Interest Income,146000.0,,61000.0,85000.0,
Normalized Income,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Net Income From Continuing And Discontinued Operation,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Total Expenses,3161000.0,1997000.0,2275000.0,1544000.0,1765000.0
Total Operating Income As Reported,-1433000.0,-2137000.0,-1252000.0,-1497000.0,-1629000.0
Diluted Average Shares,54714910.0,47312810.0,38848098.0,38562127.0,38549810.0
Basic Average Shares,54714910.0,47312810.0,38848098.0,38562127.0,38549810.0
Diluted EPS,-0.02,-0.04,-0.03,-0.03,-0.04
Basic EPS,-0.02,-0.04,-0.03,-0.03,-0.04
Diluted NI Availto Com Stockholders,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Net Income Common Stockholders,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Net Income,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Net Income Including Noncontrolling Interests,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Net Income Continuous Operations,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Pretax Income,-1155000.0,-1872000.0,-1108000.0,-1332000.0,-1478000.0
Other Income Expense,1000.0,3000.0,4000.0,42000.0,43000.0
Other Non Operating Income Expenses,1000.0,3000.0,4000.0,42000.0,43000.0
Special Income Charges,0.0,0.0,0.0,0.0,0.0
Gain On Sale Of Ppe,0.0,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,146000.0,77000.0,61000.0,85000.0,94000.0
Total Other Finance Cost,,-77000.0,,,-94000.0
Interest Income Non Operating,146000.0,,61000.0,85000.0,
Operating Income,-1302000.0,-1952000.0,-1173000.0,-1459000.0,-1615000.0
Operating Expense,1853000.0,1994000.0,1610000.0,1483000.0,1744000.0
Other Operating Expenses,-131000.0,-185000.0,-79000.0,-38000.0,-14000.0
Research And Development,329000.0,402000.0,281000.0,93000.0,187000.0
Selling General And Administration,1655000.0,1777000.0,1408000.0,1428000.0,1571000.0
General And Administrative Expense,1655000.0,1777000.0,1408000.0,1428000.0,1571000.0
Other Gand A,1655000.0,1777000.0,1408000.0,1428000.0,1571000.0
Gross Profit,551000.0,42000.0,437000.0,24000.0,129000.0
Cost Of Revenue,1308000.0,3000.0,665000.0,61000.0,21000.0
Total Revenue,1859000.0,45000.0,1102000.0,85000.0,150000.0
Operating Revenue,1859000.0,45000.0,1102000.0,85000.0,150000.0
