,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.219035,0.213,0.212181,0.184,0.218359,
Normalized EBITDA,92600000.0,72400000.0,67100000.0,70200000.0,88700000.0,
Net Income From Continuing Operation Net Minority Interest,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Reconciled Depreciation,7400000.0,7200000.0,7000000.0,6100000.0,6300000.0,
Reconciled Cost Of Revenue,322500000.0,306000000.0,299600000.0,292400000.0,300700000.0,
EBITDA,92600000.0,72400000.0,67100000.0,70200000.0,88700000.0,
EBIT,85200000.0,65200000.0,60100000.0,64100000.0,82400000.0,
Net Interest Income,-8500000.0,-8400000.0,-9200000.0,-10400000.0,-10500000.0,
Interest Expense,8500000.0,8400000.0,9200000.0,10400000.0,10500000.0,
Normalized Income,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Net Income From Continuing And Discontinued Operation,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Total Expenses,379300000.0,360800000.0,359700000.0,348600000.0,361000000.0,
Total Operating Income As Reported,81700000.0,64900000.0,54600000.0,63200000.0,79800000.0,
Diluted Average Shares,83000000.0,83200000.0,83500000.0,83600000.0,83700000.0,
Basic Average Shares,82500000.0,82800000.0,83000000.0,83200000.0,83400000.0,
Diluted EPS,0.72,0.54,0.48,0.52,0.67,
Basic EPS,0.73,0.54,0.48,0.53,0.67,
Diluted NI Availto Com Stockholders,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Net Income Common Stockholders,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Net Income,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Net Income Including Noncontrolling Interests,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Net Income Continuous Operations,59900000.0,44700000.0,40100000.0,43800000.0,56200000.0,
Tax Provision,16800000.0,12100000.0,10800000.0,9900000.0,15700000.0,
Pretax Income,76700000.0,56800000.0,50900000.0,53700000.0,71900000.0,
Other Income Expense,11000000.0,9500000.0,13100000.0,9000000.0,10800000.0,
Other Non Operating Income Expenses,3500000.0,300000.0,5500000.0,900000.0,2600000.0,
Earnings From Equity Interest,7500000.0,9200000.0,7600000.0,8100000.0,8200000.0,
Net Non Operating Interest Income Expense,-8500000.0,-8400000.0,-9200000.0,-10400000.0,-10500000.0,
Interest Expense Non Operating,8500000.0,8400000.0,9200000.0,10400000.0,10500000.0,
Operating Income,74200000.0,55700000.0,47000000.0,55100000.0,71600000.0,
Operating Expense,56800000.0,54800000.0,60100000.0,56200000.0,60300000.0,
Other Operating Expenses,,-200000.0,900000.0,100000.0,800000.0,200000.0
Research And Development,10700000.0,9100000.0,10400000.0,9700000.0,10400000.0,
Selling General And Administration,46100000.0,45900000.0,48800000.0,46400000.0,49100000.0,
Gross Profit,131000000.0,110500000.0,107100000.0,111300000.0,131900000.0,
Cost Of Revenue,322500000.0,306000000.0,299600000.0,292400000.0,300700000.0,
Total Revenue,453500000.0,416500000.0,406700000.0,403700000.0,432600000.0,
Operating Revenue,365700000.0,334300000.0,329800000.0,322600000.0,343000000.0,
