,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,5360.431465,0.0,-134403.195131,-775880.0,66640.0,,
Tax Rate For Calcs,0.214417,0.34,0.20426,0.34,0.34,,
Normalized EBITDA,3712000.0,526000.0,9664000.0,6505000.0,981000.0,,
Total Unusual Items,25000.0,,-658000.0,-2282000.0,196000.0,,-12947000.0
Total Unusual Items Excluding Goodwill,25000.0,,-658000.0,-2282000.0,196000.0,,-12947000.0
Net Income From Continuing Operation Net Minority Interest,2994000.0,858000.0,6264000.0,3245000.0,6569000.0,,
Reconciled Depreciation,824000.0,723000.0,1034000.0,1867000.0,370000.0,,
Reconciled Cost Of Revenue,13513000.0,13183000.0,15458000.0,14278000.0,14956000.0,,
EBITDA,3737000.0,526000.0,9006000.0,4223000.0,1177000.0,,
EBIT,2913000.0,-197000.0,7972000.0,2356000.0,807000.0,,
Net Interest Income,1079000.0,,1419000.0,1682000.0,5020000.0,-3394000.0,
Interest Expense,,,85000.0,84000.0,96000.0,12496000.0,133000.0
Interest Income,1079000.0,,1563000.0,2095000.0,5020000.0,9102000.0,
Normalized Income,2974360.431465,858000.0,6787596.804869,4751120.0,6439640.0,,
Net Income From Continuing And Discontinued Operation,2994000.0,858000.0,6264000.0,3245000.0,6569000.0,,
Total Expenses,55877000.0,54362000.0,54398000.0,53124000.0,55723000.0,,
Total Operating Income As Reported,2913000.0,-197000.0,7126000.0,2872000.0,807000.0,,
Diluted Average Shares,187396000.0,188541000.0,192259000.0,192339000.0,192391000.0,,
Basic Average Shares,181804000.0,182949000.0,185774000.0,185268000.0,184889000.0,,
Diluted EPS,0.016,0.005,0.033,0.017,0.034,,
Basic EPS,0.016,0.005,0.034,0.018,0.036,,
Diluted NI Availto Com Stockholders,2994000.0,858000.0,6264000.0,3245000.0,6569000.0,,
Net Income Common Stockholders,2994000.0,858000.0,6264000.0,3245000.0,6569000.0,,
Net Income,2994000.0,858000.0,6264000.0,3245000.0,6569000.0,,
Minority Interests,8000.0,-3000.0,-12000.0,1000.0,16000.0,,
Net Income Including Noncontrolling Interests,2986000.0,861000.0,6276000.0,3244000.0,6553000.0,,
Net Income Continuous Operations,2986000.0,861000.0,6276000.0,3244000.0,6553000.0,,
Tax Provision,815000.0,579000.0,1611000.0,-972000.0,-210000.0,,
Pretax Income,3801000.0,1440000.0,7887000.0,2272000.0,6343000.0,,
Other Income Expense,-191000.0,1637000.0,-658000.0,-2282000.0,516000.0,,
Other Non Operating Income Expenses,-216000.0,1637000.0,,,320000.0,-745000.0,
Special Income Charges,,,-480000.0,-643000.0,-1783000.0,,-9148000.0
Other Special Charges,,,480000.0,643000.0,1783000.0,,9148000.0
Earnings From Equity Interest,,,0.0,0.0,-16000.0,18000.0,19000.0
Gain On Sale Of Security,25000.0,,-178000.0,-1639000.0,196000.0,,-3799000.0
Net Non Operating Interest Income Expense,1079000.0,,1419000.0,1682000.0,5020000.0,-3394000.0,
Total Other Finance Cost,,,59000.0,329000.0,-339000.0,,443000.0
Interest Expense Non Operating,,,85000.0,84000.0,96000.0,12496000.0,133000.0
Interest Income Non Operating,1079000.0,,1563000.0,2095000.0,5020000.0,9102000.0,
Operating Income,2913000.0,-197000.0,7126000.0,2872000.0,807000.0,,
Operating Expense,42364000.0,41179000.0,38940000.0,38846000.0,40767000.0,,
Other Operating Expenses,482000.0,429000.0,552000.0,668000.0,-327000.0,,
Research And Development,15416000.0,14868000.0,13290000.0,13366000.0,14335000.0,,
Selling General And Administration,26466000.0,25882000.0,25098000.0,24812000.0,26759000.0,,
Selling And Marketing Expense,17441000.0,16847000.0,17008000.0,16410000.0,17324000.0,,
General And Administrative Expense,9025000.0,9035000.0,8090000.0,8402000.0,9435000.0,,
Other Gand A,9025000.0,9035000.0,8090000.0,8402000.0,9435000.0,,
Gross Profit,45277000.0,40982000.0,46066000.0,41718000.0,41574000.0,,
Cost Of Revenue,13513000.0,13183000.0,15458000.0,14278000.0,14956000.0,,
Total Revenue,58790000.0,54165000.0,61524000.0,55996000.0,56530000.0,,
Excise Taxes,5914000.0,4940000.0,6511000.0,5584000.0,5600000.0,,
Operating Revenue,64704000.0,59105000.0,68035000.0,61580000.0,62130000.0,,
