,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-8230000.0,-7560000.0,-4998000.0,-6800000.0,-7238000.0,
Total Unusual Items,72000.0,-451000.0,-103000.0,0.0,-315000.0,
Total Unusual Items Excluding Goodwill,72000.0,-451000.0,-103000.0,0.0,-315000.0,
Net Income From Continuing Operation Net Minority Interest,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Reconciled Depreciation,1412000.0,1405000.0,1398000.0,1417000.0,1319000.0,
Reconciled Cost Of Revenue,4031000.0,3703000.0,4342000.0,4179000.0,3877000.0,
EBITDA,-8158000.0,-8011000.0,-5101000.0,-6800000.0,-7553000.0,
EBIT,-9570000.0,-9416000.0,-6499000.0,-8217000.0,-8872000.0,
Net Interest Income,-1898000.0,-1685000.0,-1752000.0,-2041000.0,-1936000.0,
Interest Expense,1898000.0,1685000.0,1752000.0,2041000.0,1936000.0,
Normalized Income,-11540000.0,-10650000.0,-8148000.0,-10258000.0,-10493000.0,
Net Income From Continuing And Discontinued Operation,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Total Expenses,29711000.0,27021000.0,26975000.0,26742000.0,26095000.0,
Total Operating Income As Reported,-9719000.0,-9136000.0,-6649000.0,-8591000.0,-8237000.0,
Diluted Average Shares,146656000.0,146547000.0,146603000.0,146296000.0,127168000.0,
Basic Average Shares,146656000.0,146547000.0,146603000.0,146296000.0,127168000.0,
Diluted EPS,-0.08,-0.08,-0.06,-0.07,-0.08,
Basic EPS,-0.08,-0.08,-0.06,-0.07,-0.08,
Diluted NI Availto Com Stockholders,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Net Income Common Stockholders,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Net Income,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Net Income Including Noncontrolling Interests,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Net Income Continuous Operations,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Pretax Income,-11468000.0,-11101000.0,-8251000.0,-10258000.0,-10808000.0,
Other Income Expense,123000.0,-353000.0,47000.0,374000.0,-702000.0,
Other Non Operating Income Expenses,51000.0,98000.0,150000.0,374000.0,-387000.0,
Special Income Charges,-26000.0,-73000.0,-103000.0,0.0,-315000.0,
Other Special Charges,,,0.0,,248000.0,
Impairment Of Capital Assets,26000.0,73000.0,103000.0,0.0,67000.0,
Gain On Sale Of Security,98000.0,-378000.0,,,,58000.0
Net Non Operating Interest Income Expense,-1898000.0,-1685000.0,-1752000.0,-2041000.0,-1936000.0,
Interest Expense Non Operating,1898000.0,1685000.0,1752000.0,2041000.0,1936000.0,
Operating Income,-9693000.0,-9063000.0,-6546000.0,-8591000.0,-8170000.0,
Operating Expense,25680000.0,23318000.0,22633000.0,22563000.0,22218000.0,
Research And Development,3269000.0,2870000.0,2414000.0,2547000.0,2558000.0,
Selling General And Administration,22411000.0,20448000.0,20219000.0,20016000.0,19660000.0,
Gross Profit,15987000.0,14255000.0,16087000.0,13972000.0,14048000.0,
Cost Of Revenue,4031000.0,3703000.0,4342000.0,4179000.0,3877000.0,
Total Revenue,20018000.0,17958000.0,20429000.0,18151000.0,17925000.0,
Operating Revenue,20018000.0,17958000.0,20429000.0,18151000.0,17925000.0,
