,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-11167000.0,-7031000.0,-7373000.0,-1659000.0,-7914000.0,,
Total Unusual Items,-6414000.0,1519000.0,-1704000.0,38000.0,18000.0,,
Total Unusual Items Excluding Goodwill,-6414000.0,1519000.0,-1704000.0,38000.0,18000.0,,
Net Income From Continuing Operation Net Minority Interest,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Reconciled Depreciation,0.0,0.0,1000.0,2000.0,1000.0,,
EBITDA,-17581000.0,-5512000.0,-9077000.0,-1621000.0,-7896000.0,,
EBIT,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Net Interest Income,2000.0,4000.0,4000.0,6000.0,7000.0,,
Interest Expense,0.0,0.0,0.0,0.0,0.0,,
Interest Income,2000.0,4000.0,4000.0,6000.0,7000.0,,
Normalized Income,-11167000.0,-7031000.0,-7374000.0,-1661000.0,-7915000.0,,
Net Income From Continuing And Discontinued Operation,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Total Expenses,3730000.0,3747000.0,2432000.0,3022000.0,7050000.0,,
Total Operating Income As Reported,-3730000.0,-3847000.0,-2432000.0,-3022000.0,-7050000.0,,
Diluted Average Shares,17934196.0,16410062.0,,10973697.0,10517460.0,8852286.0,
Basic Average Shares,17934196.0,16410062.0,,10973697.0,10517460.0,8852286.0,
Diluted EPS,-0.98,-0.34,,-0.15,-0.75,-0.74,
Basic EPS,-0.98,-0.34,,-0.15,-0.75,-0.74,
Diluted NI Availto Com Stockholders,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Net Income Common Stockholders,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Net Income,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Net Income Including Noncontrolling Interests,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Net Income Continuous Operations,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Pretax Income,-17581000.0,-5512000.0,-9078000.0,-1623000.0,-7897000.0,,
Other Income Expense,-13853000.0,-1769000.0,-6650000.0,1393000.0,-854000.0,,
Other Non Operating Income Expenses,-7439000.0,-3288000.0,-4946000.0,1355000.0,-872000.0,,
Special Income Charges,0.0,-100000.0,,-127000.0,0.0,0.0,
Other Special Charges,,100000.0,,127000.0,,,
Restructuring And Mergern Acquisition,,,,,,,0.0
Gain On Sale Of Security,-6414000.0,1619000.0,-1831000.0,165000.0,18000.0,,
Net Non Operating Interest Income Expense,2000.0,4000.0,4000.0,6000.0,7000.0,,
Interest Expense Non Operating,0.0,0.0,0.0,0.0,0.0,,
Interest Income Non Operating,2000.0,4000.0,4000.0,6000.0,7000.0,,
Operating Income,-3730000.0,-3747000.0,-2432000.0,-3022000.0,-7050000.0,,
Operating Expense,3730000.0,3747000.0,2432000.0,3022000.0,7050000.0,,
Other Operating Expenses,,,,,,,0.0
Research And Development,987000.0,804000.0,1036000.0,611000.0,2804000.0,,
Selling General And Administration,2743000.0,2943000.0,2598000.0,2411000.0,4246000.0,,
General And Administrative Expense,2743000.0,2943000.0,2598000.0,2411000.0,4246000.0,,
Other Gand A,2743000.0,2943000.0,2598000.0,2411000.0,4246000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
