,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.202181,0.199,0.200285,0.214,0.198232,,
Net Income From Continuing Operation Net Minority Interest,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Net Interest Income,86243000.0,83045000.0,83044000.0,84296000.0,83322000.0,,
Interest Expense,42334000.0,41525000.0,44621000.0,46997000.0,45171000.0,,
Interest Income,128577000.0,124570000.0,127665000.0,131293000.0,128493000.0,,
Normalized Income,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Net Income From Continuing And Discontinued Operation,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Diluted Average Shares,38637400.0,38599656.0,38570784.0,38560409.0,38531692.0,,
Basic Average Shares,38337851.0,38260746.0,38259449.0,38255184.0,38243859.0,,
Diluted EPS,0.83,0.87,0.86,0.85,0.89,,
Basic EPS,0.83,0.87,0.864231,0.85,0.9,,
Diluted NI Availto Com Stockholders,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Net Income Common Stockholders,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Otherunder Preferred Stock Dividend,,,0.0,,,12000.0,18000.0
Net Income,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Net Income Including Noncontrolling Interests,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Net Income Continuous Operations,31900000.0,33401000.0,33065000.0,32590000.0,34371000.0,,
Tax Provision,8084000.0,8300000.0,8281000.0,8853000.0,8498000.0,,
Pretax Income,39984000.0,41701000.0,41346000.0,41443000.0,42869000.0,,
Gain On Sale Of Security,0.0,-2295000.0,-2592000.0,-2199000.0,-3150000.0,,
Selling General And Administration,35459000.0,32508000.0,33483000.0,33710000.0,32845000.0,,
Selling And Marketing Expense,1490000.0,1615000.0,1622000.0,1382000.0,1404000.0,,
General And Administrative Expense,33969000.0,30893000.0,31861000.0,32328000.0,31441000.0,,
Insurance And Claims,1062000.0,1040000.0,1045000.0,1054000.0,1053000.0,,
Salaries And Wages,32907000.0,29853000.0,30816000.0,31274000.0,30388000.0,,
Total Revenue,100072000.0,93752000.0,94329000.0,96354000.0,96899000.0,,
Operating Revenue,100072000.0,93752000.0,94329000.0,96354000.0,96899000.0,,
Occupancy And Equipment,7376000.0,7785000.0,7050000.0,7238000.0,7031000.0,,
Professional Expense And Contract Services Expense,1739000.0,1286000.0,1116000.0,1229000.0,1403000.0,,
Other Non Interest Expense,13540000.0,13512000.0,13796000.0,13188000.0,12329000.0,,
