,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-06-30
Tax Effect Of Unusual Items,1491683.192472,-3303983.570949,-269093.349122,3408080.0,-5423964.083072,
Tax Rate For Calcs,0.283698,0.307176,0.273469,0.29,0.285022,
Normalized EBITDA,51864000.0,-29686000.0,-4064000.0,96327000.0,49037000.0,
Total Unusual Items,5258000.0,-10756000.0,-984000.0,11752000.0,-19030000.0,
Total Unusual Items Excluding Goodwill,5258000.0,-10756000.0,-984000.0,11752000.0,-19030000.0,
Net Income From Continuing Operation Net Minority Interest,27513000.0,-27485000.0,-11044000.0,56210000.0,11391000.0,
Reconciled Depreciation,8203000.0,8359000.0,7490000.0,7997000.0,8636000.0,
Reconciled Cost Of Revenue,338267000.0,190568000.0,250636000.0,467734000.0,386831000.0,
EBITDA,57122000.0,-40442000.0,-5048000.0,108079000.0,30007000.0,
EBIT,48919000.0,-48801000.0,-12538000.0,100082000.0,21371000.0,
Net Interest Income,-2636000.0,-1183000.0,-1258000.0,-2834000.0,-2697000.0,
Interest Expense,3011000.0,1841000.0,2663000.0,3838000.0,3218000.0,
Normalized Income,23746683.192472,-20032983.570949,-10329093.349122,47866080.0,24997035.916928,
Net Income From Continuing And Discontinued Operation,27513000.0,-27485000.0,-11044000.0,56210000.0,11391000.0,
Total Expenses,444777000.0,279034000.0,344599000.0,578706000.0,488216000.0,
Total Operating Income As Reported,49219000.0,-48559000.0,-12291000.0,100331000.0,21621000.0,
Diluted Average Shares,34587000.0,,35274000.0,35549000.0,35593000.0,35603000.0
Basic Average Shares,34587000.0,,35274000.0,35549000.0,35593000.0,35603000.0
Diluted EPS,0.79,,-0.31,1.56,0.32,-0.67
Basic EPS,0.79,,-0.31,1.56,0.32,-0.67
Diluted NI Availto Com Stockholders,27206000.0,-27159000.0,-10943000.0,55590000.0,11273000.0,
Net Income Common Stockholders,27206000.0,-27159000.0,-10943000.0,55590000.0,11273000.0,
Preferred Stock Dividends,307000.0,-326000.0,-101000.0,620000.0,118000.0,
Net Income,27513000.0,-27485000.0,-11044000.0,56210000.0,11391000.0,
Net Income Including Noncontrolling Interests,32884000.0,-35086000.0,-11044000.0,68374000.0,12979000.0,
Net Income Continuous Operations,32884000.0,-35086000.0,-11044000.0,68374000.0,12979000.0,
Tax Provision,13024000.0,-15556000.0,-4157000.0,27870000.0,5174000.0,
Pretax Income,45908000.0,-50642000.0,-15201000.0,96244000.0,18153000.0,
Other Income Expense,5258000.0,-10756000.0,-984000.0,11752000.0,-19030000.0,
Gain On Sale Of Security,5258000.0,-10756000.0,-984000.0,11752000.0,-19030000.0,
Net Non Operating Interest Income Expense,-2636000.0,-1183000.0,-1258000.0,-2834000.0,-2697000.0,
Total Other Finance Cost,-375000.0,-658000.0,-1405000.0,-1004000.0,-521000.0,
Interest Expense Non Operating,3011000.0,1841000.0,2663000.0,3838000.0,3218000.0,
Operating Income,43286000.0,-38703000.0,-12959000.0,87326000.0,39880000.0,
Operating Expense,106510000.0,88466000.0,93963000.0,110972000.0,101385000.0,
Other Operating Expenses,99327000.0,81392000.0,86540000.0,104085000.0,94364000.0,
Selling General And Administration,7183000.0,7074000.0,7423000.0,6887000.0,7021000.0,
General And Administrative Expense,7183000.0,7074000.0,7423000.0,6887000.0,7021000.0,
Other Gand A,7183000.0,7074000.0,7423000.0,6887000.0,7021000.0,
Gross Profit,149796000.0,49763000.0,81004000.0,198298000.0,141265000.0,
Cost Of Revenue,338267000.0,190568000.0,250636000.0,467734000.0,386831000.0,
Total Revenue,488063000.0,240331000.0,331640000.0,666032000.0,528096000.0,
Operating Revenue,488063000.0,240331000.0,331640000.0,666032000.0,528096000.0,
