,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-1215109.573241
Tax Rate For Calcs,0.261242,0.259,0.251678,0.269,0.247982
Normalized EBITDA,137300000.0,104800000.0,133800000.0,135300000.0,133200000.0
Total Unusual Items,0.0,,0.0,0.0,-4900000.0
Total Unusual Items Excluding Goodwill,0.0,,0.0,0.0,-4900000.0
Net Income From Continuing Operation Net Minority Interest,69000000.0,45400000.0,66900000.0,68600000.0,65200000.0
Reconciled Depreciation,35600000.0,35200000.0,35300000.0,33700000.0,33400000.0
Reconciled Cost Of Revenue,474900000.0,436000000.0,473900000.0,480600000.0,463300000.0
EBITDA,137300000.0,104800000.0,133800000.0,135300000.0,128300000.0
EBIT,101700000.0,69600000.0,98500000.0,101600000.0,94900000.0
Net Interest Income,-8300000.0,-8300000.0,-9100000.0,-7700000.0,-8200000.0
Interest Expense,8300000.0,8300000.0,9100000.0,7700000.0,8200000.0
Normalized Income,69000000.0,45400000.0,66900000.0,68600000.0,68884890.426759
Net Income From Continuing And Discontinued Operation,69000000.0,45400000.0,66900000.0,68600000.0,65200000.0
Total Expenses,659300000.0,615000000.0,651700000.0,659300000.0,637900000.0
Total Operating Income As Reported,101000000.0,69800000.0,98500000.0,101300000.0,94800000.0
Diluted Average Shares,27403669.0,27695912.0,27945360.0,28116557.0,28317801.0
Basic Average Shares,27323118.0,27517419.0,27790735.0,27986997.0,28174677.0
Diluted EPS,2.52,1.64,2.39,2.44,2.3
Basic EPS,2.53,1.65,2.41,2.45,2.32
Diluted NI Availto Com Stockholders,69000000.0,45400000.0,66900000.0,68600000.0,65200000.0
Net Income Common Stockholders,69000000.0,45400000.0,66900000.0,68600000.0,65200000.0
Net Income,69000000.0,45400000.0,66900000.0,68600000.0,65200000.0
Net Income Including Noncontrolling Interests,69000000.0,45400000.0,66900000.0,68600000.0,65200000.0
Net Income Continuous Operations,69000000.0,45400000.0,66900000.0,68600000.0,65200000.0
Tax Provision,24400000.0,15900000.0,22500000.0,25300000.0,21500000.0
Pretax Income,93400000.0,61300000.0,89400000.0,93900000.0,86700000.0
Other Income Expense,700000.0,-200000.0,0.0,300000.0,-4800000.0
Other Non Operating Income Expenses,700000.0,-200000.0,0.0,300000.0,100000.0
Special Income Charges,0.0,,0.0,0.0,-4900000.0
Impairment Of Capital Assets,0.0,,0.0,0.0,4900000.0
Net Non Operating Interest Income Expense,-8300000.0,-8300000.0,-9100000.0,-7700000.0,-8200000.0
Interest Expense Non Operating,8300000.0,8300000.0,9100000.0,7700000.0,8200000.0
Operating Income,101000000.0,69800000.0,98500000.0,101300000.0,99700000.0
Operating Expense,158900000.0,153900000.0,153300000.0,155500000.0,151700000.0
Depreciation Amortization Depletion Income Statement,10100000.0,10100000.0,10800000.0,10500000.0,10500000.0
Depreciation And Amortization In Income Statement,10100000.0,10100000.0,10800000.0,10500000.0,10500000.0
Amortization,10100000.0,10100000.0,10800000.0,10500000.0,10500000.0
Amortization Of Intangibles Income Statement,10100000.0,10100000.0,10800000.0,10500000.0,10500000.0
Selling General And Administration,148800000.0,143800000.0,142500000.0,145000000.0,141200000.0
Selling And Marketing Expense,35700000.0,35400000.0,36200000.0,35800000.0,34500000.0
General And Administrative Expense,113100000.0,108400000.0,106300000.0,109200000.0,106700000.0
Other Gand A,113100000.0,108400000.0,106300000.0,109200000.0,106700000.0
Gross Profit,259900000.0,223700000.0,251800000.0,256800000.0,251400000.0
Cost Of Revenue,500400000.0,461100000.0,498400000.0,503800000.0,486200000.0
Total Revenue,760300000.0,684800000.0,750200000.0,760600000.0,737600000.0
Operating Revenue,715600000.0,647200000.0,695000000.0,713700000.0,697300000.0
