,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-405598.057102,-1157302.923677,-1016643.868635,-66455.215498,-39986.893723
Tax Rate For Calcs,0.122095,0.366003,0.108165,0.098161,0.034148
Normalized EBITDA,66427000.0,72017000.0,102015000.0,73760000.0,35091000.0
Total Unusual Items,-3322000.0,-3162000.0,-9399000.0,-677000.0,-1171000.0
Total Unusual Items Excluding Goodwill,-3322000.0,-3162000.0,-9399000.0,-677000.0,-1171000.0
Net Income From Continuing Operation Net Minority Interest,37052000.0,29730000.0,62160000.0,45762000.0,10833000.0
Reconciled Depreciation,20085000.0,19915000.0,20665000.0,20103000.0,20484000.0
Reconciled Cost Of Revenue,192660000.0,187843000.0,184420000.0,202702000.0,166292000.0
EBITDA,63105000.0,68855000.0,92616000.0,73083000.0,33920000.0
EBIT,43020000.0,48940000.0,71951000.0,52980000.0,13436000.0
Net Interest Income,14096000.0,14985000.0,16165000.0,17740000.0,16983000.0
Interest Expense,815000.0,2047000.0,2252000.0,2237000.0,2220000.0
Interest Income,14911000.0,17032000.0,18417000.0,19977000.0,19203000.0
Normalized Income,39968401.942898,31734697.076323,70542356.131365,46372544.784502,11964013.106277
Net Income From Continuing And Discontinued Operation,37052000.0,29730000.0,62160000.0,45762000.0,10833000.0
Total Expenses,322824000.0,321000000.0,318510000.0,330408000.0,300488000.0
Total Operating Income As Reported,37007000.0,31922000.0,54804000.0,49788000.0,1799000.0
Diluted Average Shares,135219000.0,136208000.0,138128000.0,139914000.0,136123000.0
Basic Average Shares,131031000.0,131869000.0,133815000.0,135329000.0,135646000.0
Diluted EPS,0.28,0.22,0.45,0.33,0.08
Basic EPS,0.28,0.23,0.46,0.34,0.08
Diluted NI Availto Com Stockholders,37677000.0,30335000.0,64646000.0,46380000.0,10833000.0
Average Dilution Earnings,625000.0,605000.0,2486000.0,618000.0,0.0
Net Income Common Stockholders,37052000.0,29730000.0,62160000.0,45762000.0,10833000.0
Net Income,37052000.0,29730000.0,62160000.0,45762000.0,10833000.0
Net Income Including Noncontrolling Interests,37052000.0,29730000.0,62160000.0,45762000.0,10833000.0
Net Income Continuous Operations,37052000.0,29730000.0,62160000.0,45762000.0,10833000.0
Tax Provision,5153000.0,17163000.0,7539000.0,4981000.0,383000.0
Pretax Income,42205000.0,46893000.0,69699000.0,50743000.0,11216000.0
Other Income Expense,-12220000.0,-3176000.0,-10669000.0,-17462000.0,-8737000.0
Other Non Operating Income Expenses,-8898000.0,-14000.0,-1270000.0,-16785000.0,-7566000.0
Special Income Charges,-3322000.0,-3162000.0,-9399000.0,-677000.0,-1171000.0
Other Special Charges,805000.0,,,-8000.0,279000.0
Write Off,1538000.0,,,580000.0,53000.0
Restructuring And Mergern Acquisition,979000.0,3162000.0,11940000.0,105000.0,839000.0
Net Non Operating Interest Income Expense,14096000.0,14985000.0,16165000.0,17740000.0,16983000.0
Interest Expense Non Operating,815000.0,2047000.0,2252000.0,2237000.0,2220000.0
Interest Income Non Operating,14911000.0,17032000.0,18417000.0,19977000.0,19203000.0
Operating Income,40329000.0,35084000.0,64203000.0,50465000.0,2970000.0
Operating Expense,130164000.0,133157000.0,134090000.0,127706000.0,134196000.0
Research And Development,45421000.0,50174000.0,50390000.0,47843000.0,48871000.0
Selling General And Administration,84743000.0,82983000.0,83700000.0,79863000.0,85325000.0
Selling And Marketing Expense,50708000.0,48948000.0,51799000.0,49671000.0,51775000.0
General And Administrative Expense,34035000.0,34035000.0,31901000.0,30192000.0,33550000.0
Other Gand A,34035000.0,34035000.0,31901000.0,30192000.0,33550000.0
Gross Profit,170493000.0,168241000.0,198293000.0,178171000.0,137166000.0
Cost Of Revenue,192660000.0,187843000.0,184420000.0,202702000.0,166292000.0
Total Revenue,363153000.0,356084000.0,382713000.0,380873000.0,303458000.0
Operating Revenue,363153000.0,356084000.0,382713000.0,380873000.0,303458000.0
