,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-982710868.291338,-2345485410.0,-143710840.032242,-4384879002.767892,2671808950.48638,
Tax Rate For Calcs,0.271018,0.27,0.360821,0.258918,0.130536,
Normalized EBITDA,82212000000.0,71959015000.0,125977730000.0,111722945000.0,57672000000.0,
Total Unusual Items,-3626000000.0,-8686983000.0,-398289000.0,-16935406000.0,20468000000.0,
Total Unusual Items Excluding Goodwill,-3626000000.0,-8686983000.0,-398289000.0,-16935406000.0,20468000000.0,
Net Income From Continuing Operation Net Minority Interest,41942000000.0,24601560000.0,70813802000.0,59291443000.0,63708000000.0,
Reconciled Cost Of Revenue,451542000000.0,411795531000.0,477740664000.0,369397394000.0,412230000000.0,
EBITDA,78586000000.0,63272032000.0,125579441000.0,94787539000.0,78140000000.0,
EBIT,78586000000.0,63272032000.0,125579441000.0,94787539000.0,78140000000.0,
Net Interest Income,-12763000000.0,-9567141000.0,-11602619000.0,-9209971000.0,-16039000000.0,
Interest Expense,,14445976000.0,13989648000.0,12532169000.0,20418345000.0,14202557000.0
Interest Income,,5184575000.0,8872295000.0,2719249000.0,5106255000.0,6969943000.0
Normalized Income,44585289131.708664,30943057590.0,71068380159.96776,71841969997.2321,45911808950.48638,
Net Income From Continuing And Discontinued Operation,41942000000.0,24601560000.0,70813802000.0,59291443000.0,63708000000.0,
Total Expenses,648220000000.0,607100616000.0,687495840000.0,491580901000.0,592193000000.0,
Total Operating Income As Reported,78587000000.0,,124595000000.0,,78140000000.0,69682000000.0
Diluted Average Shares,157766667.0,165667071.0,157761767.0,157766667.0,157766667.0,
Basic Average Shares,157766667.0,165667071.0,157761767.0,157766667.0,157766667.0,
Diluted EPS,265.8,148.5,448.86,511.8,403.8,
Basic EPS,265.8,148.5,448.86,511.8,403.8,
Diluted NI Availto Com Stockholders,41942000000.0,24601560000.0,70813802000.0,59291443000.0,63708000000.0,
Net Income Common Stockholders,41942000000.0,24601560000.0,70813802000.0,59291443000.0,63708000000.0,
Net Income,41942000000.0,24601560000.0,70813802000.0,59291443000.0,63708000000.0,
Minority Interests,-354000000.0,-273798000.0,-512105000.0,-1666543000.0,158000000.0,
Net Income Including Noncontrolling Interests,42297000000.0,24875358000.0,71325907000.0,60957986000.0,63550000000.0,
Net Income Continuous Operations,42297000000.0,24875358000.0,71325907000.0,60957986000.0,63550000000.0,
Tax Provision,15725000000.0,23950698000.0,40263886000.0,21297384000.0,9541000000.0,
Pretax Income,58022000000.0,48826056000.0,111589793000.0,82255370000.0,73091000000.0,
Other Income Expense,-7803000000.0,-6699130000.0,6050992000.0,-14388847000.0,10990000000.0,
Other Non Operating Income Expenses,-4937000000.0,2063789000.0,5273587000.0,-174911000.0,-8632000000.0,
Special Income Charges,,-698403000.0,-90808000.0,-6300084000.0,-2853049000.0,240573000.0
Gain On Sale Of Ppe,,0.0,107662000.0,151081000.0,288987000.0,240573000.0
Other Special Charges,,,,,,2993046000.0
Impairment Of Capital Assets,,698403000.0,198470000.0,6451165000.0,3142036000.0,0.0
Earnings From Equity Interest,760000000.0,-75936000.0,1175694000.0,2721470000.0,-846000000.0,
Gain On Sale Of Security,-3626000000.0,-7988580000.0,-307481000.0,-10635322000.0,20468000000.0,
Net Non Operating Interest Income Expense,-12763000000.0,-9567141000.0,-11602619000.0,-9209971000.0,-16039000000.0,
Total Other Finance Cost,12763000000.0,305740000.0,6485266000.0,-602949000.0,16039000000.0,
Interest Expense Non Operating,,14445976000.0,13989648000.0,12532169000.0,20418345000.0,14202557000.0
Interest Income Non Operating,,5184575000.0,8872295000.0,2719249000.0,5106255000.0,6969943000.0
Operating Income,78586000000.0,65092327000.0,117141420000.0,105854188000.0,78140000000.0,
Operating Expense,196678000000.0,195305085000.0,209755176000.0,122183507000.0,179963000000.0,
Other Operating Expenses,2758000000.0,7015422000.0,5716299000.0,,2059000000.0,2993046000.0
Other Taxes,,1474216000.0,1737476000.0,-491562000.0,1528155000.0,1322289000.0
Selling General And Administration,193920000000.0,186815447000.0,202301401000.0,122675069000.0,177904000000.0,
Selling And Marketing Expense,193920000000.0,60382984000.0,68188266000.0,40594369000.0,177904000000.0,
General And Administrative Expense,,126432463000.0,134113135000.0,82080700000.0,120190039000.0,110501753000.0
Other Gand A,,126432463000.0,134113135000.0,82080700000.0,120190039000.0,110501753000.0
Gross Profit,275264000000.0,260397412000.0,326896596000.0,228037695000.0,258103000000.0,
Cost Of Revenue,451542000000.0,411795531000.0,477740664000.0,369397394000.0,412230000000.0,
Total Revenue,726806000000.0,672192943000.0,804637260000.0,597435089000.0,670333000000.0,
Operating Revenue,726806000000.0,672192943000.0,804637260000.0,597435089000.0,670333000000.0,
