,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-3385000.0,-3902000.0,-2958000.0,-2826000.0,-3561000.0,
Total Unusual Items,-29000.0,-938000.0,0.0,0.0,-201000.0,
Total Unusual Items Excluding Goodwill,-29000.0,-938000.0,0.0,0.0,-201000.0,
Net Income From Continuing Operation Net Minority Interest,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Reconciled Depreciation,90000.0,36000.0,161000.0,160000.0,188000.0,
EBITDA,-3414000.0,-4840000.0,-2958000.0,-2826000.0,-3762000.0,
EBIT,-3504000.0,-4876000.0,-3119000.0,-2986000.0,-3950000.0,
Net Interest Income,81000.0,638000.0,517000.0,-110000.0,11000.0,
Normalized Income,-3423000.0,-4238000.0,-2602000.0,-3096000.0,-3939000.0,
Net Income From Continuing And Discontinued Operation,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Total Expenses,3504000.0,4876000.0,3119000.0,2986000.0,3950000.0,
Total Operating Income As Reported,-3533000.0,-5632000.0,-3119000.0,-2986000.0,-4151000.0,
Diluted Average Shares,,,21278081.0,19545056.0,18727037.0,
Basic Average Shares,,,21278081.0,19545056.0,18727037.0,
Diluted EPS,,,-0.12,-0.16,-0.22,
Basic EPS,,,-0.12,-0.16,-0.22,
Diluted NI Availto Com Stockholders,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Net Income Common Stockholders,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Net Income,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Net Income Including Noncontrolling Interests,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Net Income Continuous Operations,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Pretax Income,-3452000.0,-5176000.0,-2602000.0,-3096000.0,-4140000.0,
Other Income Expense,-29000.0,-938000.0,,,-201000.0,-4555000.0
Special Income Charges,-29000.0,-756000.0,0.0,0.0,-201000.0,
Gain On Sale Of Ppe,-29000.0,-756000.0,0.0,0.0,-201000.0,
Net Non Operating Interest Income Expense,81000.0,638000.0,517000.0,-110000.0,11000.0,
Total Other Finance Cost,-81000.0,431000.0,-517000.0,110000.0,-11000.0,
Operating Income,-3504000.0,-4876000.0,-3119000.0,-2986000.0,-3950000.0,
Operating Expense,3504000.0,4876000.0,3119000.0,2986000.0,3950000.0,
Research And Development,2550000.0,3419000.0,2348000.0,1999000.0,2857000.0,
Selling General And Administration,954000.0,1957000.0,771000.0,987000.0,1093000.0,
General And Administrative Expense,954000.0,1957000.0,771000.0,987000.0,1093000.0,
Other Gand A,954000.0,-1590000.0,771000.0,987000.0,1093000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
