,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,616681.818182,-641970.0,0.0,0.0,0.0
Tax Rate For Calcs,0.022727,0.21,0.0,0.0,0.0
Normalized EBITDA,-21847000.0,-16789000.0,-53869000.0,-23252000.0,-24105000.0
Total Unusual Items,27134000.0,-3057000.0,8370000.0,8496000.0,2671000.0
Total Unusual Items Excluding Goodwill,27134000.0,-3057000.0,8370000.0,8496000.0,2671000.0
Net Income From Continuing Operation Net Minority Interest,-172000.0,-28314000.0,-58344000.0,-17396000.0,-23201000.0
Reconciled Depreciation,-1860000.0,4567000.0,4794000.0,1533000.0,1423000.0
Reconciled Cost Of Revenue,13241000.0,12601000.0,35347000.0,22320000.0,22598000.0
EBITDA,5287000.0,-19846000.0,-45499000.0,-14756000.0,-21434000.0
EBIT,5287000.0,-24413000.0,-50293000.0,-16289000.0,-22857000.0
Net Interest Income,-5463000.0,-3897000.0,-8051000.0,-1107000.0,-344000.0
Interest Expense,5463000.0,3897000.0,8051000.0,1107000.0,344000.0
Normalized Income,-26689318.181818,-25898970.0,-66714000.0,-25892000.0,-25872000.0
Net Income From Continuing And Discontinued Operation,-172000.0,-28314000.0,-58344000.0,-17396000.0,-23201000.0
Total Expenses,30864000.0,31236000.0,59891000.0,49029000.0,50840000.0
Total Operating Income As Reported,-20520000.0,-21450000.0,-58204000.0,-25221000.0,-25706000.0
Diluted Average Shares,8475386.0,7436976.0,5939116.0,5652374.0,5659601.0
Basic Average Shares,8475386.0,7436976.0,5939116.0,5652374.0,5659601.0
Diluted EPS,-0.02,-3.85,-9.8,-3.15,-4.1
Basic EPS,-0.02,-3.85,-9.8,-3.15,-4.1
Diluted NI Availto Com Stockholders,-172000.0,-28314000.0,-58344000.0,-17396000.0,-23201000.0
Net Income Common Stockholders,-172000.0,-28314000.0,-58344000.0,-17396000.0,-23201000.0
Net Income,-172000.0,-28314000.0,-58344000.0,-17396000.0,-23201000.0
Net Income Including Noncontrolling Interests,-172000.0,-28314000.0,-58344000.0,-17396000.0,-23201000.0
Net Income Continuous Operations,-172000.0,-28314000.0,-58344000.0,-17396000.0,-23201000.0
Tax Provision,-4000.0,4000.0,0.0,0.0,0.0
Pretax Income,-176000.0,-28310000.0,-58344000.0,-17396000.0,-23201000.0
Other Income Expense,25807000.0,-2963000.0,7911000.0,8932000.0,2849000.0
Other Non Operating Income Expenses,-1327000.0,94000.0,-459000.0,436000.0,178000.0
Special Income Charges,1824000.0,-437000.0,-6239000.0,10557000.0,1843000.0
Other Special Charges,,,19197000.0,253000.0,
Restructuring And Mergern Acquisition,-1824000.0,437000.0,-12958000.0,-10810000.0,-1843000.0
Gain On Sale Of Security,25310000.0,-2620000.0,14609000.0,-2061000.0,828000.0
Net Non Operating Interest Income Expense,-5463000.0,-3897000.0,-8051000.0,-1107000.0,-344000.0
Interest Expense Non Operating,5463000.0,3897000.0,8051000.0,1107000.0,344000.0
Operating Income,-20520000.0,-21450000.0,-58204000.0,-25221000.0,-25706000.0
Operating Expense,17623000.0,18635000.0,24544000.0,26709000.0,28242000.0
Research And Development,4545000.0,5043000.0,9211000.0,9819000.0,12238000.0
Selling General And Administration,13078000.0,13592000.0,15333000.0,16890000.0,16004000.0
Selling And Marketing Expense,4273000.0,4809000.0,5175000.0,5772000.0,6108000.0
General And Administrative Expense,8805000.0,8783000.0,10158000.0,11118000.0,9896000.0
Other Gand A,8805000.0,8783000.0,10158000.0,11118000.0,9896000.0
Gross Profit,-2897000.0,-2815000.0,-33660000.0,1488000.0,2536000.0
Cost Of Revenue,13241000.0,12601000.0,35347000.0,22320000.0,22598000.0
Total Revenue,10344000.0,9786000.0,1687000.0,23808000.0,25134000.0
Operating Revenue,10344000.0,9786000.0,1687000.0,23808000.0,25134000.0
