,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,35996893.445169,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.14228,0.096,0.022292,0.172,0.203084,
Total Unusual Items,253000000.0,,,,,
Total Unusual Items Excluding Goodwill,253000000.0,,,,,
Net Income From Continuing Operation Net Minority Interest,5494000000.0,4894000000.0,5079000000.0,5114000000.0,4910000000.0,
Reconciled Depreciation,1893000000.0,1858000000.0,1984000000.0,1783000000.0,1972000000.0,
Net Interest Income,11708000000.0,11495000000.0,11836000000.0,11690000000.0,11923000000.0,
Interest Expense,9612000000.0,9478000000.0,10219000000.0,11308000000.0,10961000000.0,
Interest Income,21320000000.0,20973000000.0,22055000000.0,22998000000.0,22884000000.0,
Normalized Income,5276996893.445169,4894000000.0,5079000000.0,5114000000.0,4910000000.0,
Net Income From Continuing And Discontinued Operation,5494000000.0,4894000000.0,5079000000.0,5114000000.0,4910000000.0,
Rent Expense Supplemental,,157000000.0,158000000.0,152000000.0,,164000000.0
Diluted Average Shares,3267000000.0,3321600000.0,3360700000.0,3425100000.0,3486200000.0,
Basic Average Shares,3232700000.0,3280400000.0,3312800000.0,3384800000.0,3448300000.0,
Diluted EPS,1.6,1.39,1.43,1.42,1.33,
Basic EPS,1.61,1.41,1.45,1.43,1.35,
Diluted NI Availto Com Stockholders,5214000000.0,4616000000.0,4801000000.0,4852000000.0,4640000000.0,
Net Income Common Stockholders,5214000000.0,4616000000.0,4801000000.0,4852000000.0,4640000000.0,
Preferred Stock Dividends,280000000.0,278000000.0,278000000.0,262000000.0,270000000.0,
Net Income,5494000000.0,4894000000.0,5079000000.0,5114000000.0,4910000000.0,
Minority Interests,-28000000.0,90000000.0,-184000000.0,-56000000.0,1000000.0,
Net Income Including Noncontrolling Interests,5522000000.0,4804000000.0,5263000000.0,5170000000.0,4909000000.0,
Net Income Continuous Operations,5522000000.0,4804000000.0,5263000000.0,5170000000.0,4909000000.0,
Tax Provision,916000000.0,522000000.0,120000000.0,1064000000.0,1251000000.0,
Pretax Income,6438000000.0,5326000000.0,5383000000.0,6234000000.0,6160000000.0,
Special Income Charges,253000000.0,,,,,
Restructuring And Mergern Acquisition,-253000000.0,,,,,
Gain On Sale Of Security,0.0,-490000000.0,117000000.0,-190000000.0,0.0,
Selling General And Administration,8975000000.0,9812000000.0,9472000000.0,8948000000.0,8799000000.0,
Selling And Marketing Expense,266000000.0,181000000.0,243000000.0,205000000.0,224000000.0,
General And Administrative Expense,8709000000.0,9631000000.0,9229000000.0,8743000000.0,8575000000.0,
Rent And Landing Fees,,157000000.0,158000000.0,152000000.0,,164000000.0
Salaries And Wages,8709000000.0,9474000000.0,9071000000.0,8591000000.0,8575000000.0,
Total Revenue,20569000000.0,20149000000.0,20378000000.0,20366000000.0,20689000000.0,
Operating Revenue,20569000000.0,20149000000.0,20378000000.0,20366000000.0,20689000000.0,
Occupancy And Equipment,2053000000.0,1984000000.0,2071000000.0,1928000000.0,1869000000.0,
Professional Expense And Contract Services Expense,1089000000.0,1038000000.0,1237000000.0,1130000000.0,1139000000.0,
Other Non Interest Expense,1262000000.0,1057000000.0,1120000000.0,1061000000.0,1486000000.0,
