,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,7031877.646837,4459805.476352,-6787200.0,7124670.0,-1659630.0,
Tax Rate For Calcs,0.144793,0.162541,0.21,0.21,0.21,
Normalized EBITDA,239460000.0,176058000.0,119533000.0,54773000.0,-6528000.0,
Total Unusual Items,48565000.0,27438000.0,-32320000.0,33927000.0,-7903000.0,
Total Unusual Items Excluding Goodwill,48565000.0,27438000.0,-32320000.0,33927000.0,-7903000.0,
Net Income From Continuing Operation Net Minority Interest,245358000.0,169469000.0,774161000.0,91410000.0,29066000.0,
Reconciled Cost Of Revenue,110747000.0,80805000.0,72656000.0,59072000.0,52383000.0,
EBITDA,288025000.0,203496000.0,87213000.0,88700000.0,-14431000.0,
EBIT,288025000.0,203496000.0,87213000.0,88700000.0,-14431000.0,
Net Interest Income,37273000.0,35983000.0,19622000.0,39910000.0,38361000.0,
Interest Expense,1126000.0,1135000.0,704000.0,676000.0,572000.0,
Interest Income,38399000.0,37118000.0,20326000.0,40586000.0,38933000.0,
Normalized Income,203824877.646837,146490805.476352,799693800.0,64607670.0,35309370.0,
Net Income From Continuing And Discontinued Operation,245358000.0,169469000.0,774161000.0,91410000.0,29066000.0,
Total Expenses,744120000.0,649436000.0,636854000.0,557068000.0,521575000.0,
Total Operating Income As Reported,201061000.0,138940000.0,103041000.0,14187000.0,-45461000.0,
Diluted Average Shares,,65664300.0,,65762590.0,,59309996.0
Basic Average Shares,,60983325.0,,60087498.0,,59309996.0
Diluted EPS,,2.58,,1.39,,-1.04
Basic EPS,,2.78,,1.52,,-1.04
Diluted NI Availto Com Stockholders,245358000.0,169469000.0,774161000.0,91410000.0,29066000.0,
Net Income Common Stockholders,245358000.0,169469000.0,774161000.0,91410000.0,29066000.0,
Net Income,245358000.0,169469000.0,774161000.0,91410000.0,29066000.0,
Net Income Including Noncontrolling Interests,245358000.0,169469000.0,774161000.0,91410000.0,29066000.0,
Net Income Continuous Operations,245358000.0,169469000.0,774161000.0,91410000.0,29066000.0,
Tax Provision,41541000.0,32892000.0,-687652000.0,-3386000.0,-44069000.0,
Pretax Income,286899000.0,202361000.0,86509000.0,88024000.0,-15003000.0,
Other Income Expense,45785000.0,25131000.0,-34670000.0,31946000.0,-9424000.0,
Earnings From Equity Interest,-2780000.0,-2307000.0,-2350000.0,-1981000.0,-1521000.0,
Gain On Sale Of Security,48565000.0,27438000.0,-32320000.0,33927000.0,-7903000.0,
Net Non Operating Interest Income Expense,37273000.0,35983000.0,19622000.0,39910000.0,38361000.0,
Interest Expense Non Operating,1126000.0,1135000.0,704000.0,676000.0,572000.0,
Interest Income Non Operating,38399000.0,37118000.0,20326000.0,40586000.0,38933000.0,
Operating Income,203841000.0,141247000.0,101557000.0,16168000.0,-43940000.0,
Operating Expense,633373000.0,568631000.0,564198000.0,497996000.0,469192000.0,
Other Operating Expenses,-19226000.0,-16687000.0,-18975000.0,-15642000.0,-11793000.0,
Research And Development,327697000.0,309070000.0,297228000.0,235940000.0,225286000.0,
Selling General And Administration,321354000.0,276248000.0,282796000.0,277698000.0,254275000.0,
Gross Profit,837214000.0,709878000.0,665755000.0,514164000.0,425252000.0,
Cost Of Revenue,110747000.0,80805000.0,72656000.0,59072000.0,52383000.0,
Total Revenue,947961000.0,790683000.0,738411000.0,573236000.0,477635000.0,
Operating Revenue,947961000.0,790683000.0,738411000.0,573236000.0,477635000.0,
