,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,1386.069407,-21468.231254,0.0,25513320.0,26.455026,,
Tax Rate For Calcs,0.086629,0.078638,0.21,0.21,0.026455,,
Normalized EBITDA,-69182000.0,-34148000.0,73263000.0,-31550000.0,21749000.0,,
Total Unusual Items,16000.0,-273000.0,0.0,121492000.0,1000.0,,
Total Unusual Items Excluding Goodwill,16000.0,-273000.0,0.0,121492000.0,1000.0,,
Net Income From Continuing Operation Net Minority Interest,-148441000.0,-67613000.0,14027000.0,24890000.0,-10305000.0,,
Reconciled Depreciation,23027000.0,23487000.0,24039000.0,24163000.0,24154000.0,,
Reconciled Cost Of Revenue,103822000.0,103706000.0,95284000.0,129773000.0,126799000.0,,
EBITDA,-69166000.0,-34421000.0,73263000.0,89942000.0,21750000.0,,
EBIT,-92193000.0,-57908000.0,49224000.0,65779000.0,-2404000.0,,
Net Interest Income,-67040000.0,-10785000.0,-9946000.0,-14431000.0,-7789000.0,,
Interest Expense,70327000.0,15466000.0,14240000.0,17359000.0,8180000.0,,
Interest Income,3287000.0,4681000.0,4294000.0,2928000.0,391000.0,,
Normalized Income,-148455613.930593,-67361468.231254,14027000.0,-71088680.0,-10305973.544974,,
Net Income From Continuing And Discontinued Operation,-148441000.0,-67613000.0,14027000.0,24890000.0,-10305000.0,,
Total Expenses,216788000.0,217120000.0,216777000.0,280909000.0,243856000.0,,
Total Operating Income As Reported,-59981000.0,-67168000.0,-33139000.0,14216000.0,-61670000.0,,
Diluted Average Shares,,671577429.0,951837287.0,998363636.0,697211592.0,706882189.0,
Basic Average Shares,,671577429.0,676788895.0,694622466.0,697211592.0,706882189.0,
Diluted EPS,,-0.1,0.01,0.03,-0.01,-0.12,
Basic EPS,,-0.1,0.02,0.04,-0.01,-0.12,
Diluted NI Availto Com Stockholders,-148441000.0,-67613000.0,14027000.0,24890000.0,-10305000.0,,
Net Income Common Stockholders,-148441000.0,-67613000.0,14027000.0,24890000.0,-10305000.0,,
Net Income,-148441000.0,-67613000.0,14027000.0,24890000.0,-10305000.0,,
Net Income Including Noncontrolling Interests,-148441000.0,-67613000.0,14027000.0,24890000.0,-10305000.0,,
Net Income Continuous Operations,-148441000.0,-67613000.0,14027000.0,24890000.0,-10305000.0,,
Earnings From Equity Interest Net Of Tax,0.0,-9000.0,-11000.0,-3000.0,-1000.0,,
Tax Provision,-14079000.0,-5770000.0,20946000.0,23527000.0,-280000.0,,
Pretax Income,-162520000.0,-73374000.0,34984000.0,48420000.0,-10584000.0,,
Other Income Expense,-35499000.0,4579000.0,78069000.0,170128000.0,58875000.0,,
Other Non Operating Income Expenses,-35515000.0,4852000.0,78069000.0,48636000.0,58874000.0,,
Special Income Charges,,,0.0,121493000.0,0.0,0.0,13000.0
Gain On Sale Of Ppe,,,0.0,121493000.0,,,0.0
Restructuring And Mergern Acquisition,,,0.0,0.0,0.0,0.0,-13000.0
Gain On Sale Of Security,16000.0,-273000.0,0.0,-1000.0,1000.0,,
Net Non Operating Interest Income Expense,-67040000.0,-10785000.0,-9946000.0,-14431000.0,-7789000.0,,
Interest Expense Non Operating,70327000.0,15466000.0,14240000.0,17359000.0,8180000.0,,
Interest Income Non Operating,3287000.0,4681000.0,4294000.0,2928000.0,391000.0,,
Operating Income,-59981000.0,-67168000.0,-33139000.0,-107277000.0,-61670000.0,,
Operating Expense,109383000.0,109788000.0,117798000.0,147406000.0,113323000.0,,
Depreciation Amortization Depletion Income Statement,19444000.0,19861000.0,20344000.0,20433000.0,20420000.0,,
Depreciation And Amortization In Income Statement,19444000.0,19861000.0,20344000.0,20433000.0,20420000.0,,
Amortization,19444000.0,19861000.0,20344000.0,20433000.0,20420000.0,,
Amortization Of Intangibles Income Statement,19444000.0,19861000.0,20344000.0,20433000.0,20420000.0,,
Research And Development,30342000.0,30841000.0,30425000.0,28770000.0,24082000.0,,
Selling General And Administration,59597000.0,59086000.0,67029000.0,98203000.0,68821000.0,,
Gross Profit,49402000.0,42620000.0,84659000.0,40129000.0,51653000.0,,
Cost Of Revenue,107405000.0,107332000.0,98979000.0,133503000.0,130533000.0,,
Total Revenue,156807000.0,149952000.0,183638000.0,173632000.0,182186000.0,,
Operating Revenue,156807000.0,149952000.0,183638000.0,173632000.0,182186000.0,,
