,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-2799250.039841,0.0,-79007757.397632,0.0,0.0
Tax Rate For Calcs,0.221355,0.21,0.246899,0.263,0.21
Normalized EBITDA,57580000.0,58780000.0,86172000.0,74407000.0,66695000.0
Total Unusual Items,-12646000.0,0.0,-320000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-12646000.0,0.0,-320000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-9772000.0,835000.0,-222414000.0,7464000.0,3938000.0
Reconciled Depreciation,21704000.0,21787000.0,21855000.0,22114000.0,21851000.0
Reconciled Cost Of Revenue,320848000.0,318637000.0,416137000.0,341724000.0,335813000.0
EBITDA,44934000.0,58780000.0,-233828000.0,74407000.0,66695000.0
EBIT,23230000.0,36993000.0,-255683000.0,52293000.0,44844000.0
Net Interest Income,-35780000.0,-37758000.0,-39648000.0,-42166000.0,-37808000.0
Interest Expense,35780000.0,37758000.0,39648000.0,42166000.0,37808000.0
Normalized Income,74749.960159,835000.0,18578242.602368,7464000.0,3938000.0
Net Income From Continuing And Discontinued Operation,-9772000.0,835000.0,-222414000.0,7464000.0,3938000.0
Total Expenses,389750000.0,389556000.0,488332000.0,409826000.0,400792000.0
Total Operating Income As Reported,22029000.0,35846000.0,-256764000.0,51247000.0,43798000.0
Diluted Average Shares,79858000.0,79670000.0,79152000.0,79404000.0,79389000.0
Basic Average Shares,79858000.0,79169000.0,79152000.0,79164000.0,79083000.0
Diluted EPS,-0.12,0.01,-2.81,0.09,0.05
Basic EPS,-0.12,0.01,-2.81,0.09,0.05
Diluted NI Availto Com Stockholders,-9772000.0,835000.0,-222414000.0,7464000.0,3938000.0
Net Income Common Stockholders,-9772000.0,835000.0,-222414000.0,7464000.0,3938000.0
Net Income,-9772000.0,835000.0,-222414000.0,7464000.0,3938000.0
Net Income Including Noncontrolling Interests,-9772000.0,835000.0,-222414000.0,7464000.0,3938000.0
Net Income Continuous Operations,-9772000.0,835000.0,-222414000.0,7464000.0,3938000.0
Tax Provision,-2778000.0,-1600000.0,-72917000.0,2663000.0,3098000.0
Pretax Income,-12550000.0,-765000.0,-295331000.0,10127000.0,7036000.0
Other Income Expense,-11445000.0,1147000.0,-318919000.0,1046000.0,1046000.0
Other Non Operating Income Expenses,1201000.0,1147000.0,1081000.0,1046000.0,1046000.0
Special Income Charges,-12646000.0,0.0,-320000000.0,0.0,0.0
Gain On Sale Of Ppe,-12646000.0,0.0,0.0,0.0,0.0
Write Off,,,0.0,0.0,
Impairment Of Capital Assets,0.0,0.0,320000000.0,0.0,0.0
Net Non Operating Interest Income Expense,-35780000.0,-37758000.0,-39648000.0,-42166000.0,-37808000.0
Interest Expense Non Operating,35780000.0,37758000.0,39648000.0,42166000.0,37808000.0
Operating Income,34675000.0,35846000.0,63236000.0,51247000.0,43798000.0
Operating Expense,52307000.0,54241000.0,55451000.0,51098000.0,48239000.0
Depreciation Amortization Depletion Income Statement,5109000.0,5109000.0,5111000.0,5110000.0,5111000.0
Depreciation And Amortization In Income Statement,5109000.0,5109000.0,5111000.0,5110000.0,5111000.0
Amortization,5109000.0,5109000.0,5111000.0,5110000.0,5111000.0
Amortization Of Intangibles Income Statement,5109000.0,5109000.0,5111000.0,5110000.0,5111000.0
Selling General And Administration,47198000.0,49132000.0,50340000.0,45988000.0,43128000.0
Gross Profit,86982000.0,90087000.0,118687000.0,102345000.0,92037000.0
Cost Of Revenue,337443000.0,335315000.0,432881000.0,358728000.0,352553000.0
Total Revenue,424425000.0,425402000.0,551568000.0,461073000.0,444590000.0
Operating Revenue,424425000.0,425402000.0,551568000.0,461073000.0,444590000.0
