,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,-543000.0,408000.0,498976.109215,298100.0,32700.0,
Tax Rate For Calcs,0.362,0.34,0.293515,0.271,0.327,
Normalized EBITDA,15700000.0,19100000.0,40500000.0,27600000.0,19400000.0,
Total Unusual Items,-1500000.0,1200000.0,1700000.0,1100000.0,100000.0,
Total Unusual Items Excluding Goodwill,-1500000.0,1200000.0,1700000.0,1100000.0,100000.0,
Net Income From Continuing Operation Net Minority Interest,3100000.0,3900000.0,17300000.0,12400000.0,7000000.0,
Reconciled Depreciation,7000000.0,8700000.0,10200000.0,8900000.0,5700000.0,
Reconciled Cost Of Revenue,351900000.0,302700000.0,298600000.0,287000000.0,266600000.0,
EBITDA,14200000.0,20300000.0,42200000.0,28700000.0,19500000.0,
EBIT,7200000.0,11600000.0,32000000.0,19800000.0,13800000.0,
Net Interest Income,-1600000.0,-1900000.0,-2300000.0,-2800000.0,-2400000.0,
Interest Expense,2500000.0,2200000.0,2700000.0,3200000.0,3400000.0,
Interest Income,900000.0,300000.0,400000.0,400000.0,1000000.0,
Normalized Income,4057000.0,3108000.0,16098976.109215,11598100.0,6932700.0,
Net Income From Continuing And Discontinued Operation,3100000.0,3900000.0,17300000.0,12400000.0,7000000.0,
Total Expenses,373400000.0,324900000.0,325800000.0,307200000.0,285300000.0,
Total Operating Income As Reported,6900000.0,9300000.0,28600000.0,16800000.0,12300000.0,
Diluted Average Shares,71105463.0,71384445.0,72083333.0,71082945.0,71003563.0,
Basic Average Shares,70878959.0,70962630.0,72083333.0,70909716.0,70860570.0,
Diluted EPS,0.04,0.05,0.24,0.17,0.1,
Basic EPS,0.04,0.06,0.24,0.17,0.1,
Diluted NI Availto Com Stockholders,3100000.0,3900000.0,17300000.0,12400000.0,7000000.0,
Net Income Common Stockholders,3100000.0,3900000.0,17300000.0,12400000.0,7000000.0,
Net Income,3100000.0,3900000.0,17300000.0,12400000.0,7000000.0,
Minority Interests,100000.0,-2300000.0,-3400000.0,300000.0,0.0,
Net Income Including Noncontrolling Interests,3000000.0,6200000.0,20700000.0,12100000.0,7000000.0,
Net Income Continuous Operations,3000000.0,6200000.0,20700000.0,12100000.0,7000000.0,
Tax Provision,1700000.0,3200000.0,8600000.0,4500000.0,3400000.0,
Pretax Income,4700000.0,9400000.0,29300000.0,16600000.0,10400000.0,
Other Income Expense,-600000.0,2000000.0,3000000.0,2600000.0,500000.0,
Other Non Operating Income Expenses,,,,-200000.0,-100000.0,100000.0
Earnings From Equity Interest,900000.0,800000.0,1100000.0,1700000.0,500000.0,
Gain On Sale Of Security,-1500000.0,1200000.0,1700000.0,1100000.0,100000.0,
Net Non Operating Interest Income Expense,-1600000.0,-1900000.0,-2300000.0,-2800000.0,-2400000.0,
Interest Expense Non Operating,2500000.0,2200000.0,2700000.0,3200000.0,3400000.0,
Interest Income Non Operating,900000.0,300000.0,400000.0,400000.0,1000000.0,
Operating Income,6900000.0,9300000.0,28600000.0,16800000.0,12300000.0,
Operating Expense,21500000.0,22200000.0,27200000.0,20200000.0,18700000.0,
Selling General And Administration,21500000.0,22200000.0,27200000.0,20200000.0,18700000.0,
Gross Profit,28400000.0,31500000.0,55800000.0,37000000.0,31000000.0,
Cost Of Revenue,351900000.0,302700000.0,298600000.0,287000000.0,266600000.0,
Total Revenue,380300000.0,334200000.0,354400000.0,324000000.0,297600000.0,
Operating Revenue,380300000.0,334200000.0,354400000.0,324000000.0,297600000.0,
