,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-26040000.0,6720000.0,-1470000.0,-1050000.0,-1477272.727273
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.295455
Normalized EBITDA,78000000.0,83000000.0,20000000.0,130000000.0,144000000.0
Total Unusual Items,-124000000.0,32000000.0,-7000000.0,-5000000.0,-5000000.0
Total Unusual Items Excluding Goodwill,-124000000.0,32000000.0,-7000000.0,-5000000.0,-5000000.0
Net Income From Continuing Operation Net Minority Interest,-159000000.0,-4000000.0,-126000000.0,-21000000.0,15000000.0
Reconciled Depreciation,72000000.0,69000000.0,75000000.0,70000000.0,75000000.0
Reconciled Cost Of Revenue,1276000000.0,1209000000.0,1264000000.0,1306000000.0,1331000000.0
EBITDA,-46000000.0,115000000.0,13000000.0,125000000.0,139000000.0
EBIT,-118000000.0,46000000.0,-62000000.0,55000000.0,64000000.0
Net Interest Income,-21000000.0,-19000000.0,-19000000.0,-21000000.0,-20000000.0
Interest Expense,21000000.0,19000000.0,19000000.0,21000000.0,20000000.0
Normalized Income,-61040000.0,-29280000.0,-120470000.0,-17050000.0,18522727.272727
Net Income From Continuing And Discontinued Operation,-158000000.0,-5000000.0,-141000000.0,-33000000.0,22000000.0
Total Expenses,1454000000.0,1400000000.0,1508000000.0,1493000000.0,1535000000.0
Total Operating Income As Reported,-120000000.0,42000000.0,-63000000.0,42000000.0,34000000.0
Diluted Average Shares,173000000.0,172000000.0,172000000.0,172000000.0,173000000.0
Basic Average Shares,173000000.0,172000000.0,172000000.0,172000000.0,172000000.0
Diluted EPS,-0.92,-0.03,-0.82,-0.19,0.13
Basic EPS,-0.92,-0.03,-0.82,-0.19,0.13
Diluted NI Availto Com Stockholders,-158000000.0,-5000000.0,-141000000.0,-33000000.0,22000000.0
Net Income Common Stockholders,-158000000.0,-5000000.0,-141000000.0,-33000000.0,22000000.0
Net Income,-158000000.0,-5000000.0,-141000000.0,-33000000.0,22000000.0
Minority Interests,-13000000.0,-16000000.0,-16000000.0,-16000000.0,-16000000.0
Net Income Including Noncontrolling Interests,-145000000.0,11000000.0,-125000000.0,-17000000.0,38000000.0
Net Income Discontinuous Operations,1000000.0,-1000000.0,-15000000.0,-12000000.0,7000000.0
Net Income Continuous Operations,-146000000.0,12000000.0,-110000000.0,-5000000.0,31000000.0
Tax Provision,7000000.0,15000000.0,29000000.0,39000000.0,13000000.0
Pretax Income,-139000000.0,27000000.0,-81000000.0,34000000.0,44000000.0
Other Income Expense,-122000000.0,36000000.0,-6000000.0,8000000.0,25000000.0
Other Non Operating Income Expenses,4000000.0,3000000.0,-1000000.0,8000000.0,12000000.0
Special Income Charges,-124000000.0,32000000.0,-7000000.0,-5000000.0,-5000000.0
Other Special Charges,,-33000000.0,,,
Write Off,77000000.0,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,47000000.0,1000000.0,-32000000.0,5000000.0,5000000.0
Earnings From Equity Interest,-2000000.0,1000000.0,2000000.0,5000000.0,18000000.0
Net Non Operating Interest Income Expense,-21000000.0,-19000000.0,-19000000.0,-21000000.0,-20000000.0
Interest Expense Non Operating,21000000.0,19000000.0,19000000.0,21000000.0,20000000.0
Operating Income,4000000.0,10000000.0,-56000000.0,47000000.0,39000000.0
Operating Expense,178000000.0,191000000.0,244000000.0,187000000.0,204000000.0
Other Operating Expenses,-15000000.0,-7000000.0,48000000.0,7000000.0,-5000000.0
Research And Development,33000000.0,32000000.0,30000000.0,27000000.0,33000000.0
Selling General And Administration,160000000.0,166000000.0,166000000.0,153000000.0,176000000.0
Gross Profit,182000000.0,201000000.0,188000000.0,234000000.0,243000000.0
Cost Of Revenue,1276000000.0,1209000000.0,1264000000.0,1306000000.0,1331000000.0
Total Revenue,1458000000.0,1410000000.0,1452000000.0,1540000000.0,1574000000.0
Operating Revenue,1458000000.0,1410000000.0,1452000000.0,1540000000.0,1574000000.0
