,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.126239,0.143178,0.076399,0.151354,0.15279
Normalized EBITDA,228900000.0,219900000.0,377700000.0,237100000.0,228000000.0
Net Income From Continuing Operation Net Minority Interest,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Reconciled Depreciation,25300000.0,24400000.0,25500000.0,18600000.0,18700000.0
Reconciled Cost Of Revenue,91200000.0,84100000.0,90300000.0,79900000.0,78200000.0
EBITDA,228900000.0,219900000.0,377700000.0,237100000.0,228000000.0
EBIT,203600000.0,195500000.0,352200000.0,218500000.0,209300000.0
Net Interest Income,28500000.0,27300000.0,20200000.0,25300000.0,23700000.0
Interest Income,28500000.0,27300000.0,22000000.0,25300000.0,23700000.0
Normalized Income,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Net Income From Continuing And Discontinued Operation,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Total Expenses,461600000.0,442300000.0,449400000.0,416600000.0,418100000.0
Total Operating Income As Reported,203600000.0,195500000.0,254300000.0,218500000.0,209300000.0
Diluted Average Shares,110400000.0,111400000.0,112100000.0,113400000.0,113600000.0
Basic Average Shares,107100000.0,107900000.0,109200000.0,110500000.0,111100000.0
Diluted EPS,1.84,1.71,2.3,1.83,1.74
Basic EPS,1.89,1.77,2.36,1.87,1.78
Diluted NI Availto Com Stockholders,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Net Income Common Stockholders,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Net Income,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Net Income Including Noncontrolling Interests,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Net Income Continuous Operations,202800000.0,190900000.0,257500000.0,206900000.0,197400000.0
Tax Provision,29300000.0,31900000.0,21300000.0,36900000.0,35600000.0
Pretax Income,232100000.0,222800000.0,278800000.0,243800000.0,233000000.0
Net Non Operating Interest Income Expense,28500000.0,27300000.0,20200000.0,25300000.0,23700000.0
Interest Income Non Operating,28500000.0,27300000.0,22000000.0,25300000.0,23700000.0
Operating Income,203600000.0,195500000.0,254300000.0,218500000.0,209300000.0
Operating Expense,370400000.0,358200000.0,359100000.0,336700000.0,339900000.0
Research And Development,112800000.0,102100000.0,101100000.0,97500000.0,97100000.0
Selling General And Administration,257600000.0,256100000.0,258000000.0,239200000.0,242800000.0
Selling And Marketing Expense,227800000.0,225400000.0,232100000.0,208900000.0,215700000.0
General And Administrative Expense,29800000.0,30700000.0,25900000.0,30300000.0,27100000.0
Other Gand A,29800000.0,30700000.0,25900000.0,30300000.0,27100000.0
Gross Profit,574000000.0,553700000.0,613400000.0,555200000.0,549200000.0
Cost Of Revenue,91200000.0,84100000.0,90300000.0,79900000.0,78200000.0
Total Revenue,665200000.0,637800000.0,703700000.0,635100000.0,627400000.0
Operating Revenue,665200000.0,637800000.0,703700000.0,635100000.0,627400000.0
