,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-15102.573248,291992.0,-7608.805258,-251114.0,220089.037991
Tax Rate For Calcs,0.209758,0.226,0.205643,0.206,0.334482
Total Unusual Items,-72000.0,1292000.0,-37000.0,-1219000.0,658000.0
Total Unusual Items Excluding Goodwill,-72000.0,1292000.0,-37000.0,-1219000.0,658000.0
Net Income From Continuing Operation Net Minority Interest,217715000.0,195014000.0,190426000.0,181555000.0,-14028000.0
Reconciled Depreciation,13530000.0,11543000.0,12860000.0,13338000.0,16356000.0
Net Interest Income,459561000.0,454384000.0,454994000.0,440740000.0,434998000.0
Interest Expense,312081000.0,312381000.0,344136000.0,369767000.0,366244000.0
Interest Income,771642000.0,766765000.0,799130000.0,810507000.0,801242000.0
Normalized Income,217771897.426752,194013992.0,190455391.194742,182522886.0,-14465910.962009
Net Income From Continuing And Discontinued Operation,217715000.0,195014000.0,190426000.0,181555000.0,-14028000.0
Diluted Average Shares,139502000.0,141775000.0,142694000.0,143979000.0,145565000.0
Basic Average Shares,138891000.0,140684000.0,141555000.0,143144000.0,145565000.0
Diluted EPS,1.48,1.3,1.25,1.18,-0.16
Basic EPS,1.49,1.31,1.26,1.19,-0.16
Diluted NI Availto Com Stockholders,206320000.0,183691000.0,178848000.0,169628000.0,-23741000.0
Net Income Common Stockholders,206320000.0,183691000.0,178848000.0,169628000.0,-23741000.0
Preferred Stock Dividends,11395000.0,11323000.0,11578000.0,11927000.0,9713000.0
Net Income,217715000.0,195014000.0,190426000.0,181555000.0,-14028000.0
Minority Interests,596000.0,142000.0,1049000.0,871000.0,652000.0
Net Income Including Noncontrolling Interests,217119000.0,194872000.0,189377000.0,180684000.0,-14680000.0
Net Income Continuous Operations,217119000.0,194872000.0,189377000.0,180684000.0,-14680000.0
Tax Provision,57631000.0,57023000.0,49026000.0,46912000.0,-7378000.0
Pretax Income,274750000.0,251895000.0,238403000.0,227596000.0,-22058000.0
Special Income Charges,-72000.0,1292000.0,-37000.0,-1219000.0,658000.0
Gain On Sale Of Business,,,0.0,0.0,
Restructuring And Mergern Acquisition,72000.0,-1292000.0,37000.0,1219000.0,-658000.0
Gain On Sale Of Security,0.0,-2200000.0,0.0,-8700000.0,-256660000.0
Depreciation Amortization Depletion Income Statement,2627000.0,2627000.0,2888000.0,2907000.0,2907000.0
Depreciation And Amortization In Income Statement,2627000.0,2627000.0,2888000.0,2907000.0,2907000.0
Amortization,2627000.0,2627000.0,2888000.0,2907000.0,2907000.0
Amortization Of Intangibles Income Statement,2627000.0,2627000.0,2888000.0,2907000.0,2907000.0
Selling General And Administration,199716000.0,194054000.0,192952000.0,192196000.0,185900000.0
General And Administrative Expense,199716000.0,194054000.0,192952000.0,192196000.0,185900000.0
Insurance And Claims,7534000.0,8544000.0,8227000.0,7382000.0,6493000.0
Salaries And Wages,192182000.0,185510000.0,184725000.0,184814000.0,179407000.0
Total Revenue,593696000.0,568650000.0,580581000.0,556020000.0,306147000.0
Operating Revenue,593696000.0,568650000.0,580581000.0,556020000.0,306147000.0
Occupancy And Equipment,48589000.0,48652000.0,47251000.0,46977000.0,46415000.0
Professional Expense And Contract Services Expense,10197000.0,9779000.0,11949000.0,10854000.0,15655000.0
Other Non Interest Expense,54500000.0,52014000.0,54234000.0,50837000.0,51582000.0
