,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,2173.383176,-3497.88975,-11691.552063,-80908.829493,25250.0
Tax Rate For Calcs,0.002917,0.017577,0.02044,0.063558,0.25
Normalized EBITDA,-78178000.0,-59957000.0,-50608000.0,-50772000.0,-37334000.0
Total Unusual Items,745000.0,-199000.0,-572000.0,-1273000.0,101000.0
Total Unusual Items Excluding Goodwill,745000.0,-199000.0,-572000.0,-1273000.0,101000.0
Net Income From Continuing Operation Net Minority Interest,-78952000.0,-60754000.0,-51854000.0,-50802000.0,-39812000.0
Reconciled Depreciation,1696000.0,1634000.0,1704000.0,2172000.0,1640000.0
EBITDA,-77433000.0,-60156000.0,-51180000.0,-52045000.0,-37233000.0
EBIT,-79129000.0,-61790000.0,-52884000.0,-54217000.0,-38873000.0
Net Interest Income,7419000.0,8363000.0,10251000.0,10550000.0,6950000.0
Interest Expense,54000.0,51000.0,52000.0,33000.0,824000.0
Interest Income,7473000.0,8414000.0,10303000.0,10583000.0,7774000.0
Normalized Income,-79694826.616824,-60558497.88975,-51293691.552063,-49609908.829493,-39887750.0
Net Income From Continuing And Discontinued Operation,-78952000.0,-60754000.0,-51854000.0,-50802000.0,-39812000.0
Total Expenses,90267000.0,79982000.0,70799000.0,66203000.0,56109000.0
Total Operating Income As Reported,-86602000.0,-70204000.0,-67663000.0,-63846000.0,-46647000.0
Diluted Average Shares,69252009.0,69196945.0,69051745.0,68988858.0,51992034.0
Basic Average Shares,69252009.0,69196945.0,69051745.0,68988858.0,51992034.0
Diluted EPS,-1.14,-0.88,-0.75,-0.74,-0.77
Basic EPS,-1.14,-0.88,-0.75,-0.74,-0.77
Diluted NI Availto Com Stockholders,-78952000.0,-60754000.0,-51854000.0,-50802000.0,-39812000.0
Net Income Common Stockholders,-78952000.0,-60754000.0,-51854000.0,-50802000.0,-39812000.0
Net Income,-78952000.0,-60754000.0,-51854000.0,-50802000.0,-39812000.0
Net Income Including Noncontrolling Interests,-78952000.0,-60754000.0,-51854000.0,-50802000.0,-39812000.0
Net Income Continuous Operations,-78952000.0,-60754000.0,-51854000.0,-50802000.0,-39812000.0
Tax Provision,-231000.0,-1087000.0,-1082000.0,-3448000.0,115000.0
Pretax Income,-79183000.0,-61841000.0,-52936000.0,-54250000.0,-39697000.0
Other Income Expense,745000.0,-199000.0,3904000.0,-1273000.0,101000.0
Special Income Charges,,,0.0,-954000.0,
Other Special Charges,,,0.0,954000.0,
Gain On Sale Of Security,745000.0,-199000.0,-572000.0,-319000.0,101000.0
Net Non Operating Interest Income Expense,7419000.0,8363000.0,10251000.0,10550000.0,6950000.0
Interest Expense Non Operating,54000.0,51000.0,52000.0,33000.0,824000.0
Interest Income Non Operating,7473000.0,8414000.0,10303000.0,10583000.0,7774000.0
Operating Income,-87347000.0,-70005000.0,-67091000.0,-63527000.0,-46748000.0
Operating Expense,90267000.0,79982000.0,70799000.0,66203000.0,56109000.0
Research And Development,71029000.0,59058000.0,49778000.0,48265000.0,40059000.0
Selling General And Administration,19238000.0,20924000.0,21021000.0,17938000.0,16050000.0
General And Administrative Expense,19238000.0,20924000.0,21021000.0,17938000.0,16050000.0
Other Gand A,6900000.0,8621000.0,10116000.0,7343000.0,5860000.0
Salaries And Wages,12338000.0,12303000.0,10905000.0,10595000.0,10190000.0
Total Revenue,2920000.0,9977000.0,3708000.0,2676000.0,9361000.0
Operating Revenue,2920000.0,9977000.0,3708000.0,2676000.0,9361000.0
