,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31
Tax Effect Of Unusual Items,0.0,901.5,-65.25,0.0,0.0
Tax Rate For Calcs,0.0,0.25,0.25,0.0,0.0
Normalized EBITDA,-1964088.0,-805673.0,-1583508.0,-1662383.0,-1644061.0
Total Unusual Items,3761.0,3606.0,-261.0,12150.0,243.0
Total Unusual Items Excluding Goodwill,3761.0,3606.0,-261.0,12150.0,243.0
Net Income From Continuing Operation Net Minority Interest,-2008556.0,-107870.0,-1660801.0,-1688229.0,-1655904.0
Reconciled Depreciation,10553.0,121182.0,11561.0,11740.0,12014.0
Reconciled Cost Of Revenue,8306222.0,8903569.0,8090509.0,8157735.0,7692094.0
EBITDA,-1960327.0,-802067.0,-1583769.0,-1650233.0,-1643818.0
EBIT,-1970880.0,-923249.0,-1595330.0,-1661973.0,-1655832.0
Net Interest Income,-46744.0,-17604.0,-63055.0,-16350.0,20013.0
Interest Expense,51881.0,68156.0,67325.0,28578.0,0.0
Interest Income,5137.0,50552.0,4270.0,12228.0,20013.0
Normalized Income,-2012317.0,-110574.5,-1660605.25,-1700379.0,-1656147.0
Net Income From Continuing And Discontinued Operation,-2008556.0,-107870.0,-1660801.0,-1688229.0,-1655904.0
Total Expenses,10447673.0,11220408.0,10148186.0,10149929.0,10050072.0
Rent Expense Supplemental,31621.0,-77334.0,33140.0,33744.0,33196.0
Total Operating Income As Reported,-1988930.0,-979619.0,-1614107.0,-1691166.0,-1676089.0
Diluted Average Shares,57289873.0,,53326531.0,52712850.0,52660051.0
Basic Average Shares,57289873.0,,53326531.0,52712850.0,52660051.0
Diluted EPS,-0.03506,,-0.03,-0.03,-0.03
Basic EPS,-0.03506,,-0.03,-0.03,-0.03
Diluted NI Availto Com Stockholders,-2008556.0,-107870.0,-1660801.0,-1688229.0,-1655904.0
Net Income Common Stockholders,-2008556.0,-107870.0,-1660801.0,-1688229.0,-1655904.0
Net Income,-2008556.0,-107870.0,-1660801.0,-1688229.0,-1655904.0
Minority Interests,14205.0,-7623.0,1911.0,2322.0,-72.0
Net Income Including Noncontrolling Interests,-2022761.0,-100247.0,-1662712.0,-1690551.0,-1655832.0
Net Income Continuous Operations,-2022761.0,-100247.0,-1662712.0,-1690551.0,-1655832.0
Tax Provision,0.0,-891158.0,57.0,0.0,0.0
Pretax Income,-2022761.0,-991405.0,-1662655.0,-1690551.0,-1655832.0
Other Income Expense,12913.0,5818.0,14507.0,16965.0,244.0
Other Non Operating Income Expenses,9152.0,2212.0,14768.0,4815.0,1.0
Gain On Sale Of Security,3761.0,3606.0,-261.0,12150.0,243.0
Net Non Operating Interest Income Expense,-46744.0,-17604.0,-63055.0,-16350.0,20013.0
Interest Expense Non Operating,51881.0,68156.0,67325.0,28578.0,0.0
Interest Income Non Operating,5137.0,50552.0,4270.0,12228.0,20013.0
Operating Income,-1988930.0,-979619.0,-1614107.0,-1691166.0,-1676089.0
Operating Expense,2141451.0,2316839.0,2057677.0,1992194.0,2357978.0
Provision For Doubtful Accounts,307967.0,,,,0.0
Depreciation Amortization Depletion Income Statement,10553.0,121182.0,11561.0,11740.0,12014.0
Depreciation And Amortization In Income Statement,10553.0,121182.0,11561.0,11740.0,12014.0
Research And Development,172652.0,126766.0,146735.0,180273.0,178993.0
Selling General And Administration,1650279.0,1629278.0,1899381.0,1800181.0,2166971.0
Selling And Marketing Expense,12106.0,1674.0,140478.0,71582.0,62524.0
General And Administrative Expense,1638173.0,1627604.0,1758903.0,1728599.0,2104447.0
Other Gand A,866760.0,546743.0,929483.0,897345.0,1231939.0
Rent And Landing Fees,31621.0,-77334.0,33140.0,33744.0,33196.0
Salaries And Wages,739792.0,1158195.0,796280.0,797510.0,839312.0
Gross Profit,152521.0,1337220.0,443570.0,301028.0,681889.0
Cost Of Revenue,8306222.0,8903569.0,8090509.0,8157735.0,7692094.0
Total Revenue,8458743.0,10240789.0,8534079.0,8458763.0,8373983.0
Operating Revenue,8458743.0,10240789.0,8534079.0,8458763.0,8373983.0
