,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-16170000.0,-5460000.0,-1045454.545455,-23940000.0,7560000.0,
Tax Rate For Calcs,0.21,0.21,0.348485,0.21,0.21,
Normalized EBITDA,148000000.0,439000000.0,455000000.0,531000000.0,162000000.0,
Total Unusual Items,-77000000.0,-26000000.0,-3000000.0,-114000000.0,36000000.0,
Total Unusual Items Excluding Goodwill,-77000000.0,-26000000.0,-3000000.0,-114000000.0,36000000.0,
Net Income From Continuing Operation Net Minority Interest,-81000000.0,42000000.0,82000000.0,-8000000.0,48000000.0,
Reconciled Depreciation,-54000000.0,179000000.0,176000000.0,210000000.0,-48000000.0,
Reconciled Cost Of Revenue,324000000.0,541000000.0,530000000.0,591000000.0,323000000.0,
EBITDA,71000000.0,413000000.0,452000000.0,417000000.0,198000000.0,
EBIT,71000000.0,234000000.0,276000000.0,207000000.0,198000000.0,
Net Interest Income,-54000000.0,-73000000.0,-72000000.0,-72000000.0,-54000000.0,
Interest Expense,56000000.0,78000000.0,78000000.0,97000000.0,56000000.0,
Interest Income,2000000.0,5000000.0,6000000.0,9000000.0,2000000.0,
Normalized Income,-20170000.0,62540000.0,83954545.454545,82060000.0,19560000.0,
Net Income From Continuing And Discontinued Operation,7000000.0,42000000.0,82000000.0,-8000000.0,94000000.0,
Total Expenses,439000000.0,793000000.0,793000000.0,837000000.0,438000000.0,
Total Operating Income As Reported,110000000.0,230000000.0,256000000.0,256000000.0,163000000.0,
Diluted Average Shares,202000000.0,203000000.0,203000000.0,,203000000.0,203000000.0
Basic Average Shares,202000000.0,201000000.0,200000000.0,,200000000.0,200000000.0
Diluted EPS,0.04,0.2,0.4,,0.46,0.23
Basic EPS,0.04,0.21,0.41,,0.47,0.23
Diluted NI Availto Com Stockholders,7000000.0,42000000.0,82000000.0,-8000000.0,94000000.0,
Net Income Common Stockholders,7000000.0,42000000.0,82000000.0,-8000000.0,94000000.0,
Net Income,7000000.0,42000000.0,82000000.0,-8000000.0,94000000.0,
Minority Interests,-35000000.0,-43000000.0,-47000000.0,-34000000.0,-29000000.0,
Net Income Including Noncontrolling Interests,42000000.0,85000000.0,128000000.0,27000000.0,123000000.0,
Net Income Discontinuous Operations,88000000.0,,,,46000000.0,
Net Income Continuous Operations,-46000000.0,85000000.0,128000000.0,27000000.0,77000000.0,
Tax Provision,61000000.0,71000000.0,69000000.0,83000000.0,65000000.0,
Pretax Income,15000000.0,156000000.0,198000000.0,110000000.0,142000000.0,
Other Income Expense,-79000000.0,-27000000.0,-4000000.0,-112000000.0,33000000.0,
Other Non Operating Income Expenses,-2000000.0,-1000000.0,-1000000.0,2000000.0,-3000000.0,
Special Income Charges,-38000000.0,-26000000.0,-18000000.0,-38000000.0,0.0,
Gain On Sale Of Business,,,,0.0,0.0,
Other Special Charges,,,,1000000.0,,
Restructuring And Mergern Acquisition,38000000.0,26000000.0,18000000.0,,0.0,3000000.0
Gain On Sale Of Security,-39000000.0,,15000000.0,-72000000.0,36000000.0,-5000000.0
Net Non Operating Interest Income Expense,-54000000.0,-73000000.0,-72000000.0,-72000000.0,-54000000.0,
Interest Expense Non Operating,56000000.0,78000000.0,78000000.0,97000000.0,56000000.0,
Interest Income Non Operating,2000000.0,5000000.0,6000000.0,9000000.0,2000000.0,
Operating Income,147000000.0,257000000.0,274000000.0,293000000.0,163000000.0,
Operating Expense,115000000.0,252000000.0,263000000.0,246000000.0,115000000.0,
Other Operating Expenses,2000000.0,,,,,
Research And Development,12000000.0,53000000.0,55000000.0,57000000.0,9000000.0,
Selling General And Administration,101000000.0,199000000.0,208000000.0,189000000.0,106000000.0,
Gross Profit,262000000.0,509000000.0,537000000.0,539000000.0,278000000.0,
Cost Of Revenue,324000000.0,541000000.0,530000000.0,591000000.0,323000000.0,
Total Revenue,586000000.0,1050000000.0,1067000000.0,1130000000.0,601000000.0,
Operating Revenue,586000000.0,1050000000.0,1067000000.0,1130000000.0,601000000.0,
