,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-1650000.0,-4200000.0,-450000.0,-4050000.0,-450000.0,
Tax Rate For Calcs,0.15,0.15,0.15,0.15,0.15,
Normalized EBITDA,99000000.0,48000000.0,197000000.0,179000000.0,139000000.0,
Total Unusual Items,-11000000.0,-28000000.0,-3000000.0,-27000000.0,-3000000.0,
Total Unusual Items Excluding Goodwill,-11000000.0,-28000000.0,-3000000.0,-27000000.0,-3000000.0,
Net Income From Continuing Operation Net Minority Interest,-62000000.0,-212000000.0,-3000000.0,4000000.0,-151000000.0,
Reconciled Depreciation,107000000.0,106000000.0,106000000.0,110000000.0,110000000.0,
Reconciled Cost Of Revenue,485000000.0,443000000.0,463000000.0,426000000.0,447000000.0,
EBITDA,88000000.0,20000000.0,194000000.0,152000000.0,136000000.0,
EBIT,-19000000.0,-86000000.0,88000000.0,42000000.0,26000000.0,
Net Interest Income,-125000000.0,-91000000.0,-93000000.0,-96000000.0,-99000000.0,
Interest Expense,128000000.0,94000000.0,98000000.0,100000000.0,102000000.0,
Interest Income,3000000.0,3000000.0,5000000.0,4000000.0,3000000.0,
Normalized Income,-52650000.0,-188200000.0,-450000.0,26950000.0,-148450000.0,
Net Income From Continuing And Discontinued Operation,-62000000.0,-212000000.0,-3000000.0,4000000.0,-151000000.0,
Total Expenses,1267000000.0,1198000000.0,1194000000.0,1131000000.0,1176000000.0,
Total Operating Income As Reported,-11000000.0,-83000000.0,87000000.0,43000000.0,26000000.0,
Diluted Average Shares,353700000.0,352800000.0,352000000.0,353900000.0,351800000.0,
Basic Average Shares,353700000.0,352800000.0,352000000.0,351900000.0,351800000.0,
Diluted EPS,-0.18,-0.6,-0.01,0.01,-0.43,
Basic EPS,-0.18,-0.6,-0.01,0.01,-0.43,
Diluted NI Availto Com Stockholders,-62000000.0,-212000000.0,-3000000.0,4000000.0,-151000000.0,
Net Income Common Stockholders,-62000000.0,-212000000.0,-3000000.0,4000000.0,-151000000.0,
Net Income,-62000000.0,-212000000.0,-3000000.0,4000000.0,-151000000.0,
Minority Interests,-4000000.0,-1000000.0,-1000000.0,-4000000.0,-3000000.0,
Net Income Including Noncontrolling Interests,-58000000.0,-211000000.0,-2000000.0,8000000.0,-148000000.0,
Net Income Continuous Operations,-58000000.0,-211000000.0,-2000000.0,8000000.0,-148000000.0,
Tax Provision,-89000000.0,31000000.0,-8000000.0,-66000000.0,72000000.0,
Pretax Income,-147000000.0,-180000000.0,-10000000.0,-58000000.0,-76000000.0,
Other Income Expense,-33000000.0,-28000000.0,-3000000.0,-27000000.0,-17000000.0,
Other Non Operating Income Expenses,-22000000.0,,,,-14000000.0,
Special Income Charges,-9000000.0,-22000000.0,1000000.0,-22000000.0,0.0,
Gain On Sale Of Ppe,,0.0,0.0,,1000000.0,4000000.0
Other Special Charges,9000000.0,29000000.0,3000000.0,16000000.0,,1000000.0
Write Off,,,,,5000000.0,
Impairment Of Capital Assets,,,0.0,,,
Restructuring And Mergern Acquisition,,-7000000.0,-4000000.0,6000000.0,7000000.0,12000000.0
Gain On Sale Of Security,-2000000.0,-6000000.0,-4000000.0,-5000000.0,-3000000.0,
Net Non Operating Interest Income Expense,-125000000.0,-91000000.0,-93000000.0,-96000000.0,-99000000.0,
Interest Expense Non Operating,128000000.0,94000000.0,98000000.0,100000000.0,102000000.0,
Interest Income Non Operating,3000000.0,3000000.0,5000000.0,4000000.0,3000000.0,
Operating Income,11000000.0,-61000000.0,86000000.0,65000000.0,40000000.0,
Operating Expense,742000000.0,716000000.0,693000000.0,667000000.0,693000000.0,
Depreciation Amortization Depletion Income Statement,67000000.0,67000000.0,68000000.0,72000000.0,74000000.0,
Depreciation And Amortization In Income Statement,67000000.0,67000000.0,68000000.0,72000000.0,74000000.0,
Amortization,67000000.0,67000000.0,68000000.0,72000000.0,74000000.0,
Amortization Of Intangibles Income Statement,67000000.0,67000000.0,68000000.0,72000000.0,74000000.0,
Research And Development,96000000.0,86000000.0,93000000.0,84000000.0,84000000.0,
Selling General And Administration,579000000.0,563000000.0,532000000.0,511000000.0,535000000.0,
Gross Profit,753000000.0,655000000.0,779000000.0,732000000.0,733000000.0,
Cost Of Revenue,525000000.0,482000000.0,501000000.0,464000000.0,483000000.0,
Total Revenue,1278000000.0,1137000000.0,1280000000.0,1196000000.0,1216000000.0,
Operating Revenue,1272000000.0,1133000000.0,3993000000.0,1192000000.0,1213000000.0,
