,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Tax Effect Of Unusual Items,-1250129.163333,-449934.0,-417850.033281,-1191452.0,-1010602.992865
Tax Rate For Calcs,0.244883,0.246,0.241253,0.244,0.243226
Normalized EBITDA,426229000.0,477468000.0,589752000.0,395290000.0,402825000.0
Total Unusual Items,-5105000.0,-1829000.0,-1732000.0,-4883000.0,-4155000.0
Total Unusual Items Excluding Goodwill,-5105000.0,-1829000.0,-1732000.0,-4883000.0,-4155000.0
Net Income From Continuing Operation Net Minority Interest,260875000.0,305052000.0,393270000.0,242179000.0,252556000.0
Reconciled Depreciation,71165000.0,72033000.0,69967000.0,67022000.0,65314000.0
Reconciled Cost Of Revenue,1696773000.0,1734148000.0,2153967000.0,1524456000.0,1573910000.0
EBITDA,421124000.0,475639000.0,588020000.0,390407000.0,398670000.0
EBIT,349959000.0,403606000.0,518053000.0,323385000.0,333356000.0
Net Interest Income,1413000.0,3547000.0,1994000.0,1674000.0,4526000.0
Interest Income,1413000.0,3547000.0,1994000.0,1674000.0,4526000.0
Normalized Income,264729870.836667,306431066.0,394584149.966719,245870548.0,255700397.007135
Net Income From Continuing And Discontinued Operation,260875000.0,305052000.0,393270000.0,242179000.0,252556000.0
Total Expenses,2438510000.0,2444761000.0,2969566000.0,2206715000.0,2218731000.0
Total Operating Income As Reported,344854000.0,401777000.0,516321000.0,318502000.0,329201000.0
Diluted Average Shares,45112000.0,45508000.0,46476000.0,47092000.0,47667000.0
Basic Average Shares,44955000.0,45362000.0,46270000.0,46928000.0,47505000.0
Diluted EPS,5.78,6.7,8.46,5.14,5.3
Basic EPS,5.8,6.72,8.5,5.16,5.32
Diluted NI Availto Com Stockholders,260875000.0,305052000.0,393270000.0,242179000.0,252556000.0
Net Income Common Stockholders,260875000.0,305052000.0,393270000.0,242179000.0,252556000.0
Net Income,260875000.0,305052000.0,393270000.0,242179000.0,252556000.0
Net Income Including Noncontrolling Interests,260875000.0,305052000.0,393270000.0,242179000.0,252556000.0
Net Income Continuous Operations,260875000.0,305052000.0,393270000.0,242179000.0,252556000.0
Earnings From Equity Interest Net Of Tax,-597000.0,-628000.0,,,0.0
Tax Provision,84795000.0,99644000.0,125045000.0,77997000.0,81171000.0
Pretax Income,346267000.0,405324000.0,518315000.0,320176000.0,333727000.0
Other Income Expense,-5105000.0,-1829000.0,-1732000.0,-4883000.0,-4155000.0
Special Income Charges,-5105000.0,-1829000.0,-1732000.0,-4883000.0,-4155000.0
Other Special Charges,5105000.0,1829000.0,1732000.0,4883000.0,4155000.0
Net Non Operating Interest Income Expense,1413000.0,3547000.0,1994000.0,1674000.0,4526000.0
Interest Income Non Operating,1413000.0,3547000.0,1994000.0,1674000.0,4526000.0
Operating Income,349959000.0,403606000.0,518053000.0,323385000.0,333356000.0
Operating Expense,741737000.0,710613000.0,815599000.0,682259000.0,644821000.0
Selling General And Administration,741737000.0,710613000.0,815599000.0,682259000.0,644821000.0
Gross Profit,1091696000.0,1114219000.0,1333652000.0,1005644000.0,978177000.0
Cost Of Revenue,1696773000.0,1734148000.0,2153967000.0,1524456000.0,1573910000.0
Total Revenue,2788469000.0,2848367000.0,3487619000.0,2530100000.0,2552087000.0
Operating Revenue,2788469000.0,2848367000.0,3487619000.0,2530100000.0,2552087000.0
