,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-283900.928793,-1242000.0,-9093000.0,-4431000.0,-3750000.0,
Tax Rate For Calcs,0.021672,0.23,0.21,0.21,0.060386,
Normalized EBITDA,168000000.0,110900000.0,81600000.0,206600000.0,214300000.0,
Total Unusual Items,-13100000.0,-5400000.0,-43300000.0,-21100000.0,-62100000.0,
Total Unusual Items Excluding Goodwill,-13100000.0,-5400000.0,-43300000.0,-21100000.0,-62100000.0,
Net Income From Continuing Operation Net Minority Interest,92600000.0,34100000.0,-800000.0,124300000.0,76100000.0,
Reconciled Depreciation,37400000.0,38000000.0,44200000.0,47300000.0,48900000.0,
Reconciled Cost Of Revenue,557600000.0,501100000.0,468000000.0,557600000.0,587400000.0,
EBITDA,154900000.0,105500000.0,38300000.0,185500000.0,152200000.0,
EBIT,117500000.0,67500000.0,-5900000.0,138200000.0,103300000.0,
Net Interest Income,-900000.0,-3800000.0,-3600000.0,-5300000.0,-6400000.0,
Interest Expense,20600000.0,20500000.0,20500000.0,20600000.0,20500000.0,
Interest Income,19700000.0,16700000.0,16900000.0,15300000.0,14100000.0,
Normalized Income,105416099.071207,38258000.0,33407000.0,140969000.0,134450000.0,
Net Income From Continuing And Discontinued Operation,92600000.0,34100000.0,-800000.0,124300000.0,76100000.0,
Total Expenses,1218500000.0,1133900000.0,1130700000.0,1219600000.0,1247700000.0,
Total Operating Income As Reported,94100000.0,45000000.0,-14200000.0,125700000.0,87600000.0,
Diluted Average Shares,335900000.0,332700000.0,322600000.0,324600000.0,323800000.0,
Basic Average Shares,329400000.0,325100000.0,322600000.0,319200000.0,319300000.0,
Diluted EPS,0.28,0.1,-0.00248,0.38,0.24,
Basic EPS,0.28,0.1,-0.00248,0.39,0.24,
Diluted NI Availto Com Stockholders,92600000.0,34100000.0,-800000.0,124300000.0,76100000.0,
Net Income Common Stockholders,92600000.0,34100000.0,-800000.0,124300000.0,76100000.0,
Net Income,92600000.0,34100000.0,-800000.0,124300000.0,76100000.0,
Net Income Including Noncontrolling Interests,92600000.0,34100000.0,-800000.0,124300000.0,76100000.0,
Net Income Continuous Operations,92600000.0,34100000.0,-800000.0,124300000.0,76100000.0,
Earnings From Equity Interest Net Of Tax,-2200000.0,-2100000.0,-2100000.0,-3700000.0,-1700000.0,
Tax Provision,2100000.0,10800000.0,-27700000.0,-10400000.0,5000000.0,
Pretax Income,96900000.0,47000000.0,-26400000.0,117600000.0,82800000.0,
Other Income Expense,-14700000.0,-4900000.0,-41000000.0,-22300000.0,-60900000.0,
Other Non Operating Income Expenses,-1600000.0,500000.0,2300000.0,-1200000.0,1200000.0,
Special Income Charges,-18400000.0,-10700000.0,-32400000.0,-19500000.0,-62500000.0,
Gain On Sale Of Business,,,,0.0,0.0,0.0
Restructuring And Mergern Acquisition,18400000.0,10700000.0,32400000.0,19500000.0,62500000.0,
Gain On Sale Of Security,5300000.0,5300000.0,-10900000.0,-1600000.0,400000.0,
Net Non Operating Interest Income Expense,-900000.0,-3800000.0,-3600000.0,-5300000.0,-6400000.0,
Interest Expense Non Operating,20600000.0,20500000.0,20500000.0,20600000.0,20500000.0,
Interest Income Non Operating,19700000.0,16700000.0,16900000.0,15300000.0,14100000.0,
Operating Income,112500000.0,55700000.0,18200000.0,145200000.0,150100000.0,
Operating Expense,660900000.0,632800000.0,662700000.0,662000000.0,660300000.0,
Research And Development,290600000.0,274600000.0,296600000.0,289100000.0,288500000.0,
Selling General And Administration,370300000.0,358200000.0,366100000.0,372900000.0,371800000.0,
Selling And Marketing Expense,308200000.0,297400000.0,305400000.0,310900000.0,311500000.0,
General And Administrative Expense,62100000.0,60800000.0,60700000.0,62000000.0,60300000.0,
Other Gand A,62100000.0,60800000.0,60700000.0,62000000.0,60300000.0,
Gross Profit,773400000.0,688500000.0,680900000.0,807200000.0,810400000.0,
Cost Of Revenue,557600000.0,501100000.0,468000000.0,557600000.0,587400000.0,
Total Revenue,1331000000.0,1189600000.0,1148900000.0,1364800000.0,1397800000.0,
Operating Revenue,1331000000.0,1189600000.0,1148900000.0,1364800000.0,1397800000.0,
