,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.033627,0.21,0.0,
Normalized EBITDA,-2423000.0,-2364000.0,-3626000.0,-3668000.0,-3819000.0,
Net Income From Continuing Operation Net Minority Interest,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Reconciled Depreciation,228000.0,227000.0,223000.0,290000.0,307000.0,
Reconciled Cost Of Revenue,1065000.0,838000.0,888000.0,1100000.0,661000.0,
EBITDA,-2423000.0,-2364000.0,-3626000.0,-3668000.0,-3819000.0,
EBIT,-2651000.0,-2591000.0,-3849000.0,-3958000.0,-4126000.0,
Net Interest Income,159000.0,55000.0,225000.0,135000.0,94000.0,
Interest Income,159000.0,55000.0,225000.0,135000.0,94000.0,
Normalized Income,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Net Income From Continuing And Discontinued Operation,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Total Expenses,9205000.0,8730000.0,9292000.0,9149000.0,8634000.0,
Total Operating Income As Reported,-2651000.0,-2591000.0,-3849000.0,-3958000.0,-4126000.0,
Diluted Average Shares,8093000.0,7046000.0,6617000.0,,5945000.0,4751000.0
Basic Average Shares,8093000.0,7046000.0,6617000.0,,5945000.0,4751000.0
Diluted EPS,-0.31,-0.38,-0.53,,-0.68,-1.03
Basic EPS,-0.31,-0.38,-0.53,,-0.68,-1.03
Diluted NI Availto Com Stockholders,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Net Income Common Stockholders,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Net Income,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Net Income Including Noncontrolling Interests,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Net Income Continuous Operations,-2497000.0,-2655000.0,-3506000.0,-4032000.0,-4032000.0,
Tax Provision,0.0,0.0,-122000.0,25000.0,0.0,
Pretax Income,-2497000.0,-2655000.0,-3628000.0,-4007000.0,-4032000.0,
Other Income Expense,-5000.0,-119000.0,-4000.0,,,
Other Non Operating Income Expenses,-5000.0,-119000.0,-4000.0,,,
Net Non Operating Interest Income Expense,159000.0,55000.0,225000.0,135000.0,94000.0,
Interest Income Non Operating,159000.0,55000.0,225000.0,135000.0,94000.0,
Operating Income,-2651000.0,-2591000.0,-3849000.0,-3958000.0,-4126000.0,
Operating Expense,8140000.0,7892000.0,8404000.0,8049000.0,7973000.0,
Research And Development,521000.0,635000.0,399000.0,1108000.0,1249000.0,
Selling General And Administration,7619000.0,7257000.0,8005000.0,6941000.0,6724000.0,
General And Administrative Expense,,,,,,6799000.0
Other Gand A,,,,,,6684000.0
Salaries And Wages,,,,,,115000.0
Gross Profit,5489000.0,5301000.0,4555000.0,4091000.0,3847000.0,
Cost Of Revenue,1065000.0,838000.0,888000.0,1100000.0,661000.0,
Total Revenue,6554000.0,6139000.0,5443000.0,5191000.0,4508000.0,
Operating Revenue,6554000.0,6139000.0,5443000.0,5191000.0,4508000.0,
