,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-3360.0,-2100.0,-21399150.754885,-4600.0,-13147789.974449
Tax Rate For Calcs,0.21,0.21,0.122089,0.115,0.132827
Normalized EBITDA,60709000.0,35740000.0,56525000.0,48689000.0,59728000.0
Total Unusual Items,-16000.0,-10000.0,-175275000.0,-40000.0,-98984000.0
Total Unusual Items Excluding Goodwill,-16000.0,-10000.0,-175275000.0,-40000.0,-98984000.0
Net Income From Continuing Operation Net Minority Interest,-30440000.0,-56130000.0,-177935000.0,-37320000.0,-113016000.0
Reconciled Depreciation,50698000.0,50361000.0,51622000.0,51866000.0,51317000.0
Reconciled Cost Of Revenue,746932000.0,722754000.0,760913000.0,794958000.0,751337000.0
EBITDA,60693000.0,35730000.0,-118750000.0,48649000.0,-39256000.0
EBIT,9995000.0,-14631000.0,-170372000.0,-3217000.0,-90573000.0
Net Interest Income,-35814000.0,-34360000.0,-32308000.0,-38969000.0,-39754000.0
Interest Expense,35814000.0,34360000.0,32308000.0,38969000.0,39754000.0
Normalized Income,-30427360.0,-56122100.0,-24059150.754885,-37284600.0,-27179789.974449
Net Income From Continuing And Discontinued Operation,-30440000.0,-56130000.0,-178044000.0,-42776000.0,-100835000.0
Total Expenses,866287000.0,837980000.0,886754000.0,945262000.0,865512000.0
Total Operating Income As Reported,10011000.0,-14621000.0,-170597000.0,-3177000.0,-91259000.0
Diluted Average Shares,324314678.0,321683440.0,321080571.0,321080571.0,322791242.0
Basic Average Shares,324314678.0,321683440.0,321080571.0,321080571.0,322791242.0
Diluted EPS,-0.09,-0.17,-0.55,-0.13,-0.31
Basic EPS,-0.09,-0.17,-0.55,-0.13,-0.31
Diluted NI Availto Com Stockholders,-30440000.0,-56130000.0,-178044000.0,-42776000.0,-100835000.0
Net Income Common Stockholders,-30440000.0,-56130000.0,-178044000.0,-42776000.0,-100835000.0
Net Income,-30440000.0,-56130000.0,-178044000.0,-42776000.0,-100835000.0
Minority Interests,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,-30440000.0,-56130000.0,-178044000.0,-42776000.0,-100835000.0
Net Income Discontinuous Operations,0.0,0.0,-109000.0,-5456000.0,12181000.0
Net Income Continuous Operations,-30440000.0,-56130000.0,-177935000.0,-37320000.0,-113016000.0
Tax Provision,4621000.0,7139000.0,-24745000.0,-4866000.0,-17311000.0
Pretax Income,-25819000.0,-48991000.0,-202680000.0,-42186000.0,-130327000.0
Other Income Expense,2575000.0,1557000.0,-175903000.0,2775000.0,-98418000.0
Special Income Charges,0.0,,-175500000.0,0.0,-99670000.0
Impairment Of Capital Assets,0.0,,175500000.0,0.0,99670000.0
Earnings From Equity Interest,2591000.0,1567000.0,-628000.0,2815000.0,566000.0
Gain On Sale Of Security,-16000.0,-10000.0,225000.0,-40000.0,686000.0
Net Non Operating Interest Income Expense,-35814000.0,-34360000.0,-32308000.0,-38969000.0,-39754000.0
Interest Expense Non Operating,35814000.0,34360000.0,32308000.0,38969000.0,39754000.0
Operating Income,7420000.0,-16188000.0,5531000.0,-5992000.0,7845000.0
Operating Expense,119355000.0,115226000.0,125841000.0,150304000.0,114175000.0
Depreciation Amortization Depletion Income Statement,50698000.0,50361000.0,51622000.0,51866000.0,51317000.0
Depreciation And Amortization In Income Statement,50698000.0,50361000.0,51622000.0,51866000.0,51317000.0
Selling General And Administration,68657000.0,64865000.0,74219000.0,98438000.0,62858000.0
Gross Profit,126775000.0,99038000.0,131372000.0,144312000.0,122020000.0
Cost Of Revenue,746932000.0,722754000.0,760913000.0,794958000.0,751337000.0
Total Revenue,873707000.0,821792000.0,892285000.0,939270000.0,873357000.0
Operating Revenue,873707000.0,821792000.0,892285000.0,939270000.0,873357000.0
