,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-150360.0,-4256490.0,-244038.566449,-117390.0,-300510.0,
Tax Rate For Calcs,0.21,0.21,0.060691,0.21,0.21,
Normalized EBITDA,-11263000.0,-22273000.0,-32736000.0,-2934000.0,-42708000.0,
Total Unusual Items,-716000.0,-20269000.0,-4021000.0,-559000.0,-1431000.0,
Total Unusual Items Excluding Goodwill,-716000.0,-20269000.0,-4021000.0,-559000.0,-1431000.0,
Net Income From Continuing Operation Net Minority Interest,-16422000.0,-46709000.0,-37191000.0,-8211000.0,-47821000.0,
Reconciled Depreciation,1698000.0,1718000.0,1780000.0,1827000.0,1559000.0,
Reconciled Cost Of Revenue,97980000.0,91159000.0,131181000.0,167052000.0,129514000.0,
EBITDA,-11979000.0,-42542000.0,-36757000.0,-3493000.0,-44139000.0,
EBIT,-13677000.0,-44260000.0,-38537000.0,-5320000.0,-45698000.0,
Net Interest Income,-1436000.0,-797000.0,-1057000.0,-808000.0,-790000.0,
Interest Expense,1436000.0,797000.0,1057000.0,808000.0,790000.0,
Normalized Income,-15856360.0,-30696490.0,-33414038.566449,-7769390.0,-46690510.0,
Net Income From Continuing And Discontinued Operation,-16422000.0,-46709000.0,-37191000.0,-8211000.0,-47821000.0,
Total Expenses,165934000.0,159247000.0,235961000.0,266350000.0,231302000.0,
Total Operating Income As Reported,-14007000.0,-45208000.0,-39100000.0,-8011000.0,-46509000.0,
Diluted Average Shares,157843000.0,156438000.0,155091000.0,153741000.0,152502000.0,
Basic Average Shares,157843000.0,156438000.0,155091000.0,153741000.0,152502000.0,
Diluted EPS,-0.1,-0.3,-0.24,-0.05,-0.31,
Basic EPS,-0.1,-0.3,-0.24,-0.05,-0.31,
Diluted NI Availto Com Stockholders,-16422000.0,-46709000.0,-37191000.0,-8211000.0,-47821000.0,
Net Income Common Stockholders,-16422000.0,-46709000.0,-37191000.0,-8211000.0,-47821000.0,
Net Income,-16422000.0,-46709000.0,-37191000.0,-8211000.0,-47821000.0,
Net Income Including Noncontrolling Interests,-16422000.0,-46709000.0,-37191000.0,-8211000.0,-47821000.0,
Net Income Continuous Operations,-16422000.0,-46709000.0,-37191000.0,-8211000.0,-47821000.0,
Tax Provision,1309000.0,1652000.0,-2403000.0,2083000.0,1333000.0,
Pretax Income,-15113000.0,-45057000.0,-39594000.0,-6128000.0,-46488000.0,
Other Income Expense,-386000.0,-19321000.0,-3458000.0,2132000.0,-620000.0,
Other Non Operating Income Expenses,330000.0,948000.0,563000.0,2691000.0,811000.0,
Special Income Charges,-716000.0,-20269000.0,-4021000.0,-559000.0,-1431000.0,
Impairment Of Capital Assets,0.0,18600000.0,,,0.0,0.0
Restructuring And Mergern Acquisition,716000.0,1669000.0,4021000.0,559000.0,1431000.0,
Net Non Operating Interest Income Expense,-1436000.0,-797000.0,-1057000.0,-808000.0,-790000.0,
Interest Expense Non Operating,1436000.0,797000.0,1057000.0,808000.0,790000.0,
Operating Income,-13291000.0,-24939000.0,-35079000.0,-7452000.0,-45078000.0,
Operating Expense,67954000.0,68088000.0,104780000.0,99298000.0,101788000.0,
Research And Development,30503000.0,29557000.0,50025000.0,44328000.0,46932000.0,
Selling General And Administration,37451000.0,38531000.0,54755000.0,54970000.0,54856000.0,
Selling And Marketing Expense,24308000.0,21899000.0,39095000.0,38686000.0,38888000.0,
General And Administrative Expense,13143000.0,16632000.0,15660000.0,16284000.0,15968000.0,
Other Gand A,10948000.0,14330000.0,13162000.0,12930000.0,12532000.0,
Salaries And Wages,2195000.0,2302000.0,2498000.0,3354000.0,3436000.0,
Gross Profit,54663000.0,43149000.0,69701000.0,91846000.0,56710000.0,
Cost Of Revenue,97980000.0,91159000.0,131181000.0,167052000.0,129514000.0,
Total Revenue,152643000.0,134308000.0,200882000.0,258898000.0,186224000.0,
Operating Revenue,152643000.0,134308000.0,200882000.0,258898000.0,186224000.0,
