,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.259,0.2684,0.298,0.237,0.243,
Normalized EBITDA,-11341000.0,51384000.0,-4057000.0,-4615000.0,-14354000.0,
Net Income From Continuing Operation Net Minority Interest,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Reconciled Depreciation,3613000.0,3786000.0,3666000.0,3756000.0,3502000.0,
Reconciled Cost Of Revenue,64003000.0,95708000.0,62266000.0,64221000.0,60598000.0,
EBITDA,-11341000.0,51384000.0,-4057000.0,-4615000.0,-14354000.0,
EBIT,-14954000.0,47598000.0,-7723000.0,-8371000.0,-17856000.0,
Net Interest Income,325000.0,662000.0,701000.0,694000.0,744000.0,
Interest Income,325000.0,,,694000.0,744000.0,
Normalized Income,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Net Income From Continuing And Discontinued Operation,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Total Expenses,153327000.0,193892000.0,157628000.0,164961000.0,150499000.0,
Total Operating Income As Reported,-14954000.0,47598000.0,-7723000.0,-8371000.0,-17856000.0,
Diluted Average Shares,14792080.0,16596549.0,15574293.0,15590207.0,15537823.0,
Basic Average Shares,14792080.0,15307547.0,15574293.0,15590207.0,15537823.0,
Diluted EPS,-0.73,2.13,-0.32,-0.38,-0.83,
Basic EPS,-0.73,2.31,-0.32,-0.38,-0.83,
Diluted NI Availto Com Stockholders,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Net Income Common Stockholders,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Net Income,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Net Income Including Noncontrolling Interests,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Net Income Continuous Operations,-10840000.0,35307000.0,-4930000.0,-5861000.0,-12960000.0,
Tax Provision,-3789000.0,12953000.0,-2092000.0,-1816000.0,-4152000.0,
Pretax Income,-14629000.0,48260000.0,-7022000.0,-7677000.0,-17112000.0,
Net Non Operating Interest Income Expense,325000.0,662000.0,701000.0,694000.0,744000.0,
Total Other Finance Cost,,-662000.0,-701000.0,,-744000.0,-786000.0
Interest Income Non Operating,325000.0,,,694000.0,744000.0,
Operating Income,-14954000.0,47598000.0,-7723000.0,-8371000.0,-17856000.0,
Operating Expense,89324000.0,98184000.0,95362000.0,100740000.0,89901000.0,
Depreciation Amortization Depletion Income Statement,3613000.0,3786000.0,3666000.0,3756000.0,3502000.0,
Depreciation And Amortization In Income Statement,3613000.0,3786000.0,3666000.0,3756000.0,3502000.0,
Selling General And Administration,85711000.0,94398000.0,91696000.0,96984000.0,86399000.0,
Selling And Marketing Expense,18594000.0,26774000.0,19947000.0,23310000.0,17996000.0,
General And Administrative Expense,67117000.0,67624000.0,71749000.0,73674000.0,68403000.0,
Other Gand A,67117000.0,67624000.0,71749000.0,73674000.0,68403000.0,
Gross Profit,74370000.0,145782000.0,87639000.0,92369000.0,72045000.0,
Cost Of Revenue,64003000.0,95708000.0,62266000.0,64221000.0,60598000.0,
Total Revenue,138373000.0,241490000.0,149905000.0,156590000.0,132643000.0,
Operating Revenue,138373000.0,241490000.0,149905000.0,156590000.0,132643000.0,
