,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-05-31,2024-04-30,2024-01-31
Tax Effect Of Unusual Items,-4047000.0,-3187500.0,13747000.0,-29161000.0,3168000.0,,
Tax Rate For Calcs,0.213,0.138587,0.233,0.241,0.198,,
Normalized EBITDA,2556000000.0,1813000000.0,1727000000.0,1708000000.0,2463000000.0,,
Total Unusual Items,-19000000.0,-23000000.0,59000000.0,-121000000.0,16000000.0,,
Total Unusual Items Excluding Goodwill,-19000000.0,-23000000.0,59000000.0,-121000000.0,16000000.0,,
Net Income From Continuing Operation Net Minority Interest,866000000.0,634000000.0,618000000.0,466000000.0,947000000.0,,
Reconciled Depreciation,1235000000.0,898000000.0,896000000.0,890000000.0,1165000000.0,,
Reconciled Cost Of Revenue,34367000000.0,26250000000.0,25809000000.0,26122000000.0,34937000000.0,,
EBITDA,2537000000.0,1790000000.0,1786000000.0,1587000000.0,2479000000.0,,
EBIT,1302000000.0,892000000.0,890000000.0,697000000.0,1314000000.0,,
Net Interest Income,-199000000.0,-156000000.0,-86000000.0,-84000000.0,-123000000.0,,
Interest Expense,199000000.0,156000000.0,86000000.0,84000000.0,123000000.0,,
Normalized Income,880953000.0,653812500.0,572747000.0,557839000.0,934168000.0,,
Net Income From Continuing And Discontinued Operation,866000000.0,634000000.0,618000000.0,466000000.0,947000000.0,,
Total Expenses,43796000000.0,33396000000.0,32806000000.0,33097000000.0,43975000000.0,,
Rent Expense Supplemental,271000000.0,205000000.0,203000000.0,199000000.0,269000000.0,,
Total Operating Income As Reported,1322000000.0,912000000.0,828000000.0,815000000.0,1294000000.0,,
Diluted Average Shares,664000000.0,,728000000.0,727000000.0,727000000.0,727000000.0,
Basic Average Shares,660000000.0,,723000000.0,723000000.0,721000000.0,721000000.0,
Diluted EPS,1.29,,0.84,0.64,1.29,1.29,
Basic EPS,1.3,,0.85,0.64,1.3,1.3,
Diluted NI Availto Com Stockholders,866000000.0,614000000.0,618000000.0,466000000.0,947000000.0,,
Net Income Common Stockholders,866000000.0,614000000.0,618000000.0,466000000.0,947000000.0,,
Net Income,866000000.0,634000000.0,618000000.0,466000000.0,947000000.0,,
Minority Interests,-2000000.0,0.0,1000000.0,1000000.0,-9000000.0,,
Net Income Including Noncontrolling Interests,868000000.0,634000000.0,617000000.0,465000000.0,956000000.0,,
Net Income Continuous Operations,868000000.0,634000000.0,617000000.0,465000000.0,956000000.0,,
Tax Provision,235000000.0,102000000.0,187000000.0,148000000.0,235000000.0,,
Pretax Income,1103000000.0,736000000.0,804000000.0,613000000.0,1191000000.0,,
Other Income Expense,-20000000.0,-20000000.0,62000000.0,-118000000.0,20000000.0,,
Other Non Operating Income Expenses,-1000000.0,3000000.0,3000000.0,3000000.0,4000000.0,,
Special Income Charges,,0.0,79000000.0,,,,
Gain On Sale Of Business,,0.0,79000000.0,,,,
Gain On Sale Of Security,-19000000.0,-23000000.0,-20000000.0,-121000000.0,16000000.0,,
Net Non Operating Interest Income Expense,-199000000.0,-156000000.0,-86000000.0,-84000000.0,-123000000.0,,
Interest Expense Non Operating,199000000.0,156000000.0,86000000.0,84000000.0,123000000.0,,
Operating Income,1322000000.0,912000000.0,828000000.0,815000000.0,1294000000.0,,
Operating Expense,9245000000.0,7008000000.0,6858000000.0,6836000000.0,8851000000.0,,
Other Operating Expenses,7923000000.0,6043000000.0,5898000000.0,5886000000.0,7604000000.0,,
Depreciation Amortization Depletion Income Statement,1051000000.0,760000000.0,757000000.0,751000000.0,978000000.0,,
Depreciation And Amortization In Income Statement,1051000000.0,760000000.0,757000000.0,751000000.0,978000000.0,,
Selling General And Administration,271000000.0,205000000.0,203000000.0,199000000.0,269000000.0,,
General And Administrative Expense,271000000.0,205000000.0,203000000.0,199000000.0,269000000.0,,
Other Gand A,,,,,,,6278000000.0
Rent And Landing Fees,271000000.0,205000000.0,203000000.0,199000000.0,269000000.0,,
Salaries And Wages,,,,,-4000000.0,,-6000000.0
Gross Profit,10567000000.0,7920000000.0,7686000000.0,7651000000.0,10145000000.0,,
Cost Of Revenue,34551000000.0,26388000000.0,25948000000.0,26261000000.0,35124000000.0,,
Total Revenue,45118000000.0,34308000000.0,33634000000.0,33912000000.0,45269000000.0,,
Operating Revenue,45118000000.0,34308000000.0,33634000000.0,33912000000.0,45269000000.0,,
