,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-366812.227074,-11792000.0,-3565891.472868,-11970000.0,-2382978.723404,
Tax Rate For Calcs,0.366812,0.134,0.155039,0.21,0.170213,
Normalized EBITDA,450000000.0,397000000.0,361000000.0,459000000.0,446000000.0,
Total Unusual Items,-1000000.0,-88000000.0,-23000000.0,-57000000.0,-14000000.0,
Total Unusual Items Excluding Goodwill,-1000000.0,-88000000.0,-23000000.0,-57000000.0,-14000000.0,
Net Income From Continuing Operation Net Minority Interest,145000000.0,87000000.0,109000000.0,359000000.0,195000000.0,
Reconciled Depreciation,89000000.0,84000000.0,77000000.0,69000000.0,66000000.0,
Reconciled Cost Of Revenue,720000000.0,672000000.0,696000000.0,659000000.0,668000000.0,
EBITDA,449000000.0,309000000.0,338000000.0,402000000.0,432000000.0,
EBIT,360000000.0,225000000.0,261000000.0,333000000.0,366000000.0,
Net Interest Income,-131000000.0,-124000000.0,-132000000.0,-126000000.0,-131000000.0,
Interest Expense,131000000.0,124000000.0,132000000.0,126000000.0,131000000.0,
Normalized Income,145633187.772926,163208000.0,128434108.527132,404030000.0,206617021.276596,
Net Income From Continuing And Discontinued Operation,145000000.0,87000000.0,109000000.0,359000000.0,195000000.0,
Total Expenses,1268000000.0,1188000000.0,1296000000.0,1192000000.0,1221000000.0,
Diluted Average Shares,260156000.0,261001000.0,259878000.0,259757000.0,258598000.0,
Basic Average Shares,259939000.0,257862000.0,257690000.0,257498000.0,257288000.0,
Diluted EPS,0.56,0.33,0.42,1.38,0.75,
Basic EPS,0.56,0.34,0.42,1.39,0.76,
Diluted NI Availto Com Stockholders,145000000.0,87000000.0,109000000.0,359000000.0,195000000.0,
Net Income Common Stockholders,145000000.0,87000000.0,109000000.0,359000000.0,195000000.0,
Net Income,145000000.0,87000000.0,109000000.0,359000000.0,195000000.0,
Net Income Including Noncontrolling Interests,145000000.0,87000000.0,109000000.0,359000000.0,195000000.0,
Net Income Continuous Operations,145000000.0,87000000.0,109000000.0,359000000.0,195000000.0,
Tax Provision,84000000.0,14000000.0,20000000.0,-152000000.0,40000000.0,
Pretax Income,229000000.0,101000000.0,129000000.0,207000000.0,235000000.0,
Other Income Expense,34000000.0,-100000000.0,-35000000.0,-57000000.0,-20000000.0,
Other Non Operating Income Expenses,35000000.0,-12000000.0,-12000000.0,,-6000000.0,-3000000.0
Special Income Charges,-2000000.0,-92000000.0,-8000000.0,-51000000.0,-15000000.0,
Other Special Charges,,6000000.0,0.0,51000000.0,15000000.0,15000000.0
Restructuring And Mergern Acquisition,2000000.0,86000000.0,8000000.0,0.0,0.0,
Gain On Sale Of Security,1000000.0,4000000.0,-15000000.0,-6000000.0,1000000.0,
Net Non Operating Interest Income Expense,-131000000.0,-124000000.0,-132000000.0,-126000000.0,-131000000.0,
Interest Expense Non Operating,131000000.0,124000000.0,132000000.0,126000000.0,131000000.0,
Operating Income,326000000.0,325000000.0,296000000.0,390000000.0,386000000.0,
Operating Expense,548000000.0,516000000.0,600000000.0,533000000.0,553000000.0,
Research And Development,95000000.0,96000000.0,130000000.0,111000000.0,116000000.0,
Selling General And Administration,453000000.0,420000000.0,470000000.0,422000000.0,437000000.0,
Gross Profit,874000000.0,841000000.0,896000000.0,923000000.0,939000000.0,
Cost Of Revenue,720000000.0,672000000.0,696000000.0,659000000.0,668000000.0,
Total Revenue,1594000000.0,1513000000.0,1592000000.0,1582000000.0,1607000000.0,
Operating Revenue,1594000000.0,1513000000.0,1592000000.0,1582000000.0,1607000000.0,
